Date,Value,Anomaly_Label,Anomaly_Severity,Branch,Aggregation
2019-04-01,5260.0,1,0.09323802181255444,SBD1,monthly
2019-05-01,11387.5,1,0.4,SBD1,monthly
2019-06-01,2508.5,1,0.04662409402878643,SBD1,monthly
2019-07-01,1024.0,1,0.12208304767823966,SBD1,monthly
2019-08-01,1249.5,1,0.11062060641993605,SBD1,monthly
2019-09-01,1952.5,1,0.07488625518008046,SBD1,monthly
2019-10-01,2280.0,1,0.0582390289623668,SBD1,monthly
2019-11-01,1809.0,1,0.08218053598081912,SBD1,monthly
2019-12-01,2721.0,1,0.03582245869668215,SBD1,monthly
2020-01-01,3005.0,1,0.0213863907704816,SBD1,monthly
2020-02-01,6860.0,1,0.17456798196016318,SBD1,monthly
2020-03-01,1703.0,1,0.0875686458405982,SBD1,monthly
2020-04-01,1703.0,1,0.0875686458405982,SBD1,monthly
2020-05-01,2754.0,1,0.03414502826863772,SBD1,monthly
2020-06-01,2014.5,1,0.07173471922436063,SBD1,monthly
2020-07-01,1462.0,1,0.09981897108783176,SBD1,monthly
2020-08-01,1624.0,1,0.09158431262288637,SBD1,monthly
2020-09-01,2523.0,1,0.04588704126494873,SBD1,monthly
2020-10-01,2103.0,1,0.06723615580369602,SBD1,monthly
2020-11-01,2170.0,1,0.0638304637225149,SBD1,monthly
2020-12-01,3665.0,1,0.012162217790407,SBD1,monthly
2021-01-01,3209.0,1,0.011016820851661488,SBD1,monthly
2021-02-01,3499.5,1,0.003749650037638721,SBD1,monthly
2021-03-01,4680.0,1,0.06375591125904628,SBD1,monthly
2021-04-01,8512.0,1,0.25854116581256914,SBD1,monthly
2021-05-01,514.0,1,0.1480069724752899,SBD1,monthly
2021-06-01,1922.0,1,0.07643660754539426,SBD1,monthly
2021-07-01,1472.0,1,0.0993106588369092,SBD1,monthly
2021-08-01,1459.5,1,0.09994604915056239,SBD1,monthly
2021-09-01,2518.0,1,0.046141197390410005,SBD1,monthly
2021-10-01,2347.0,1,0.05483333688118569,SBD1,monthly
2021-11-01,1040.5,1,0.12124433246421742,SBD1,monthly
2021-12-01,2838.0,1,0.029875205360888266,SBD1,monthly
2022-01-01,1265.0,1,0.10983272243100609,SBD1,monthly
2022-02-01,2878.5,1,0.027816540744651914,SBD1,monthly
2022-03-01,5532.5,1,0.10708953065019407,SBD1,monthly
2022-04-01,5233.0,1,0.09186557873506355,SBD1,monthly
2022-05-01,3627.5,1,0.01025604684944742,SBD1,monthly
2022-06-01,2356.5,1,0.054350440242809266,SBD1,monthly
2022-07-01,1130.5,1,0.11666952220591445,SBD1,monthly
2022-08-01,1491.0,1,0.09834486556015636,SBD1,monthly
2022-09-01,2479.0,1,0.04812361516900797,SBD1,monthly
2022-10-01,1616.0,1,0.09199096242362442,SBD1,monthly
2022-11-01,722.0,1,0.1374340776561008,SBD1,monthly
2022-12-01,3119.0,1,0.01559163110996448,SBD1,monthly
2023-01-01,2967.5,1,0.023292561711441177,SBD1,monthly
2023-02-01,4751.5,1,0.06739034385314255,SBD1,monthly
2023-03-01,5365.5,1,0.0986007160597874,SBD1,monthly
2023-04-01,8965.5,1,0.28159312639190703,SBD1,monthly
2023-05-01,6570.5,1,0.1598523422959552,SBD1,monthly
2023-06-01,4716.5,1,0.0656112509749136,SBD1,monthly
2023-07-01,1007.5,1,0.12292176289226187,SBD1,monthly
2023-08-01,2522.5,1,0.04591245687749486,SBD1,monthly
2023-09-01,2941.0,1,0.02463958917638595,SBD1,monthly
2023-10-01,5478.5,1,0.10434464449521226,SBD1,monthly
2023-11-01,2461.0,1,0.04903857722066857,SBD1,monthly
2023-12-01,6646.0,1,0.1636900997904205,SBD1,monthly
2024-01-01,2872.0,1,0.028146943707751577,SBD1,monthly
2024-02-01,6231.0,1,0.14259514137713447,SBD1,monthly
2024-03-01,14807.0,1,0.4,SBD1,monthly
