Date,Forecast
2024-04-08,3143.6829882904426
2024-04-15,2926.2748643265104
2024-04-22,2972.8918151622825
2024-04-29,2825.861088068978
2024-05-06,2527.4617474262463
2024-05-13,3580.82638283703
2024-05-20,3601.6869610595472
2024-05-27,2738.2673363968584
2024-06-03,2606.8211129702713
2024-06-10,2456.178164630254
2024-06-17,2417.9483500617634
2024-06-24,2425.3679902234817
2024-07-01,2154.0216158232442
2024-07-08,2191.4062389059213
2024-07-15,2200.8453897826175
2024-07-22,2226.115080892459
2024-07-29,2230.462113109951
2024-08-05,2241.813894063561
2024-08-12,2228.770695534149
2024-08-19,2189.120647257263
2024-08-26,2113.589724258875
2024-09-02,2089.7812964798686
2024-09-09,2066.2625623876743
2024-09-16,2023.3701400680677
2024-09-23,2022.0125679526832
2024-09-30,2054.881782561604
2024-10-07,2054.881782561604
2024-10-14,2054.881782561604
2024-10-21,2066.3672947637015
2024-10-28,2061.3409467244855
2024-11-04,2076.8888736596823
2024-11-11,2084.9205370427394
2024-11-18,2082.004360572151
2024-11-25,2111.5348585668035
2024-12-02,2219.8988809081948
2024-12-09,2348.346513790019
2024-12-16,3758.4379870506305
2024-12-23,3779.474016477056
2024-12-30,2787.760184988496
2025-01-06,2498.167164659524
2025-01-13,2519.7269628772488
2025-01-20,2660.7352519810847
2025-01-27,2717.0632181352416
2025-02-03,2707.3566247663957
2025-02-10,2743.101816897641
2025-02-17,2812.3782219111336
2025-02-24,2797.988340958753
2025-03-03,2805.4148722377918
2025-03-10,2846.094516733887
2025-03-17,2847.8134568961586
2025-03-24,2808.6108610060396
2025-03-31,2713.7463583536637
