Date,Forecast
2025-04-01,7263.195488635135
2025-05-01,7806.541641700472
2025-06-01,6022.242566614061
2025-07-01,5675.952021604557
2025-08-01,5320.444357788105
2025-09-01,5707.238674683149
2025-10-01,6293.222683322473
2025-11-01,6037.448624247168
2025-12-01,7831.935357613824
2026-01-01,8880.864293882509
2026-02-01,8526.393381150776
2026-03-01,8146.131427625593
