rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7425.903329235472,5559.03369140625,41.2914728059436,58.179325523561054,-0.18960957298871484,2024-04-01,11
7245.704691797842,5391.29033203125,44.5900030512543,60.568635200771084,-0.19502643185207913,2024-05-01,10
7389.366149869952,5361.193901909723,38.8985650589446,58.94203257008736,-0.19952182840254995,2024-06-01,9
8004.640090903451,5718.435791015625,35.25657140789776,59.84274287884907,-0.4280533795156245,2024-07-01,8
8885.747488330502,6690.706891741072,44.72452786051725,62.77842168200478,-0.7003475632099585,2024-08-01,7
9190.241343515816,7765.786783854167,55.93652032363246,61.98593500426593,-0.6557031650063652,2024-09-01,6
8207.043519383775,7004.2125,43.93276588577274,50.61202495981508,-0.3570478904124481,2024-10-01,5
9999.465815155589,7947.876953125,36.6382800596415,53.287854064245074,-2.3842877027877583,2024-11-01,4
4900.1828912041765,3664.1416015625,20.202537929045302,30.60127953040765,-1.6387951779535532,2024-12-01,3
5741.616002167813,5026.85986328125,27.046366109872743,33.05288125132585,-3.061471300867116,2025-01-01,2
7951.7490234375,7951.7490234375,39.32615738594213,39.32615738594213,,2025-02-01,1
