Date,Forecast
2024-04-07,2037.3649579013331
2024-04-14,2357.624909043717
2024-04-21,2473.8462945544297
2024-04-28,2302.7608411626275
2024-05-05,2081.730591904113
2024-05-12,2053.7694869021875
2024-05-19,2185.404229243203
2024-05-26,2239.5692094570322
2024-06-02,2078.906072035783
2024-06-09,1815.723407875373
2024-06-16,1647.859142532804
2024-06-23,1614.9493721632543
2024-06-30,1581.7145594904134
2024-07-07,1443.1123460285723
2024-07-14,1268.993412264322
2024-07-21,1207.236257866699
2024-07-28,1287.7842299298138
2024-08-04,1388.255317922153
2024-08-11,1396.3354971738734
2024-08-18,1346.4178640257705
2024-08-25,1354.7038038499586
2024-09-01,1452.229484685175
2024-09-08,1546.23925397881
2024-09-15,1557.7071379720524
2024-09-22,1539.3846339508557
2024-09-29,1604.8646038525533
2024-10-06,1759.6137085040675
2024-10-13,1866.7331229367264
2024-10-20,1806.3691140289714
2024-10-27,1625.8081047614226
2024-11-03,1480.9237465562953
2024-11-10,1443.5630621027663
2024-11-17,1432.0669384454022
2024-11-24,1361.114620986768
2024-12-01,1305.3981191607809
2024-12-08,1434.5296841288919
2024-12-15,1774.4308577482298
2024-12-22,2103.709591614577
2024-12-29,2154.1453741750865
2025-01-05,1903.206969383313
2025-01-12,1606.31350070494
2025-01-19,1517.7233454609604
2025-01-26,1631.0852394714846
2025-02-02,1750.0333851983871
2025-02-09,1786.7617413786975
2025-02-16,1895.1959912331768
2025-02-23,2252.2533199247105
2025-03-02,2758.8677224518415
2025-03-09,3063.0266690921612
2025-03-16,2924.7396367348347
2025-03-23,2506.5181640330516
2025-03-30,2229.5913106277426
