model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,status
LightGBM,BLR,weekly,1349.6504111865368,1248.100135180877,323.0936922231605,136.58834101767138,-1.3861736929440083,52,success
LightGBM,COK,weekly,1946.5858919082827,1742.0157681645073,415.1565107978507,149.50957325263386,-2.480430326389238,52,success
LightGBM,MAA,weekly,5330.853722159179,4914.76714570193,408.9139723968995,155.74943030563784,-0.9907022341259784,52,success
LightGBM,SBD,weekly,2955.417179534668,2508.266243388763,352.3533966493112,111.44511079543922,-0.05294833014172462,52,success
LightGBM,SBD1,weekly,1701.2402818750106,1211.0819345191007,461.6785437471618,93.99716796385293,0.1511754261464029,52,success
