forecast_date,date,forecast
2024-04-01,2024-05-01,27965.937097202142
2024-04-01,2024-06-01,27077.606253369748
2024-04-01,2024-07-01,23989.641826560575
2024-04-01,2024-08-01,21511.439373983678
2024-04-01,2024-09-01,23154.400597827764
2024-04-01,2024-10-01,22588.524021450103
2024-04-01,2024-11-01,22376.530549449562
2024-04-01,2024-12-01,23375.54465679165
2024-04-01,2025-01-01,26950.00949357663
2024-04-01,2025-02-01,27283.051314645185
2024-04-01,2025-03-01,29118.763326084085
2024-05-01,2024-06-01,27618.072217860637
2024-05-01,2024-07-01,25303.40571186598
2024-05-01,2024-08-01,24304.328956001867
2024-05-01,2024-09-01,22233.856470594706
2024-05-01,2024-10-01,22665.998880136656
2024-05-01,2024-11-01,22183.559212775326
2024-05-01,2024-12-01,23448.205478901935
2024-05-01,2025-01-01,25429.166284004685
2024-05-01,2025-02-01,28179.697572387377
2024-05-01,2025-03-01,28467.7016856091
2024-06-01,2024-07-01,25702.737483055087
2024-06-01,2024-08-01,25637.83504527479
2024-06-01,2024-09-01,24135.640252523874
2024-06-01,2024-10-01,21356.738989974045
2024-06-01,2024-11-01,22283.97733857466
2024-06-01,2024-12-01,23046.809282199934
2024-06-01,2025-01-01,25389.38302406395
2024-06-01,2025-02-01,26394.527287245637
2024-06-01,2025-03-01,28773.000987009
2024-07-01,2024-08-01,25892.114131243572
2024-07-01,2024-09-01,24733.054193737615
2024-07-01,2024-10-01,24119.409093568378
2024-07-01,2024-11-01,21601.950344748864
2024-07-01,2024-12-01,23153.495151010724
2024-07-01,2025-01-01,26681.94826331824
2024-07-01,2025-02-01,27237.866728462453
2024-07-01,2025-03-01,27115.56286686026
2024-08-01,2024-09-01,25303.319880760515
2024-08-01,2024-10-01,25004.91270014122
2024-08-01,2024-11-01,23608.52655279907
2024-08-01,2024-12-01,22154.472259938986
2024-08-01,2025-01-01,26802.75833588816
2024-08-01,2025-02-01,28201.574738476447
2024-08-01,2025-03-01,27652.321875561676
2024-09-01,2024-10-01,25387.394009473806
2024-09-01,2024-11-01,24756.837741809577
2024-09-01,2024-12-01,22746.746519528624
2024-09-01,2025-01-01,25799.692234101443
2024-09-01,2025-02-01,27788.90243171857
2024-09-01,2025-03-01,28411.835829735504
2024-10-01,2024-11-01,25171.197602127213
2024-10-01,2024-12-01,24025.388906269283
2024-10-01,2025-01-01,29917.674547931667
2024-10-01,2025-02-01,28211.700464634843
2024-10-01,2025-03-01,29980.769597670598
2024-11-01,2024-12-01,24891.843645438028
2024-11-01,2025-01-01,30489.478782261842
2024-11-01,2025-02-01,30500.543993762592
2024-11-01,2025-03-01,29520.915102165425
2024-12-01,2025-01-01,29758.240091407613
2024-12-01,2025-02-01,31458.303197573776
2024-12-01,2025-03-01,29904.197005356727
2025-01-01,2025-02-01,30670.976193698145
2025-01-01,2025-03-01,31710.18710692852
2025-02-01,2025-03-01,30922.86010305289
