forecast_date,date,forecast
2024-04-01,2024-05-01,3127.9504
2024-04-01,2024-06-01,3183.1663
2024-04-01,2024-07-01,4530.9404
2024-04-01,2024-08-01,2797.433
2024-04-01,2024-09-01,2925.2249
2024-04-01,2024-10-01,3273.1687
2024-04-01,2024-11-01,2927.757
2024-04-01,2024-12-01,2995.1025
2024-04-01,2025-01-01,3053.094
2024-04-01,2025-02-01,3065.4592
2024-04-01,2025-03-01,3386.736
2024-05-01,2024-06-01,3127.948
2024-05-01,2024-07-01,3183.1638
2024-05-01,2024-08-01,4556.592
2024-05-01,2024-09-01,3041.7163
2024-05-01,2024-10-01,2870.0032
2024-05-01,2024-11-01,3275.8877
2024-05-01,2024-12-01,2911.1655
2024-05-01,2025-01-01,2956.183
2024-05-01,2025-02-01,3197.0366
2024-05-01,2025-03-01,3495.9836
2024-06-01,2024-07-01,3128.1433
2024-06-01,2024-08-01,3208.8162
2024-06-01,2024-09-01,4741.506
2024-06-01,2024-10-01,3038.022
2024-06-01,2024-11-01,2871.6267
2024-06-01,2024-12-01,3289.9497
2024-06-01,2025-01-01,2832.3416
2024-06-01,2025-02-01,3116.6108
2024-06-01,2025-03-01,3566.7083
2024-07-01,2024-08-01,3128.1433
2024-07-01,2024-09-01,3430.1638
2024-07-01,2024-10-01,4742.381
2024-07-01,2024-11-01,3144.7322
2024-07-01,2024-12-01,3039.6665
2024-07-01,2025-01-01,3240.3987
2024-07-01,2025-02-01,2985.0168
2024-07-01,2025-03-01,3386.6406
2024-08-01,2024-09-01,3363.8528
2024-08-01,2024-10-01,3430.1619
2024-08-01,2024-11-01,4758.8833
2024-08-01,2024-12-01,3161.134
2024-08-01,2025-01-01,2985.3105
2024-08-01,2025-02-01,3387.0095
2024-08-01,2025-03-01,3311.484
2024-09-01,2024-10-01,3363.8528
2024-09-01,2024-11-01,3431.8284
2024-09-01,2024-12-01,4786.2905
2024-09-01,2025-01-01,3103.438
2024-09-01,2025-02-01,3105.4595
2024-09-01,2025-03-01,3683.4294
2024-10-01,2024-11-01,3370.4758
2024-10-01,2024-12-01,3515.7024
2024-10-01,2025-01-01,3307.337
2024-10-01,2025-02-01,2854.386
2024-10-01,2025-03-01,3481.064
2024-11-01,2024-12-01,3452.889
2024-11-01,2025-01-01,3392.536
2024-11-01,2025-02-01,3455.3325
2024-11-01,2025-03-01,3288.3162
2024-12-01,2025-01-01,3317.4253
2024-12-01,2025-02-01,3510.5178
2024-12-01,2025-03-01,3783.7646
2025-01-01,2025-02-01,3419.1025
2025-01-01,2025-03-01,3814.971
2025-02-01,2025-03-01,3723.9363
