rmse,mae,mape,nrmse,r2,forecast_date,n_periods
6453.359073590825,5897.037775213068,205.05848184466166,95.83894721070767,-0.6583379809451226,2024-04-01,11
6345.442373248145,5661.78095703125,210.24717411308487,98.47819311318608,-0.5081004179087312,2024-05-01,10
6030.277927439702,5498.148166232639,178.63033189104925,89.45967551874547,-0.2634497520772925,2024-06-01,9
5566.598974771456,4973.567321777344,120.09556666076475,74.71067458213237,-0.11298817434166786,2024-07-01,8
5274.847318811381,4596.302106584822,101.63574036966108,64.88469121844355,0.01100356509363265,2024-08-01,7
5186.496580110917,4251.897542317708,93.86724368725523,58.485527515910206,0.07260088408621534,2024-09-01,6
4640.18956679236,3973.62568359375,75.89546125605898,48.30813466167323,0.3174212689916486,2024-10-01,5
5798.224355279407,5413.9071044921875,77.29393983334424,51.3151258294082,-0.3402442613592491,2024-11-01,4
4526.76947897134,3966.5691731770835,48.47849459376256,40.79150677914819,0.38432045483939903,2024-12-01,3
6259.252292227896,6232.135986328125,42.34332536187605,41.98022999482156,-5.203830690478777,2025-01-01,2
10648.01611328125,10648.01611328125,61.114711090404924,61.114711090404924,,2025-02-01,1
