forecast_date,date,forecast
2024-04-01,2024-05-01,8912.784
2024-04-01,2024-06-01,11098.009
2024-04-01,2024-07-01,8743.185
2024-04-01,2024-08-01,10565.081
2024-04-01,2024-09-01,9972.113
2024-04-01,2024-10-01,9776.786
2024-04-01,2024-11-01,9804.477
2024-04-01,2024-12-01,9822.485
2024-04-01,2025-01-01,10665.3125
2024-04-01,2025-02-01,9097.123
2024-04-01,2025-03-01,10232.467
2024-05-01,2024-06-01,8908.563
2024-05-01,2024-07-01,11102.739
2024-05-01,2024-08-01,9151.124
2024-05-01,2024-09-01,10625.007
2024-05-01,2024-10-01,9884.717
2024-05-01,2024-11-01,9848.501
2024-05-01,2024-12-01,9933.1875
2024-05-01,2025-01-01,9771.08
2024-05-01,2025-02-01,11025.658
2024-05-01,2025-03-01,9046.474
2024-06-01,2024-07-01,8910.515
2024-06-01,2024-08-01,11510.673
2024-06-01,2024-09-01,9166.335
2024-06-01,2024-10-01,10627.927
2024-06-01,2024-11-01,9927.045
2024-06-01,2024-12-01,9948.315
2024-06-01,2025-01-01,9875.75
2024-06-01,2025-02-01,9981.4
2024-06-01,2025-03-01,10969.596
2024-07-01,2024-08-01,9321.773
2024-07-01,2024-09-01,11530.0205
2024-07-01,2024-10-01,9168.47
2024-07-01,2024-11-01,10799.349
2024-07-01,2024-12-01,9008.347
2024-07-01,2025-01-01,10876.358
2024-07-01,2025-02-01,8991.324
2024-07-01,2025-03-01,10874.258
2024-08-01,2024-09-01,9350.211
2024-08-01,2024-10-01,11532.331
2024-08-01,2024-11-01,9197.431
2024-08-01,2024-12-01,10935.794
2024-08-01,2025-01-01,8940.461
2024-08-01,2025-02-01,11077.491
2024-08-01,2025-03-01,8939.356
2024-09-01,2024-10-01,9353.8125
2024-09-01,2024-11-01,11561.296
2024-09-01,2024-12-01,9384.212
2024-09-01,2025-01-01,11127.1
2024-09-01,2025-02-01,9141.902
2024-09-01,2025-03-01,11024.9375
2024-10-01,2024-11-01,9385.904
2024-10-01,2024-12-01,11733.29
2024-10-01,2025-01-01,8933.86
2024-10-01,2025-02-01,11223.079
2024-10-01,2025-03-01,9089.077
2024-11-01,2024-12-01,9605.055
2024-11-01,2025-01-01,11296.624
2024-11-01,2025-02-01,9441.696
2024-11-01,2025-03-01,11110.856
2024-12-01,2025-01-01,8811.249
2024-12-01,2025-02-01,11805.755
2024-12-01,2025-03-01,9388.797
2025-01-01,2025-02-01,9628.082
2025-01-01,2025-03-01,11752.547
2025-02-01,2025-03-01,9578.917
