Date,Forecast
2025-04-07,1021.5836408370558
2025-04-14,816.6384060365252
2025-04-21,902.6966933823211
2025-04-28,837.3776180872459
2025-05-05,654.8656635806959
2025-05-12,576.9066778343323
2025-05-19,542.473233570263
2025-05-26,549.586376032376
2025-06-02,485.3783836081336
2025-06-09,479.88877778941173
2025-06-16,470.18593287506684
2025-06-23,477.67835573892785
2025-06-30,507.75113123676664
2025-07-07,507.02536458919855
2025-07-14,523.8855982281086
2025-07-21,520.5765542165647
2025-07-28,539.7715079202684
2025-08-04,522.9615487699416
2025-08-11,537.6786718211822
2025-08-18,540.0928366487294
2025-08-25,552.658018226411
2025-09-01,557.7480182264109
2025-09-08,534.3331174327601
2025-09-15,536.6171055279982
2025-09-22,536.9873581735009
2025-09-29,560.0652516920194
2025-10-06,543.1886498401675
2025-10-13,524.3792748401676
2025-10-20,520.1368728793832
2025-10-27,545.1366860106964
2025-11-03,549.9935277862954
2025-11-10,519.5755248401675
2025-11-17,520.1368728793832
2025-11-24,547.3210444763048
2025-12-01,596.4698260667186
2025-12-08,572.454705395723
2025-12-15,558.4490803957231
2025-12-22,642.2279784236209
2025-12-29,627.8295759067876
2026-01-05,636.5045330363955
2026-01-12,680.9834219252846
2026-01-19,683.6299567765989
2026-01-26,685.8250325341747
2026-02-02,691.3021266900188
2026-02-09,679.8347655789076
2026-02-16,647.7610155789076
2026-02-23,670.660837007479
2026-03-02,653.9784758963677
2026-03-09,668.9455393884313
2026-03-16,647.0638727217646
2026-03-23,647.0638727217646
2026-03-30,647.0638727217646
