Date,Forecast
2025-04-07,1933.3132852697909
2025-04-14,1865.881307183912
2025-04-21,1841.5069547470894
2025-04-28,1830.7948981097293
2025-05-05,1825.6961509096136
2025-05-12,1813.8804611551611
2025-05-19,1798.474924781527
2025-05-26,1819.1449677173666
2025-06-02,1812.6071910370772
2025-06-09,1816.5587114625896
2025-06-16,1810.682053737189
2025-06-23,1790.1126180776203
2025-06-30,1748.820190407471
2025-07-07,1744.601424406447
2025-07-14,1736.7959168539635
2025-07-21,1736.7959168539635
2025-07-28,1736.7959168539635
2025-08-04,1735.0198904610015
2025-08-11,1735.0198904610015
2025-08-18,1735.0198904610015
2025-08-25,1735.0198904610015
2025-09-01,1735.0198904610015
2025-09-08,1735.0198904610015
2025-09-15,1735.0198904610015
2025-09-22,1735.0198904610015
2025-09-29,1735.0198904610015
2025-10-06,1735.0198904610015
2025-10-13,1735.0198904610015
2025-10-20,1735.0198904610015
2025-10-27,1735.0198904610015
2025-11-03,1735.0198904610015
2025-11-10,1735.0198904610015
2025-11-17,1735.0198904610015
2025-11-24,1735.0198904610015
2025-12-01,1735.0198904610015
2025-12-08,1735.0198904610015
2025-12-15,1735.0198904610015
2025-12-22,1735.0198904610015
2025-12-29,1747.2775718595633
2026-01-05,1749.218313853531
2026-01-12,1749.218313853531
2026-01-19,1749.218313853531
2026-01-26,1749.218313853531
2026-02-02,1749.218313853531
2026-02-09,1757.2868473063388
2026-02-16,1757.2868473063388
2026-02-23,1757.2868473063388
2026-03-02,1757.2868473063388
2026-03-09,1757.2868473063388
2026-03-16,1757.2868473063388
2026-03-23,1757.2868473063388
2026-03-30,1757.2868473063388
