rmse,mae,mape,nrmse,r2,forecast_date,n_periods
5145.2025205304235,4281.772727272708,129.64105375257088,103.9205826554931,-2.676974877750484,2024-04-01,11
4809.250593907529,4141.25,98.55076462290414,99.48389793362975,-1.9769328252934746,2024-05-01,10
2701.8507956995377,1928.1111111111047,40.487140298280025,52.05432453075275,0.008628207489455697,2024-06-01,9
4946.9407497209695,3923.812499999979,103.19492865686912,89.91985367119821,-2.3011804737262636,2024-07-01,8
5164.579919993481,4538.071428571423,101.05056730507107,92.41796472200615,-2.1708349471707775,2024-08-01,7
2254.8380207899586,1771.1666666666576,37.62906533497019,39.654800025617,0.4783664292815306,2024-09-01,6
4748.196684005398,3940.8999999999824,70.72288073896017,74.21144515653462,-1.6051078515585822,2024-10-01,5
5163.240981931779,4493.874999999991,58.8550043888472,71.24659834320104,-2.694661522530138,2024-11-01,4
1393.8868318482603,1167.333333333326,20.529547516160658,18.691491576724392,0.7942647109103861,2024-12-01,3
5395.933480409103,5389.749999999991,59.069793086448485,57.55355426813613,-8.309429042420698,2025-01-01,2
8668.499999999989,8668.499999999989,77.78625269203148,77.78625269203148,,2025-02-01,1
