rmse,mae,mape,nrmse,r2,forecast_date,n_periods
3613.742491522295,2704.708368064894,45.93421480683629,72.9888131297882,-0.8138447814240592,2024-04-01,11
3610.664754507332,2579.1812048713837,43.13579378652885,74.69001602141682,-0.6779868519269525,2024-05-01,10
3720.892302733334,2711.9212303411937,41.35760089598393,71.68735437898704,-0.8802172517130522,2024-06-01,9
3967.5954751952318,3021.628131089229,45.48030179296033,72.11843088603528,-1.1234919681378925,2024-07-01,8
4178.653552826802,3142.234432050988,45.86939229893671,74.77523101842532,-1.075756291768175,2024-08-01,7
4300.885368176582,3168.2166666666667,43.35999367157312,75.63769443110324,-0.897800557431482,2024-09-01,6
4634.971133345331,3657.0772048713834,47.118861502139815,72.44179821426856,-1.4823463385796707,2024-10-01,5
5209.503295858684,4456.7075,54.81715212391273,71.8849633759995,-2.761166000672643,2024-11-01,4
5498.734960754963,4649.332008118972,54.5560338611959,73.73594172297912,-2.2016904082495423,2024-12-01,3
6668.175646821947,6474.9855121784585,68.28658768631031,71.12341365070607,-13.216868089780341,2025-01-01,2
8232.201024356917,8232.201024356917,73.8711506133966,73.8711506133966,,2025-02-01,1
