forecast_date,date,forecast
2024-04-01,2024-05-01,29886.955839007274
2024-04-01,2024-06-01,29951.65166187546
2024-04-01,2024-07-01,29165.241689698974
2024-04-01,2024-08-01,22118.97823762043
2024-04-01,2024-09-01,29181.32195916429
2024-04-01,2024-10-01,29579.952302021215
2024-04-01,2024-11-01,28289.289509918843
2024-04-01,2024-12-01,28289.289509918843
2024-04-01,2025-01-01,29011.003659227143
2024-04-01,2025-02-01,29011.003659227143
2024-04-01,2025-03-01,29011.003659227143
2024-05-01,2024-06-01,29951.65166187546
2024-05-01,2024-07-01,29951.65166187546
2024-05-01,2024-08-01,29165.241689698974
2024-05-01,2024-09-01,22118.97823762043
2024-05-01,2024-10-01,29579.952302021215
2024-05-01,2024-11-01,29579.952302021215
2024-05-01,2024-12-01,28289.289509918843
2024-05-01,2025-01-01,28224.593687050656
2024-05-01,2025-02-01,29011.003659227143
2024-05-01,2025-03-01,29011.003659227143
2024-06-01,2024-07-01,29951.65166187546
2024-06-01,2024-08-01,29951.65166187546
2024-06-01,2024-09-01,29165.241689698974
2024-06-01,2024-10-01,22517.608580477357
2024-06-01,2024-11-01,29579.952302021215
2024-06-01,2024-12-01,29579.952302021215
2024-06-01,2025-01-01,28224.593687050656
2024-06-01,2025-02-01,28224.593687050656
2024-06-01,2025-03-01,29011.003659227143
2024-07-01,2024-08-01,29951.65166187546
2024-07-01,2024-09-01,29951.65166187546
2024-07-01,2024-10-01,29563.8720325559
2024-07-01,2024-11-01,22517.608580477357
2024-07-01,2024-12-01,29579.952302021215
2024-07-01,2025-01-01,29515.256479153028
2024-07-01,2025-02-01,28224.593687050656
2024-07-01,2025-03-01,28224.593687050656
2024-08-01,2024-09-01,29951.65166187546
2024-08-01,2024-10-01,30350.282004732388
2024-08-01,2024-11-01,29563.8720325559
2024-08-01,2024-12-01,22517.608580477357
2024-08-01,2025-01-01,29515.256479153028
2024-08-01,2025-02-01,29515.256479153028
2024-08-01,2025-03-01,28224.593687050656
2024-09-01,2024-10-01,30350.282004732388
2024-09-01,2024-11-01,30350.282004732388
2024-09-01,2024-12-01,29563.8720325559
2024-09-01,2025-01-01,22452.91275760917
2024-09-01,2025-02-01,29515.256479153028
2024-09-01,2025-03-01,29515.256479153028
2024-10-01,2024-11-01,30350.282004732388
2024-10-01,2024-12-01,30350.282004732388
2024-10-01,2025-01-01,29499.176209687714
2024-10-01,2025-02-01,22452.91275760917
2024-10-01,2025-03-01,29515.256479153028
2024-11-01,2024-12-01,30350.282004732388
2024-11-01,2025-01-01,30285.5861818642
2024-11-01,2025-02-01,29499.176209687714
2024-11-01,2025-03-01,22452.91275760917
2024-12-01,2025-01-01,30285.5861818642
2024-12-01,2025-02-01,30285.5861818642
2024-12-01,2025-03-01,29499.176209687714
2025-01-01,2025-02-01,30285.5861818642
2025-01-01,2025-03-01,30285.5861818642
2025-02-01,2025-03-01,30285.5861818642
