forecast_date,date,forecast
2024-04-01,2024-05-01,10968.595
2024-04-01,2024-06-01,13332.367
2024-04-01,2024-07-01,9611.625
2024-04-01,2024-08-01,7082.6304
2024-04-01,2024-09-01,7510.425
2024-04-01,2024-10-01,8454.422
2024-04-01,2024-11-01,8244.436
2024-04-01,2024-12-01,9457.0625
2024-04-01,2025-01-01,11135.063
2024-04-01,2025-02-01,9685.397
2024-04-01,2025-03-01,10022.306
2024-05-01,2024-06-01,9888.378
2024-05-01,2024-07-01,13380.041
2024-05-01,2024-08-01,9802.544
2024-05-01,2024-09-01,7504.68
2024-05-01,2024-10-01,7096.226
2024-05-01,2024-11-01,8376.65
2024-05-01,2024-12-01,9594.166
2024-05-01,2025-01-01,10012.13
2024-05-01,2025-02-01,9889.1455
2024-05-01,2025-03-01,9932.362
2024-06-01,2024-07-01,9949.022
2024-06-01,2024-08-01,13592.907
2024-06-01,2024-09-01,9809.265
2024-06-01,2024-10-01,7154.859
2024-06-01,2024-11-01,7031.2397
2024-06-01,2024-12-01,9864.437
2024-06-01,2025-01-01,9608.032
2024-06-01,2025-02-01,9146.991
2024-06-01,2025-03-01,10030.841
2024-07-01,2024-08-01,10162.538
2024-07-01,2024-09-01,13620.804
2024-07-01,2024-10-01,9801.193
2024-07-01,2024-11-01,7115.6133
2024-07-01,2024-12-01,8537.36
2024-07-01,2025-01-01,10170.577
2024-07-01,2025-02-01,10044.241
2024-07-01,2025-03-01,9311.483
2024-08-01,2024-09-01,10169.259
2024-08-01,2024-10-01,13590.233
2024-08-01,2024-11-01,9797.6455
2024-08-01,2024-12-01,8342.38
2024-08-01,2025-01-01,9793.116
2024-08-01,2025-02-01,10864.306
2024-08-01,2025-03-01,8763.388
2024-09-01,2024-10-01,10163.744
2024-09-01,2024-11-01,13590.883
2024-09-01,2024-12-01,10062.476
2024-09-01,2025-01-01,9000.6045
2024-09-01,2025-02-01,9804.01
2024-09-01,2025-03-01,9454.816
2024-10-01,2024-11-01,10163.744
2024-10-01,2024-12-01,13748.252
2024-10-01,2025-01-01,11503.515
2024-10-01,2025-02-01,9378.31
2024-10-01,2025-03-01,9554.605
2024-11-01,2024-12-01,10374.725
2024-11-01,2025-01-01,15213.037
2024-11-01,2025-02-01,11887.464
2024-11-01,2025-03-01,9625.341
2024-12-01,2025-01-01,11804.078
2024-12-01,2025-02-01,15758.471
2024-12-01,2025-03-01,11956.968
2025-01-01,2025-02-01,12269.457
2025-01-01,2025-03-01,12418.823
2025-02-01,2025-03-01,12268.251
