rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7923.818976060711,5474.559118640875,68.51793135554853,76.39156235958932,-0.01350751065937672,2024-04-01,11
8354.327703300878,5942.310151109351,78.89414324289852,81.48576155377594,-0.026599814245854114,2024-05-01,10
8576.884312929931,6105.308525927117,76.8845702601443,79.01806632923807,-0.02286718474318339,2024-06-01,9
8847.277464743755,5994.417512767918,48.684260747400714,74.0025090366781,-0.11824391697439474,2024-07-01,8
9418.519541691618,6369.0038340557385,46.60487026436371,72.57855853965953,-0.23812528645093423,2024-08-01,7
9989.57287999832,7331.0431096720395,54.494044287934884,71.99951623480717,-0.28019740933045134,2024-09-01,6
10608.991780222686,8038.970632741065,54.32043092544998,68.6559484625216,-0.43191447350491696,2024-10-01,5
11860.446844677412,8778.29405044732,38.374943821889005,64.69540491566957,-1.4779026494216887,2024-11-01,4
12088.418899319227,8044.460054073364,31.4943900347671,65.82552538064307,-0.930657766856672,2024-12-01,3
14432.56393425281,11438.01663304391,42.85966118746595,65.49241699983124,-1.8507422550316068,2025-01-01,2
20331.93902890895,20331.93902890895,66.47683187480447,66.47683187480447,,2025-02-01,1
