rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7881.725933762084,6085.498046875,90.2098819307555,75.98575383779256,-0.0027681687391787335,2024-04-01,11
8470.152959480145,6388.1251953125,101.85461236999818,82.61548850992583,-0.055262910670491605,2024-05-01,10
8294.456702029709,6482.270290798611,96.88063426121833,76.41608606728228,0.043387546631322826,2024-06-01,9
8567.206858490377,6511.0406494140625,65.43954383349046,71.65987564999323,-0.04856596144598435,2024-07-01,8
9208.623884367353,6572.838588169643,56.767010611219874,70.96111492923906,-0.18355590653778275,2024-08-01,7
9569.612193387504,7311.359375,66.01671284414289,68.97266347174676,-0.17482121793426808,2024-09-01,6
10427.119800556371,7561.31953125,56.087201357400815,67.47896637775602,-0.38324012885802206,2024-10-01,5
10842.367757830281,8108.004150390625,35.88277915370255,59.142069563105814,-1.0707630396473475,2024-11-01,4
12342.156826844974,8362.399739583334,33.93903856831739,67.20721412980764,-1.0125580463922979,2024-12-01,3
13593.527472049684,11346.685546875,45.09843121979333,61.685018251348566,-1.5289212834797623,2025-01-01,2
21006.0830078125,21006.0830078125,68.68099724640346,68.68099724640346,,2025-02-01,1
