rmse,mae,mape,nrmse,r2,forecast_date,n_periods
25402.091979034667,19363.49005681818,50.22494508596386,65.29185245569244,-0.22957160260705245,2024-04-01,11
25851.58514518195,19665.45703125,54.686424081065546,68.91348660916307,-0.20210902618741233,2024-05-01,10
26598.329245771878,20643.836805555555,54.17347494629511,67.34284647228105,-0.22323534967289205,2024-06-01,9
27565.798145262896,20577.278564453125,44.02990731997774,64.52215000178569,-0.36426027163571906,2024-07-01,8
28982.795688552123,21532.30078125,43.888026552582666,63.593228729814356,-0.46989612194621455,2024-08-01,7
29819.337737426165,23871.277669270832,48.58889717131621,61.93244686525171,-0.433308923490036,2024-09-01,6
31647.306112430317,25845.8890625,46.92238724073313,59.70153504001252,-0.6618432096834586,2024-10-01,5
35493.75092370094,29402.82373046875,41.22153392771148,57.51235667779461,-2.3649621835601207,2024-11-01,4
34156.650833806976,27460.361979166668,39.95875174825596,57.63960045530126,-1.4558607961730399,2024-12-01,3
41982.11916212466,39266.6171875,53.494471822568435,59.23570211804871,-4.723655188001433,2025-01-01,2
58610.63671875,58610.63671875,66.28587860208548,66.28587860208548,,2025-02-01,1
