forecast_date,date,forecast
2024-04-01,2024-05-01,2243.1393097399655
2024-04-01,2024-06-01,2119.6502427670894
2024-04-01,2024-07-01,2245.33009390326
2024-04-01,2024-08-01,1818.617117630661
2024-04-01,2024-09-01,3263.637692028487
2024-04-01,2024-10-01,2191.182654919921
2024-04-01,2024-11-01,2497.6511220326583
2024-04-01,2024-12-01,5837.99689479984
2024-04-01,2025-01-01,2600.733649438602
2024-04-01,2025-02-01,5351.756541796524
2024-04-01,2025-03-01,6735.39792729078
2024-05-01,2024-06-01,2119.6502427670894
2024-05-01,2024-07-01,2245.33009390326
2024-05-01,2024-08-01,1818.617117630661
2024-05-01,2024-09-01,3263.637692028487
2024-05-01,2024-10-01,2191.182654919921
2024-05-01,2024-11-01,2497.6511220326583
2024-05-01,2024-12-01,5837.99689479984
2024-05-01,2025-01-01,2600.733649438602
2024-05-01,2025-02-01,5351.756541796524
2024-06-01,2024-07-01,2245.33009390326
2024-06-01,2024-08-01,1818.617117630661
2024-06-01,2024-09-01,3263.637692028487
2024-06-01,2024-10-01,2191.182654919921
2024-06-01,2024-11-01,2497.6511220326583
2024-06-01,2024-12-01,5837.99689479984
2024-06-01,2025-01-01,2600.733649438602
2024-07-01,2024-08-01,1818.617117630661
2024-07-01,2024-09-01,3263.637692028487
2024-07-01,2024-10-01,2191.182654919921
2024-07-01,2024-11-01,2497.6511220326583
2024-07-01,2024-12-01,5837.99689479984
2024-08-01,2024-09-01,3263.637692028487
2024-08-01,2024-10-01,2191.182654919921
2024-08-01,2024-11-01,2497.6511220326583
2024-09-01,2024-10-01,2191.182654919921
