forecast_date,date,forecast
2024-04-01,2024-05-01,9734.74965315497
2024-04-01,2024-06-01,9611.28691754501
2024-04-01,2024-07-01,9073.50133535805
2024-04-01,2024-08-01,8201.303434969745
2024-04-01,2024-09-01,8150.3614307542875
2024-04-01,2024-10-01,8082.617615729398
2024-04-01,2024-11-01,7426.287897066582
2024-04-01,2024-12-01,7679.133676679117
2024-04-01,2025-01-01,8545.432361000429
2024-04-01,2025-02-01,9122.128824382413
2024-04-01,2025-03-01,9933.792926002165
2024-05-01,2024-06-01,9251.037866820461
2024-05-01,2024-07-01,8843.55429864113
2024-05-01,2024-08-01,9170.781598857118
2024-05-01,2024-09-01,8224.535936659042
2024-05-01,2024-10-01,8054.791680560398
2024-05-01,2024-11-01,8154.868842282194
2024-05-01,2024-12-01,7979.007094004809
2024-05-01,2025-01-01,9018.35385871421
2024-05-01,2025-02-01,9665.569175359185
2024-05-01,2025-03-01,9972.166097606392
2024-06-01,2024-07-01,8403.650667874128
2024-06-01,2024-08-01,9009.498171415591
2024-06-01,2024-09-01,9377.084359684555
2024-06-01,2024-10-01,8347.298692411352
2024-06-01,2024-11-01,8260.191128763521
2024-06-01,2024-12-01,8169.592818923453
2024-06-01,2025-01-01,9019.173140208055
2024-06-01,2025-02-01,9903.125928623196
2024-06-01,2025-03-01,9852.853706896167
2024-07-01,2024-08-01,8519.404206832352
2024-07-01,2024-09-01,8903.734786348332
2024-07-01,2024-10-01,9436.178639443642
2024-07-01,2024-11-01,8479.075192614793
2024-07-01,2024-12-01,8264.5858474681
2024-07-01,2025-01-01,9678.707782313475
2024-07-01,2025-02-01,9840.571563060312
2024-07-01,2025-03-01,9750.7091951227
2024-08-01,2024-09-01,8397.153607317694
2024-08-01,2024-10-01,9070.183245148399
2024-08-01,2024-11-01,9378.803191943794
2024-08-01,2024-12-01,8551.24086009161
2024-08-01,2025-01-01,9884.17280895141
2024-08-01,2025-02-01,10632.412034499155
2024-08-01,2025-03-01,10026.026110424287
2024-09-01,2024-10-01,8545.102454305428
2024-09-01,2024-11-01,9026.071985981986
2024-09-01,2024-12-01,8840.78806864672
2024-09-01,2025-01-01,9670.568155908719
2024-09-01,2025-02-01,10668.992220878517
2024-09-01,2025-03-01,10596.060791713087
2024-10-01,2024-11-01,8540.913485654439
2024-10-01,2024-12-01,8675.383293946885
2024-10-01,2025-01-01,11726.384194335425
2024-10-01,2025-02-01,10761.265160137114
2024-10-01,2025-03-01,10652.517202051702
2024-11-01,2024-12-01,8537.910956699789
2024-11-01,2025-01-01,10997.362839265425
2024-11-01,2025-02-01,12341.291025810759
2024-11-01,2025-03-01,10756.872012520496
2024-12-01,2025-01-01,10166.705232591115
2024-12-01,2025-02-01,11568.217318039642
2024-12-01,2025-03-01,11504.241318441098
2025-01-01,2025-02-01,10799.525888641489
2025-01-01,2025-03-01,11627.20560909883
2025-02-01,2025-03-01,10846.353986718303
