Date,Forecast
2025-04-01,6949.714970718105
2025-05-01,3034.394434679909
2025-06-01,1472.7606129439464
2025-07-01,688.3404927881411
2025-08-01,1446.3231341935061
2025-09-01,2735.926080614497
2025-10-01,4368.903518546769
2025-11-01,5726.004607608315
2025-12-01,6636.057518965766
2026-01-01,6947.998538388454
2026-02-01,6765.014783965161
2026-03-01,6239.907306346988
