rmse,mae,mape,nrmse,r2,mean_error,mape_alt,n_samples,series,model
2358.745551875786,2358.745551875786,974.6882445767712,974.6882445767712,,2358.745551875786,974.6882445763683,1,weekly_branch_wise_MAA,catboost
1354.4265131722648,1354.4265131722648,559.680377343911,559.680377343911,,1354.4265131722648,559.6803773436799,1,weekly_branch_wise_MAA,prophet
3504.4588783975096,3504.4588783975096,1448.1235034700453,1448.1235034700453,,3504.4588783975096,1448.1235034694469,1,weekly_branch_wise_MAA,ensemble
2219.4585754611867,2219.4585754611867,2336.272184695986,2336.272184695986,,2219.4585754611867,2336.2721846935265,1,weekly_branch_wise_SBD,lightgbm
2019.449462890625,2019.449462890625,2125.7362767269738,2125.7362767269738,,2019.449462890625,2125.736276724736,1,weekly_branch_wise_SBD,xgboost
1484.0174257200426,1484.0174257200426,1562.1236060210977,1562.1236060210977,,1484.0174257200426,1562.123606019453,1,weekly_branch_wise_SBD,catboost
935.0644031059437,935.0644031059437,984.2783190588881,984.2783190588881,,935.0644031059437,984.2783190578521,1,weekly_branch_wise_SBD,prophet
1664.4974667944496,1664.4974667944496,1752.1025966257366,1752.1025966257366,,1664.4974667944496,1752.102596623892,1,weekly_branch_wise_SBD,ensemble
1509.1704344190312,1509.1704344190312,3353.712076486736,3353.712076486736,,1509.1704344190312,3353.712076479283,1,weekly_branch_wise_SBD1,lightgbm
2104.95556640625,2104.95556640625,4677.679036458333,4677.679036458333,,2104.95556640625,4677.679036447938,1,weekly_branch_wise_SBD1,xgboost
1299.557472298827,1299.557472298827,2887.9054939973935,2887.9054939973935,,1299.557472298827,2887.9054939909756,1,weekly_branch_wise_SBD1,catboost
1125.560982930402,1125.560982930402,2501.2466287342263,2501.2466287342263,,1125.560982930402,2501.246628728668,1,weekly_branch_wise_SBD1,prophet
1509.8111140136275,1509.8111140136275,3355.135808919172,3355.135808919172,,1509.8111140136275,3355.1358089117166,1,weekly_branch_wise_SBD1,ensemble
1307.7884429620774,1307.7884429620774,523.115377184831,523.115377184831,,1307.7884429620774,523.1153771846217,1,weekly_branch_wise_COK,lightgbm
1003.3348388671875,1003.3348388671875,401.33393554687495,401.33393554687495,,1003.3348388671875,401.3339355467145,1,weekly_branch_wise_COK,xgboost
892.7631380687585,892.7631380687585,357.1052552275034,357.1052552275034,,892.7631380687585,357.1052552273606,1,weekly_branch_wise_COK,catboost
641.7403182916785,641.7403182916785,256.6961273166714,256.6961273166714,,641.7403182916785,256.6961273165687,1,weekly_branch_wise_COK,prophet
961.4066845474254,961.4066845474254,384.56267381897015,384.56267381897015,,961.4066845474254,384.56267381881634,1,weekly_branch_wise_COK,ensemble
993.6939578524778,993.6939578524778,946.3751979547407,946.3751979547407,,993.6939578524778,946.3751979538393,1,weekly_branch_wise_BLR,lightgbm
1575.3822021484375,1575.3822021484375,1500.364002046131,1500.364002046131,,1575.3822021484375,1500.3640020447021,1,weekly_branch_wise_BLR,xgboost
956.3243138484345,956.3243138484345,910.7850608080329,910.7850608080329,,956.3243138484345,910.7850608071655,1,weekly_branch_wise_BLR,catboost
530.2528342728173,530.2528342728173,505.002699307445,505.002699307445,,530.2528342728173,505.0026993069641,1,weekly_branch_wise_BLR,prophet
1013.9133270305417,1013.9133270305417,965.6317400290874,965.6317400290874,,1013.9133270305417,965.6317400281678,1,weekly_branch_wise_BLR,ensemble
