rmse,mae,mape,nrmse,r2,forecast_date,n_periods
25552.54624260874,19054.587002840908,47.67622690463676,65.67857011606135,-0.24418001692588964,2024-04-01,11
26036.27417083641,19049.74453125,50.699031134035955,69.40581868956819,-0.21934660822918284,2024-05-01,10
26351.815866658533,19608.58962673611,49.229486037646744,66.71871280998975,-0.20066652423826437,2024-06-01,9
27516.42189919959,19606.708740234375,39.392189845301054,64.40657701753058,-0.35937728434946914,2024-07-01,8
29018.779566310415,21411.654854910714,41.7684366761519,63.6721835343632,-0.4735483159982461,2024-08-01,7
30122.78377029809,23599.6904296875,45.34072075839621,62.56268069112654,-0.462628479582897,2024-09-01,6
32139.76567058473,26297.9375,46.077424784624824,60.630542755945626,-0.7139650556148127,2024-10-01,5
36971.1991738547,31377.1279296875,44.943444150180234,59.90634233793195,-2.6509296769690387,2024-11-01,4
35871.05570966463,29419.518229166668,43.559312997164774,60.53267134049618,-1.7085789744743227,2024-12-01,3
43853.20976743876,41166.8359375,56.25430239190261,61.87576336184269,-5.245216828264261,2025-01-01,2
60147.099609375,60147.099609375,68.02354600080864,68.02354600080864,,2025-02-01,1
