forecast_date,date,forecast
2024-04-01,2024-05-01,27359.134183860722
2024-04-01,2024-06-01,26775.587502008973
2024-04-01,2024-07-01,23790.966093135095
2024-04-01,2024-08-01,21025.86564859329
2024-04-01,2024-09-01,21150.822185293953
2024-04-01,2024-10-01,21995.20109949291
2024-04-01,2024-11-01,21234.082800018943
2024-04-01,2024-12-01,23893.958670722026
2024-04-01,2025-01-01,26810.92245045715
2024-04-01,2025-02-01,27082.281805788225
2024-04-01,2025-03-01,28461.098755138446
2024-05-01,2024-06-01,26704.59787892142
2024-05-01,2024-07-01,24803.177421302244
2024-05-01,2024-08-01,24619.100403429267
2024-05-01,2024-09-01,20960.373479172944
2024-05-01,2024-10-01,22160.93501796652
2024-05-01,2024-11-01,22160.123729717958
2024-05-01,2024-12-01,23880.95918640935
2024-05-01,2025-01-01,25815.57529749754
2024-05-01,2025-02-01,27838.98382830115
2024-05-01,2025-03-01,27743.999445282236
2024-06-01,2024-07-01,24469.78340997624
2024-06-01,2024-08-01,25232.573950979142
2024-06-01,2024-09-01,23780.22035604831
2024-06-01,2024-10-01,21447.606196582372
2024-06-01,2024-11-01,22345.66891535221
2024-06-01,2024-12-01,24260.566097643386
2024-06-01,2025-01-01,25813.058800453568
2024-06-01,2025-02-01,26797.165819505695
2024-06-01,2025-03-01,28748.831454131818
2024-07-01,2024-08-01,24800.996284942154
2024-07-01,2024-09-01,24183.87317989257
2024-07-01,2024-10-01,23997.011065743085
2024-07-01,2024-11-01,21672.833841711934
2024-07-01,2024-12-01,24269.254626274207
2024-07-01,2025-01-01,26542.94483372584
2024-07-01,2025-02-01,26890.206919848773
2024-07-01,2025-03-01,27146.787517791683
2024-08-01,2024-09-01,23882.9130894945
2024-08-01,2024-10-01,24328.66173614734
2024-08-01,2024-11-01,23925.07813599135
2024-08-01,2024-12-01,23269.383396546255
2024-08-01,2025-01-01,26622.663497048892
2024-08-01,2025-02-01,28320.322846060106
2024-08-01,2025-03-01,27191.985839896843
2024-09-01,2024-10-01,24137.386045061117
2024-09-01,2024-11-01,24939.581598077977
2024-09-01,2024-12-01,24498.42827610993
2024-09-01,2025-01-01,26234.78379775686
2024-09-01,2025-02-01,28777.7419414745
2024-09-01,2025-03-01,28851.342098935616
2024-10-01,2024-11-01,24753.26768049253
2024-10-01,2024-12-01,25112.340032313907
2024-10-01,2025-01-01,30812.19302748864
2024-10-01,2025-02-01,30339.389623467527
2024-10-01,2025-03-01,30496.961661066864
2024-11-01,2024-12-01,24970.43933803258
2024-11-01,2025-01-01,31134.25248680915
2024-11-01,2025-02-01,31020.559987452747
2024-11-01,2025-03-01,30330.573699758494
2024-12-01,2025-01-01,30952.263545113485
2024-12-01,2025-02-01,32172.349799153235
2024-12-01,2025-03-01,30395.382534202276
2025-01-01,2025-02-01,31787.609938113434
2025-01-01,2025-03-01,32085.786109984154
2025-02-01,2025-03-01,31701.046248944353
