rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7808.553872914131,5544.468079504301,36.697576396357036,61.17725716304287,-0.3153674472397574,2024-04-01,11
7478.26625097171,5182.114047880348,37.18576928329481,62.51267471638505,-0.2729697936815343,2024-05-01,10
7683.673997989743,5180.40755739786,33.99788951789504,61.28960913046857,-0.29697511296507195,2024-06-01,9
8150.879163773206,5626.859345133384,33.630417532331165,60.936027166112794,-0.4807090525507822,2024-07-01,8
8674.006722761298,6375.862057142403,38.86384432014887,61.28245850213374,-0.6202770374732984,2024-08-01,7
8984.024740725978,6892.314068976756,40.3768552607131,60.59505434514699,-0.5822333144961571,2024-09-01,6
9782.546161332803,7706.007313097012,42.564034337252465,60.32799379198305,-0.9280820582878266,2024-10-01,5
10914.162622797186,8818.604329125217,41.25826153098239,58.16233745162369,-3.03175856229924,2024-11-01,4
5749.048716809181,5180.764544102195,30.745928661534567,35.90238379322539,-2.6322278173944933,2024-12-01,3
6778.485681222419,6283.882336073123,34.70833482331799,39.02185067769512,-4.660834623213919,2025-01-01,2
9028.928779264934,9028.928779264934,44.653455881626776,44.653455881626776,,2025-02-01,1
