forecast_date,date,forecast
2024-04-01,2024-05-01,30266.007567897326
2024-04-01,2024-06-01,30321.841032815464
2024-04-01,2024-07-01,29532.15525415776
2024-04-01,2024-08-01,23222.008553908625
2024-04-01,2024-09-01,29367.0570667702
2024-04-01,2024-10-01,29367.0570667702
2024-04-01,2024-11-01,28142.066453184936
2024-04-01,2024-12-01,28142.066453184936
2024-04-01,2025-01-01,28875.918766924504
2024-04-01,2025-02-01,28875.918766924504
2024-04-01,2025-03-01,28875.918766924504
2024-05-01,2024-06-01,30321.841032815464
2024-05-01,2024-07-01,30321.841032815464
2024-05-01,2024-08-01,29532.15525415776
2024-05-01,2024-09-01,23222.008553908625
2024-05-01,2024-10-01,29367.0570667702
2024-05-01,2024-11-01,29367.0570667702
2024-05-01,2024-12-01,28142.066453184936
2024-05-01,2025-01-01,28086.2329882668
2024-05-01,2025-02-01,28875.918766924504
2024-05-01,2025-03-01,28875.918766924504
2024-06-01,2024-07-01,30321.841032815464
2024-06-01,2024-08-01,30321.841032815464
2024-06-01,2024-09-01,29532.15525415776
2024-06-01,2024-10-01,23222.008553908625
2024-06-01,2024-11-01,29367.0570667702
2024-06-01,2024-12-01,29367.0570667702
2024-06-01,2025-01-01,28086.2329882668
2024-06-01,2025-02-01,28086.2329882668
2024-06-01,2025-03-01,28875.918766924504
2024-07-01,2024-08-01,30321.841032815464
2024-07-01,2024-09-01,30321.841032815464
2024-07-01,2024-10-01,29532.15525415776
2024-07-01,2024-11-01,23222.008553908625
2024-07-01,2024-12-01,29367.0570667702
2024-07-01,2025-01-01,29311.223601852063
2024-07-01,2025-02-01,28086.2329882668
2024-07-01,2025-03-01,28086.2329882668
2024-08-01,2024-09-01,30321.841032815464
2024-08-01,2024-10-01,30321.841032815464
2024-08-01,2024-11-01,29532.15525415776
2024-08-01,2024-12-01,23222.008553908625
2024-08-01,2025-01-01,29311.223601852063
2024-08-01,2025-02-01,29311.223601852063
2024-08-01,2025-03-01,28086.2329882668
2024-09-01,2024-10-01,30321.841032815464
2024-09-01,2024-11-01,30321.841032815464
2024-09-01,2024-12-01,29532.15525415776
2024-09-01,2025-01-01,23166.175088990487
2024-09-01,2025-02-01,29311.223601852063
2024-09-01,2025-03-01,29311.223601852063
2024-10-01,2024-11-01,30321.841032815464
2024-10-01,2024-12-01,30321.841032815464
2024-10-01,2025-01-01,29476.32178923962
2024-10-01,2025-02-01,23166.175088990487
2024-10-01,2025-03-01,29311.223601852063
2024-11-01,2024-12-01,30321.841032815464
2024-11-01,2025-01-01,30266.007567897326
2024-11-01,2025-02-01,29476.32178923962
2024-11-01,2025-03-01,23166.175088990487
2024-12-01,2025-01-01,30266.007567897326
2024-12-01,2025-02-01,30266.007567897326
2024-12-01,2025-03-01,29476.32178923962
2025-01-01,2025-02-01,30266.007567897326
2025-01-01,2025-03-01,30266.007567897326
2025-02-01,2025-03-01,30266.007567897326
