rmse,mae,mape,nrmse,r2,forecast_date,n_periods
25776.716888037336,18083.21378143784,38.92592349322373,66.25476347518709,-0.26610597745013886,2024-04-01,11
25996.772259757454,17643.717317874114,39.47846604857755,69.30051704539869,-0.21564946000024476,2024-05-01,10
27005.736072605574,18601.17528354916,39.34845351417879,68.37433740307259,-0.2609949455558289,2024-06-01,9
28730.28376647078,19206.22176435801,32.32885752910432,67.24781444765297,-0.4819580836082762,2024-07-01,8
30784.804493828815,21990.781600441725,37.55945682082806,67.54714536913856,-0.6583603024556635,2024-08-01,7
32353.669126985948,24257.61192147703,40.58343659458498,67.19605618833381,-0.6872945215398729,2024-09-01,6
34314.184795414854,27333.27666723112,44.57180670949025,64.73250831066089,-0.9537271997907548,2024-10-01,5
38216.10202643908,32351.04362198676,46.242429029863615,61.92352268725445,-2.9009390849326686,2024-11-01,4
35778.02145072058,28085.668040510336,39.795709985027614,60.3756753416706,-1.694547390823148,2024-12-01,3
42646.896104591746,38936.30197595121,52.05069966940559,60.173685472029895,-4.90635579226479,2025-01-01,2
56719.95375105565,56719.95375105565,64.14760492536348,64.14760492536348,,2025-02-01,1
