rmse,mae,mape,nrmse,r2,forecast_date,n_periods
2025.8629151802106,1393.4406599332838,28.209959434126425,49.60045420891719,-0.068587141742118,2024-04-01,11
2107.4940550943807,1495.8400042361723,32.46088007828514,52.42392117346286,-0.06273509912067876,2024-05-01,10
2209.308851707039,1607.1922568566215,34.16998107496434,52.92180258001531,-0.1081190731691708,2024-06-01,9
2278.4826619961104,1539.7631376379968,27.401262090565915,51.327292247821596,-0.20007688694638448,2024-07-01,8
2540.0661168573397,1861.6298160780357,32.97292939647569,53.7433890037522,-0.5059617526001019,2024-08-01,7
2801.6245536148317,2296.2221539063935,43.021960795470996,57.25585790282022,-0.6340847217336942,2024-09-01,6
3074.3336222368084,2609.395013792188,45.95476603640976,57.59767727512006,-1.0641442731369728,2024-10-01,5
3578.364316811669,2990.9591219608637,44.955107127819154,58.941925824603345,-3.220041042604671,2024-11-01,4
3871.4161417342075,3146.1911077337986,44.01816196677101,61.188812102642764,-2.961340964365096,2024-12-01,3
4214.262184469768,3776.9002514564636,49.15948325143289,58.69854703628064,-4.0815027307565925,2025-01-01,2
5646.400251456464,5646.400251456464,62.3980578125369,62.3980578125369,,2025-02-01,1
