rmse,mae,mape,nrmse,r2,forecast_date,n_periods
5230.5515204549265,3885.956407935513,80.59123508741686,77.6790110910154,-0.08942253596628369,2024-04-01,11
5321.6315471073485,3979.022774888616,86.97249144971721,82.58914482978736,-0.060708516168795246,2024-05-01,10
5694.510593795794,4457.86373607991,97.35037687906059,84.47853914675548,-0.1266684362562147,2024-06-01,9
5992.085168536677,4408.080172440257,55.371338555268764,80.42122795694033,-0.2896344755440936,2024-07-01,8
6170.868343088582,4673.488240914666,53.29669705013481,75.90644103822038,-0.3535287989962068,2024-08-01,7
6484.563658679427,5022.500573630417,52.34846350595951,73.12318063463495,-0.44970621891888274,2024-09-01,6
7431.702414358062,6460.975228143738,72.65359349608401,77.37004616526185,-0.750886229751794,2024-10-01,5
7828.112754213653,6942.961436003634,62.54285776991524,69.2799323336828,-1.4429133883375873,2024-11-01,4
7587.382481329434,6767.090680451853,65.20100912180729,68.37122264804847,-0.7296646993691931,2024-12-01,3
9139.958476840044,8756.446482389249,57.3977096605728,61.30086168236113,-12.22828272028194,2025-01-01,2
11162.620923422939,11162.620923422939,64.06830582232071,64.06830582232071,,2025-02-01,1
