forecast_date,date,forecast
2024-04-01,2024-05-01,6281.044796350869
2024-04-01,2024-06-01,5560.414666130657
2024-04-01,2024-07-01,5492.091830931157
2024-04-01,2024-08-01,4027.7897812495917
2024-04-01,2024-09-01,4027.7897812495917
2024-04-01,2024-10-01,4575.818586022516
2024-04-01,2024-11-01,4685.103697468348
2024-04-01,2024-12-01,3922.0791986994363
2024-04-01,2025-01-01,5474.0566628880615
2024-04-01,2025-02-01,5279.726688665879
2024-04-01,2025-03-01,5474.0566628880615
2024-05-01,2024-06-01,5774.065784063276
2024-05-01,2024-07-01,5278.440712998538
2024-05-01,2024-08-01,5492.091830931157
2024-05-01,2024-09-01,4027.7897812495917
2024-05-01,2024-10-01,4007.124061475783
2024-05-01,2024-11-01,4575.818586022516
2024-05-01,2024-12-01,4685.103697468348
2024-05-01,2025-01-01,4711.032164119147
2024-05-01,2025-02-01,5474.0566628880615
2024-05-01,2025-03-01,5279.726688665879
2024-06-01,2024-07-01,5492.091830931157
2024-06-01,2024-08-01,5278.440712998538
2024-06-01,2024-09-01,5492.091830931157
2024-06-01,2024-10-01,4007.124061475783
2024-06-01,2024-11-01,4007.124061475783
2024-06-01,2024-12-01,4575.818586022516
2024-06-01,2025-01-01,5474.0566628880615
2024-06-01,2025-02-01,4711.032164119147
2024-06-01,2025-03-01,5474.0566628880615
2024-07-01,2024-08-01,5492.091830931157
2024-07-01,2024-09-01,5278.440712998538
2024-07-01,2024-10-01,5471.42611115735
2024-07-01,2024-11-01,4007.124061475783
2024-07-01,2024-12-01,4007.124061475783
2024-07-01,2025-01-01,5364.771551442226
2024-07-01,2025-02-01,5474.0566628880615
2024-07-01,2025-03-01,4711.032164119147
2024-08-01,2024-09-01,5492.091830931157
2024-08-01,2024-10-01,5257.774993224731
2024-08-01,2024-11-01,5471.42611115735
2024-08-01,2024-12-01,4007.124061475783
2024-08-01,2025-01-01,4796.077026895494
2024-08-01,2025-02-01,5364.771551442226
2024-08-01,2025-03-01,5474.0566628880615
2024-09-01,2024-10-01,5471.42611115735
2024-09-01,2024-11-01,5257.774993224731
2024-09-01,2024-12-01,5471.42611115735
2024-09-01,2025-01-01,4796.077026895494
2024-09-01,2025-02-01,4796.077026895494
2024-09-01,2025-03-01,5364.771551442226
2024-10-01,2024-11-01,5471.42611115735
2024-10-01,2024-12-01,5257.774993224731
2024-10-01,2025-01-01,6260.379076577061
2024-10-01,2025-02-01,4796.077026895494
2024-10-01,2025-03-01,4796.077026895494
2024-11-01,2024-12-01,5471.42611115735
2024-11-01,2025-01-01,6046.727958644442
2024-11-01,2025-02-01,6260.379076577061
2024-11-01,2025-03-01,4796.077026895494
2024-12-01,2025-01-01,6260.379076577061
2024-12-01,2025-02-01,6046.727958644442
2024-12-01,2025-03-01,6260.379076577061
2025-01-01,2025-02-01,6260.379076577061
2025-01-01,2025-03-01,6046.727958644442
2025-02-01,2025-03-01,6260.379076577061
