rmse,mae,mape,nrmse,r2,forecast_date,n_periods
6356.277928133405,5827.833229758523,201.7036714819279,94.39719344053174,-0.6088188400726766,2024-04-01,11
6297.526914900789,5675.396435546875,209.66309095339506,97.73456840072615,-0.4854105910772659,2024-05-01,10
6013.257489759988,5527.485188802083,180.67242614301426,89.20717590756078,-0.25632765260401613,2024-06-01,9
5563.788296581802,5031.325866699219,120.56398938015549,74.67295178863961,-0.11186452169657413,2024-07-01,8
5284.999440518397,4680.162179129465,102.05692256995755,65.00957014713265,0.0071930001238911245,2024-08-01,7
5229.5951733949705,4375.113362630208,95.05377575926212,58.971528793357805,0.0571238985073822,2024-09-01,6
4746.890376488624,4096.68095703125,78.52088943892747,49.41897658076315,0.28566865113581197,2024-10-01,5
5812.281541751272,5411.6939697265625,77.93076211677034,51.439533966867465,-0.3467507020288032,2024-11-01,4
4608.160347671869,4074.7005208333335,51.22660380067536,41.524934047265425,0.36198170491392057,2024-12-01,3
6156.098043957257,6112.85107421875,41.34954374038309,41.28838392996148,-5.0010338799823675,2025-01-01,2
10382.3828125,10382.3828125,59.59009821787292,59.59009821787292,,2025-02-01,1
