forecast_date,date,forecast
2024-04-01,2024-05-01,6351.234
2024-04-01,2024-06-01,10673.557
2024-04-01,2024-07-01,10285.461
2024-04-01,2024-08-01,10486.124
2024-04-01,2024-09-01,10684.793
2024-04-01,2024-10-01,10688.924
2024-04-01,2024-11-01,10683.372
2024-04-01,2024-12-01,10770.904
2024-04-01,2025-01-01,10764.205
2024-04-01,2025-02-01,10767.845
2024-04-01,2025-03-01,10919.287
2024-05-01,2024-06-01,6376.598
2024-05-01,2024-07-01,10679.075
2024-05-01,2024-08-01,10285.461
2024-05-01,2024-09-01,10488.938
2024-05-01,2024-10-01,10686.472
2024-05-01,2024-11-01,10688.924
2024-05-01,2024-12-01,10691.422
2024-05-01,2025-01-01,10761.238
2024-05-01,2025-02-01,10767.752
2024-05-01,2025-03-01,10768.568
2024-06-01,2024-07-01,6404.138
2024-06-01,2024-08-01,10679.075
2024-06-01,2024-09-01,10288.275
2024-06-01,2024-10-01,10490.498
2024-06-01,2024-11-01,10686.472
2024-06-01,2024-12-01,10696.974
2024-06-01,2025-01-01,10646.143
2024-06-01,2025-02-01,10764.785
2024-06-01,2025-03-01,10768.476
2024-07-01,2024-08-01,6404.138
2024-07-01,2024-09-01,10681.89
2024-07-01,2024-10-01,10289.106
2024-07-01,2024-11-01,10490.498
2024-07-01,2024-12-01,10694.521
2024-07-01,2025-01-01,10651.694
2024-07-01,2025-02-01,10649.689
2024-07-01,2025-03-01,10765.509
2024-08-01,2024-09-01,6417.11
2024-08-01,2024-10-01,10667.319
2024-08-01,2024-11-01,10289.322
2024-08-01,2024-12-01,10499.081
2024-08-01,2025-01-01,10649.02
2024-08-01,2025-02-01,10655.241
2024-08-01,2025-03-01,10650.313
2024-09-01,2024-10-01,6417.941
2024-09-01,2024-11-01,10667.319
2024-09-01,2024-12-01,10289.322
2024-09-01,2025-01-01,10521.119
2024-09-01,2025-02-01,10652.566
2024-09-01,2025-03-01,10655.811
2024-10-01,2024-11-01,6418.156
2024-10-01,2024-12-01,10667.472
2024-10-01,2025-01-01,10458.608
2024-10-01,2025-02-01,10495.752
2024-10-01,2025-03-01,10653.136
2024-11-01,2024-12-01,6418.156
2024-11-01,2025-01-01,10773.502
2024-11-01,2025-02-01,10465.503
2024-11-01,2025-03-01,10496.067
2024-12-01,2025-01-01,6910.299
2024-12-01,2025-02-01,10581.7295
2024-12-01,2025-03-01,10452.468
2025-01-01,2025-02-01,7012.5684
2025-01-01,2025-03-01,10581.7295
2025-02-01,2025-03-01,7040.617
