forecast_date,date,forecast
2024-04-01,2024-05-01,7896.550159524889
2024-04-01,2024-06-01,8314.797013026797
2024-04-01,2024-07-01,8845.244871716774
2024-04-01,2024-08-01,7326.2102970240785
2024-04-01,2024-09-01,8465.576174302372
2024-04-01,2024-10-01,9945.011379100364
2024-04-01,2024-11-01,9628.753655743209
2024-04-01,2024-12-01,9628.753655743209
2024-04-01,2025-01-01,8680.058943551325
2024-04-01,2025-02-01,8680.058943551325
2024-04-01,2025-03-01,8374.55164425989
2024-05-01,2024-06-01,8314.797013026797
2024-05-01,2024-07-01,8845.244871716774
2024-05-01,2024-08-01,8845.244871716774
2024-05-01,2024-09-01,7635.995341060423
2024-05-01,2024-10-01,9945.011379100364
2024-05-01,2024-11-01,9945.011379100364
2024-05-01,2024-12-01,9628.753655743209
2024-05-01,2025-01-01,8680.058943551325
2024-05-01,2025-02-01,8680.058943551325
2024-05-01,2025-03-01,8374.55164425989
2024-06-01,2024-07-01,8845.244871716774
2024-06-01,2024-08-01,8845.244871716774
2024-06-01,2024-09-01,9155.029915753112
2024-06-01,2024-10-01,9115.43054585841
2024-06-01,2024-11-01,9945.011379100364
2024-06-01,2024-12-01,9945.011379100364
2024-06-01,2025-01-01,8680.058943551325
2024-06-01,2025-02-01,8680.058943551325
2024-06-01,2025-03-01,8374.55164425989
2024-07-01,2024-08-01,8845.244871716774
2024-07-01,2024-09-01,9155.029915753112
2024-07-01,2024-10-01,10634.465120551104
2024-07-01,2024-11-01,9115.43054585841
2024-07-01,2024-12-01,9945.011379100364
2024-07-01,2025-01-01,8996.31666690848
2024-07-01,2025-02-01,8680.058943551325
2024-07-01,2025-03-01,8374.55164425989
2024-08-01,2024-09-01,9155.029915753112
2024-08-01,2024-10-01,10634.465120551104
2024-08-01,2024-11-01,10634.465120551104
2024-08-01,2024-12-01,9115.43054585841
2024-08-01,2025-01-01,8996.31666690848
2024-08-01,2025-02-01,8996.31666690848
2024-08-01,2025-03-01,8374.55164425989
2024-09-01,2024-10-01,10634.465120551104
2024-09-01,2024-11-01,10634.465120551104
2024-09-01,2024-12-01,10634.465120551104
2024-09-01,2025-01-01,8166.735833666525
2024-09-01,2025-02-01,8996.31666690848
2024-09-01,2025-03-01,8690.809367617045
2024-10-01,2024-11-01,10634.465120551104
2024-10-01,2024-12-01,10634.465120551104
2024-10-01,2025-01-01,9685.77040835922
2024-10-01,2025-02-01,8166.735833666525
2024-10-01,2025-03-01,8690.809367617045
2024-11-01,2024-12-01,10634.465120551104
2024-11-01,2025-01-01,9685.77040835922
2024-11-01,2025-02-01,9685.77040835922
2024-11-01,2025-03-01,7861.228534375087
2024-12-01,2025-01-01,9685.77040835922
2024-12-01,2025-02-01,9685.77040835922
2024-12-01,2025-03-01,9380.263109067782
2025-01-01,2025-02-01,9685.77040835922
2025-01-01,2025-03-01,9380.263109067782
2025-02-01,2025-03-01,9380.263109067782
