forecast_date,date,forecast
2024-04-01,2024-05-01,28315.732
2024-04-01,2024-06-01,28409.092
2024-04-01,2024-07-01,30167.625
2024-04-01,2024-08-01,30598.21
2024-04-01,2024-09-01,30775.232
2024-04-01,2024-10-01,30853.537
2024-04-01,2024-11-01,26809.924
2024-04-01,2024-12-01,27656.107
2024-04-01,2025-01-01,27867.469
2024-04-01,2025-02-01,26886.844
2024-04-01,2025-03-01,28705.012
2024-05-01,2024-06-01,27716.932
2024-05-01,2024-07-01,31313.697
2024-05-01,2024-08-01,30793.125
2024-05-01,2024-09-01,30600.115
2024-05-01,2024-10-01,30782.35
2024-05-01,2024-11-01,30826.252
2024-05-01,2024-12-01,27655.49
2024-05-01,2025-01-01,26874.598
2024-05-01,2025-02-01,27847.117
2024-05-01,2025-03-01,27746.82
2024-06-01,2024-07-01,28240.299
2024-06-01,2024-08-01,31939.197
2024-06-01,2024-09-01,30793.29
2024-06-01,2024-10-01,30607.232
2024-06-01,2024-11-01,30755.064
2024-06-01,2024-12-01,31639.42
2024-06-01,2025-01-01,26873.93
2024-06-01,2025-02-01,26867.828
2024-06-01,2025-03-01,28724.598
2024-07-01,2024-08-01,28101.158
2024-07-01,2024-09-01,31939.37
2024-07-01,2024-10-01,30793.3
2024-07-01,2024-11-01,30579.9
2024-07-01,2024-12-01,31568.232
2024-07-01,2025-01-01,30332.857
2024-07-01,2025-02-01,26867.16
2024-07-01,2025-03-01,27727.809
2024-08-01,2024-09-01,28101.326
2024-08-01,2024-10-01,31939.373
2024-08-01,2024-11-01,30798.902
2024-08-01,2024-12-01,31390.158
2024-08-01,2025-01-01,30261.674
2024-08-01,2025-02-01,30345.393
2024-08-01,2025-03-01,27727.14
2024-09-01,2024-10-01,28101.326
2024-09-01,2024-11-01,31944.975
2024-09-01,2024-12-01,31714.182
2024-09-01,2025-01-01,30086.41
2024-09-01,2025-02-01,30274.209
2024-09-01,2025-03-01,31204.357
2024-10-01,2024-11-01,28100.627
2024-10-01,2024-12-01,32817.176
2024-10-01,2025-01-01,29883.785
2024-10-01,2025-02-01,30776.484
2024-10-01,2025-03-01,31807.494
2024-11-01,2024-12-01,29032.53
2024-11-01,2025-01-01,31238.408
2024-11-01,2025-02-01,30124.29
2024-11-01,2025-03-01,30956.262
2024-12-01,2025-01-01,27252.756
2024-12-01,2025-02-01,31256.58
2024-12-01,2025-03-01,31009.11
2025-01-01,2025-02-01,27270.928
2025-01-01,2025-03-01,32141.4
2025-02-01,2025-03-01,28273.9
