forecast_date,date,forecast
2024-04-01,2024-05-01,11200.409
2024-04-01,2024-06-01,14641.359
2024-04-01,2024-07-01,10439.286
2024-04-01,2024-08-01,7439.59
2024-04-01,2024-09-01,8078.2666
2024-04-01,2024-10-01,8202.603
2024-04-01,2024-11-01,7759.3433
2024-04-01,2024-12-01,9425.512
2024-04-01,2025-01-01,9494.048
2024-04-01,2025-02-01,9418.748
2024-04-01,2025-03-01,9616.473
2024-05-01,2024-06-01,10654.998
2024-05-01,2024-07-01,14847.372
2024-05-01,2024-08-01,10330.502
2024-05-01,2024-09-01,7603.077
2024-05-01,2024-10-01,7809.3076
2024-05-01,2024-11-01,8129.2446
2024-05-01,2024-12-01,9188.667
2024-05-01,2025-01-01,8088.174
2024-05-01,2025-02-01,10239.002
2024-05-01,2025-03-01,10129.14
2024-06-01,2024-07-01,10717.452
2024-06-01,2024-08-01,14738.457
2024-06-01,2024-09-01,10331.154
2024-06-01,2024-10-01,7334.409
2024-06-01,2024-11-01,7725.7812
2024-06-01,2024-12-01,9697.982
2024-06-01,2025-01-01,7945.7603
2024-06-01,2025-02-01,9027.636
2024-06-01,2025-03-01,10481.212
2024-07-01,2024-08-01,11021.695
2024-07-01,2024-09-01,14782.74
2024-07-01,2024-10-01,10335.469
2024-07-01,2024-11-01,7390.3896
2024-07-01,2024-12-01,9280.7295
2024-07-01,2025-01-01,8015.376
2024-07-01,2025-02-01,8957.399
2024-07-01,2025-03-01,9018.425
2024-08-01,2024-09-01,11022.537
2024-08-01,2024-10-01,14776.966
2024-08-01,2024-11-01,10318.083
2024-08-01,2024-12-01,8871.899
2024-08-01,2025-01-01,7816.5728
2024-08-01,2025-02-01,9263.379
2024-08-01,2025-03-01,8924.921
2024-09-01,2024-10-01,11016.762
2024-09-01,2024-11-01,14761.379
2024-09-01,2024-12-01,10744.815
2024-09-01,2025-01-01,7961.0396
2024-09-01,2025-02-01,9574.94
2024-09-01,2025-03-01,8808.174
2024-10-01,2024-11-01,11018.835
2024-10-01,2024-12-01,15188.051
2024-10-01,2025-01-01,10933.337
2024-10-01,2025-02-01,8777.981
2024-10-01,2025-03-01,8519.296
2024-11-01,2024-12-01,11422.212
2024-11-01,2025-01-01,15861.431
2024-11-01,2025-02-01,11334.239
2024-11-01,2025-03-01,14721.642
2024-12-01,2025-01-01,12080.457
2024-12-01,2025-02-01,12714.451
2024-12-01,2025-03-01,11274.486
2025-01-01,2025-02-01,12499.328
2025-01-01,2025-03-01,12653.465
2025-02-01,2025-03-01,12499.52
