Date,Forecast
2025-04-07,2780.8876124965427
2025-04-14,2840.588750165845
2025-04-21,2878.214143593843
2025-04-28,2871.7058388775586
2025-05-05,2835.192256563608
2025-05-12,2804.1377993362885
2025-05-19,2800.6265139173474
2025-05-26,2816.36973211832
2025-06-02,2828.816705240063
2025-06-09,2828.0836462745883
2025-06-16,2823.74849317064
2025-06-23,2828.0788989296416
2025-06-30,2839.901324156965
2025-07-07,2848.4518930471177
2025-07-14,2849.0875552134507
2025-07-21,2849.056409809068
2025-07-28,2857.017269582695
2025-08-04,2871.76955793526
2025-08-11,2885.037503020526
2025-08-18,2893.0811795920304
2025-08-25,2900.6480884927328
2025-09-01,2912.7856935736145
2025-09-08,2927.327735940203
2025-09-15,2939.0117176014014
2025-09-22,2948.3785978530113
2025-09-29,2960.95929870591
2025-10-06,2976.7158238940374
2025-10-13,2986.019141114762
2025-10-20,2981.523795500571
2025-10-27,2971.8413481048433
2025-11-03,2975.6525531247544
2025-11-10,2998.4290085921543
2025-11-17,3020.535712515969
2025-11-24,3017.474287481301
2025-12-01,2993.9142207412015
2025-12-08,2989.761394457906
2025-12-15,3042.8970234318786
2025-12-22,3144.060436623775
2025-12-29,3234.7937686215146
2026-01-05,3256.499708091104
2026-01-12,3202.987055382734
2026-01-19,3123.760554414504
2026-01-26,3077.38054975835
2026-02-02,3084.7122817328504
2026-02-09,3125.5165242218695
2026-02-16,3170.5978494587625
2026-02-23,3207.4226320423295
2026-03-02,3235.85000010975
2026-03-09,3252.312446269576
2026-03-16,3251.138889194558
2026-03-23,3241.1903415591682
2026-03-30,3248.9666305427913
