,Branch,Date,Segment,Rating,Tonnage,Qty,year_month,Month,weekofyear,quarter,dayofyear,month_sin,month_cos,week_sin,week_cos,qty_lag_1,qty_lag_2,qty_lag_3,qty_lag_6,qty_lag_12,qty_ma_3,qty_std_3,qty_ma_6,qty_std_6,qty_ma_12,qty_std_12,mom_growth,yoy_growth,rolling_trend_3,is_outlier,segment_code,rating_code,branch_code,tonnage_code,log_qty
1210,COK,2022-03-31,Inverter,3 Star,1.0,2137.0,2022-03-01,3,13,1,90,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16,867.0,147.0,112.0,88.0,1360.0,1050.3333333333333,1007.5878787149703,658.8333333333334,776.9227546330887,368.5833333333333,605.4542184228801,1.4648212209171612,0.5713235289916738,8.377976115672832,1,0,2,1,1,7.6676260915849905
1211,COK,2022-04-30,Non Inv,3 Star,0.8,42.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,2137.0,867.0,147.0,219.0,65.0,1015.3333333333334,1055.3474941143006,629.3333333333334,799.9816664565925,366.6666666666667,606.5380649575295,-0.9803462793727907,-0.35384614840236694,5.907029438274177,0,1,2,1,0,3.7612001156935624
1212,COK,2022-04-30,Non Inv,2 Star,1.8,3.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,42.0,2137.0,867.0,471.0,50.0,727.3333333333334,1220.9628713983623,551.3333333333334,840.3062933637154,362.75,608.9158958196265,-0.9285714064625856,-0.9399999812000004,-0.1610918875496825,0,1,1,1,3,1.3862943611198906
1213,COK,2022-04-30,Non Inv,1 Star,1.8,5.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,3.0,42.0,2137.0,112.0,78.0,16.666666666666668,21.96208854669433,533.5,852.5410840540179,356.6666666666667,612.3741181712863,0.6666664444445185,-0.935897423898751,-0.9922009042307594,0,1,0,1,3,1.791759469228055
1214,COK,2022-04-30,Inverter,5 Star,1.8,31.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,5.0,3.0,42.0,147.0,124.0,13.0,15.62049935179748,514.1666666666666,864.2931022903438,348.9166666666667,616.1631216035591,5.199998960000208,-0.749999993951613,-0.6904761740362816,0,0,4,1,3,3.4657359027997265
1215,COK,2022-04-30,Inverter,3 Star,1.8,84.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,31.0,5.0,3.0,867.0,65.0,40.0,40.26164427838896,383.6666666666667,859.463010644825,350.5,615.3911542484769,1.709677364203956,0.292307687810651,12.333329222223592,0,0,2,1,3,4.442651256490317
1216,COK,2022-04-30,Inverter,5 Star,1.0,114.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,84.0,31.0,5.0,2137.0,88.0,76.33333333333333,42.027768598069734,46.5,44.35651023243235,352.6666666666667,614.4279428620551,0.35714285289115655,0.2954545420971075,14.266663813333903,0,0,4,1,1,4.74493212836325
1217,COK,2022-04-30,Inverter,3 Star,2.0,87.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,114.0,84.0,31.0,42.0,219.0,95.0,16.522711641845607,54.0,47.15930449020508,341.6666666666667,618.2084575365311,-0.2368421031855956,-0.6027397232751611,2.0645160624349654,0,0,2,1,4,4.477336814478207
1218,COK,2022-04-30,Inverter,3 Star,1.5,314.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,87.0,114.0,84.0,3.0,471.0,171.66666666666666,124.00134407873563,105.83333333333333,109.54344647977145,328.5833333333333,616.8824049323757,2.609195372308099,-0.33333333262561926,1.0436507812263796,0,0,2,1,2,5.752572638825633
1219,COK,2022-04-30,Inverter,3 Star,1.0,505.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,314.0,87.0,114.0,5.0,112.0,302.0,209.2582136978135,189.16666666666666,183.02941475802888,361.3333333333333,614.7672631807812,0.6082802528398719,3.5089285400988524,1.6491227925515546,1,0,2,1,1,6.226536669287466
1220,COK,2022-04-30,Inverter,5 Star,1.5,113.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,505.0,314.0,87.0,31.0,147.0,310.6666666666667,196.02125735065857,202.83333333333334,171.55922203911555,358.5,615.9221467921826,-0.776237622225272,-0.23129251543338425,2.5708811965032816,0,0,4,1,2,4.736198448394496
1221,COK,2022-04-30,Non Inv,3 Star,1.0,66.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,113.0,505.0,314.0,84.0,867.0,228.0,241.03734150541842,199.83333333333334,174.19003033086182,291.75,598.9747490504087,-0.41592919985903365,-0.9238754314603513,-0.273885349446225,0,1,2,1,1,4.204692619390966
1222,COK,2022-04-30,Non Inv,3 Star,1.5,61.0,2022-04-01,4,17,2,120,0.8660254037844387,-0.49999999999999983,0.8854560256532099,-0.4647231720437685,66.0,113.0,505.0,114.0,2137.0,80.0,28.687976575554764,191.0,180.63775906493052,118.75,146.35829323957057,-0.07575757460973372,-0.9714553107293143,-0.8415841567493383,0,1,2,1,2,4.127134385045092
1223,COK,2022-05-31,Inverter,3 Star,1.0,326.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,61.0,66.0,113.0,87.0,42.0,151.0,151.57506391224,230.83333333333334,179.465224115054,142.41666666666666,155.49595629546945,4.344262223864554,6.761904600907034,0.3362831828647506,0,0,2,1,1,5.7899601708972535
1224,COK,2022-05-31,Inverter,3 Star,1.5,103.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,326.0,61.0,66.0,314.0,3.0,163.33333333333334,142.43009981507765,195.66666666666666,180.5786993714003,150.75,149.92490544511742,-0.6840490776562912,33.333322222225924,1.4747474524028166,0,0,2,1,2,4.6443908991413725
1225,COK,2022-05-31,Inverter,3 Star,1.8,44.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,103.0,326.0,61.0,505.0,5.0,157.66666666666666,148.7357836343796,118.83333333333333,104.82254846485341,154.0,146.86976296272624,-0.5728155284192668,7.799998440000312,1.5846994275732333,0,0,2,1,3,3.8066624897703196
1226,COK,2022-05-31,Inverter,3 Star,2.0,103.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,44.0,103.0,326.0,113.0,31.0,83.33333333333333,34.06366588218191,117.16666666666667,105.01317377675309,160.0,142.80247005757838,1.3409090604338851,2.3225805702393365,-0.7443762758352467,0,0,2,1,4,4.6443908991413725
1227,COK,2022-05-31,Inverter,5 Star,1.0,114.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,103.0,44.0,103.0,66.0,84.0,87.0,37.64306044943202,125.16666666666667,102.12427070322971,162.5,141.60861555710557,0.10679611546799889,0.35714285289115655,-0.15533980431708927,0,0,4,1,1,4.74493212836325
1228,COK,2022-05-31,Inverter,5 Star,1.8,21.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,114.0,103.0,44.0,61.0,114.0,79.33333333333333,50.81666393352599,118.5,108.271418204436,154.75,146.94842942029365,-0.8157894665281626,-0.8157894665281626,0.8030302847796147,0,0,4,1,3,3.091042453358316
1229,COK,2022-05-31,Non Inv,2 Star,1.8,14.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,21.0,114.0,103.0,326.0,87.0,49.666666666666664,55.82412859447873,66.5,45.28465523772773,148.66666666666666,151.45016181949637,-0.3333333174603182,-0.8390804501255121,-0.517799347723631,0,1,1,1,3,2.70805020110221
1230,COK,2022-05-31,Non Inv,3 Star,0.8,107.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,14.0,21.0,114.0,103.0,314.0,47.333333333333336,51.791247651827184,67.16666666666667,45.95396246969927,131.41666666666666,142.4266690637894,6.642856668367381,-0.6592356666903323,-0.5847953165076434,0,1,2,1,0,4.68213122712422
1231,COK,2022-05-31,Non Inv,3 Star,1.0,102.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,107.0,14.0,21.0,44.0,505.0,74.33333333333333,52.30997355507758,76.83333333333333,46.20569950413619,97.83333333333333,80.28679652950308,-0.046728971525897466,-0.7980198003999608,2.539682418745281,0,1,2,1,1,4.634728988229636
1232,COK,2022-05-31,Non Inv,3 Star,1.5,68.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,102.0,107.0,14.0,103.0,113.0,92.33333333333333,21.22105872318651,71.0,44.41621325597065,94.08333333333333,80.56443872999377,-0.33333333006535953,-0.3982300849714152,5.59523769557826,0,1,2,1,2,4.23410650459726
1233,COK,2022-05-31,Inverter,5 Star,1.5,62.0,2022-05-01,5,22,2,151,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,68.0,102.0,107.0,114.0,66.0,77.33333333333333,21.5715862498083,62.333333333333336,39.103282044689394,93.75,80.6993578886257,-0.08823529282006923,-0.06060605968778698,-0.27725856438699165,0,0,4,1,2,4.143134726391533
1234,COK,2022-06-30,Non Inv,3 Star,1.5,1.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,62.0,68.0,102.0,21.0,61.0,43.666666666666664,37.07200201409268,59.0,43.89077351790306,88.75,84.67383947187717,-0.9838709518730492,-0.9836065412523518,-0.5718954192297835,0,1,2,1,2,0.6931471805599453
1235,COK,2022-06-30,Non Inv,3 Star,1.0,98.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1.0,62.0,68.0,14.0,326.0,53.666666666666664,49.034001808264634,73.0,39.87981945796475,69.75,40.823622840437864,96.999903000097,-0.6993865009221273,-0.21078431062572098,0,1,2,1,1,4.59511985013459
1236,COK,2022-06-30,Non Inv,3 Star,0.8,61.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,98.0,1.0,62.0,107.0,103.0,53.333333333333336,48.95235779135566,65.33333333333333,36.29692365292861,66.25,39.49251942975062,-0.37755101655560186,-0.40776698633235936,-0.13978494398196323,0,1,2,1,0,4.127134385045092
1237,COK,2022-06-30,Non Inv,2 Star,1.8,4.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,61.0,98.0,1.0,102.0,44.0,54.333333333333336,47.35328218120577,49.0,38.48116422355043,62.916666666666664,43.067512187967694,-0.9344262141897343,-0.9090908884297526,53.33328000005334,0,1,1,1,3,1.6094379124341003
1238,COK,2022-06-30,Inverter,5 Star,1.5,183.5,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,4.0,61.0,98.0,68.0,103.0,82.83333333333333,91.72013592081579,68.25,67.69028733873023,69.625,54.603165492655464,44.8749887812528,0.7815533904703554,-0.15476190318270172,0,0,4,1,2,5.217649463480582
1239,COK,2022-06-30,Inverter,5 Star,1.8,35.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,183.5,4.0,61.0,62.0,114.0,74.16666666666667,95.94573118869289,63.75,69.07224478761249,63.041666666666664,53.518245968223695,-0.8092643007669521,-0.6929824500615575,0.21584699099704396,0,0,4,1,3,3.58351893845611
1240,COK,2022-06-30,Inverter,3 Star,2.0,13.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,35.0,183.5,4.0,1.0,21.0,77.16666666666667,92.74202571290384,65.75,67.0356248572344,62.375,54.13582455269468,-0.6285714106122454,-0.38095236281179223,18.291662093751142,0,0,2,1,4,2.6390573296152584
1241,COK,2022-06-30,Inverter,3 Star,1.8,72.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,13.0,35.0,183.5,98.0,14.0,40.0,29.81610303174368,61.416666666666664,65.35320701133593,67.20833333333333,51.970034343813055,4.53846118934914,4.1428568469387965,-0.7820163445121725,0,0,2,1,3,4.290459441148391
1242,COK,2022-06-30,Inverter,3 Star,1.5,357.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,72.0,13.0,35.0,61.0,107.0,147.33333333333334,183.9574226100512,110.75,137.20194969460118,88.04166666666667,98.57956139201755,3.9583332783564824,2.336448576294873,3.2095237178231324,0,0,2,1,2,5.8805329864007
1243,COK,2022-06-30,Inverter,3 Star,1.0,641.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,357.0,72.0,13.0,4.0,102.0,356.6666666666667,284.5001464557323,216.91666666666666,243.41865513281138,132.95833333333334,187.8721105546072,0.7955182050545708,5.284313673683199,26.435895402367024,1,0,2,1,1,6.464588303689961
1244,COK,2022-06-30,Inverter,5 Star,1.0,145.0,2022-06-01,6,26,2,181,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,641.0,357.0,72.0,183.5,68.0,381.0,248.86944368483614,210.5,244.9781622920702,139.375,186.76347766870592,-0.7737909504309034,1.1323529245242216,4.291666607060186,0,0,4,1,1,4.983606621708336
1245,COK,2022-07-31,Non Inv,3 Star,1.5,9.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,145.0,641.0,357.0,35.0,62.0,265.0,332.64996618066823,206.16666666666666,248.9019217817865,134.95833333333334,189.36814294016347,-0.9379310280142688,-0.8548386958896985,-0.2577030805106356,0,1,2,1,2,2.302585092994046
1246,COK,2022-07-31,Non Inv,3 Star,1.0,28.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,9.0,145.0,641.0,13.0,1.0,60.666666666666664,73.65007354601133,208.66666666666666,246.63873715754096,137.20833333333334,187.78559562501735,2.1111108765432363,26.999973000027,-0.9053562128361579,0,1,2,1,1,3.367295829986474
1247,COK,2022-07-31,Non Inv,3 Star,0.8,74.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,28.0,9.0,145.0,72.0,98.0,37.0,33.421549934129686,209.0,246.41834347304564,135.20833333333334,188.36804621095757,1.6428570841836756,-0.24489795668471473,-0.7448275810701547,0,1,2,1,0,4.31748811353631
1248,COK,2022-07-31,Non Inv,2 Star,1.8,4.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,74.0,28.0,9.0,357.0,61.0,35.333333333333336,35.57152419187089,150.16666666666666,246.1555741125245,130.45833333333334,191.1081866774724,-0.9459459331628929,-0.9344262141897343,2.925925600823082,0,1,1,1,3,1.6094379124341003
1249,COK,2022-07-31,Inverter,5 Star,1.8,7.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,4.0,74.0,28.0,641.0,4.0,28.333333333333332,39.57692930651455,44.5,55.76647738561087,130.70833333333334,190.92959891652305,0.7499998125000469,0.7499998125000469,0.011904761479591809,0,0,4,1,3,2.0794415416798357
1250,COK,2022-07-31,Inverter,5 Star,1.0,47.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,7.0,4.0,74.0,145.0,183.5,19.333333333333332,24.006943440030895,28.166666666666668,27.766286512000672,119.33333333333333,191.56358229216266,5.7142848979593,-0.7438692057554812,-0.7387387287557831,0,0,4,1,1,3.871201010907891
1251,COK,2022-07-31,Inverter,5 Star,1.5,71.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,47.0,7.0,4.0,9.0,35.0,41.666666666666664,32.33161507461175,38.5,30.599019592134763,122.33333333333333,190.40117137403902,0.5106382870076961,1.0285713991836745,9.416664312500588,0,0,4,1,2,4.276666119016055
1252,COK,2022-07-31,Inverter,3 Star,1.8,46.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,71.0,47.0,7.0,28.0,13.0,54.666666666666664,14.15391583035848,41.5,30.24400767093951,125.08333333333333,188.91097390201074,-0.35211267109700467,2.5384613431952814,6.809522836734832,0,0,2,1,3,3.8501476017100584
1253,COK,2022-07-31,Inverter,3 Star,2.0,102.0,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,46.0,71.0,47.0,74.0,72.0,73.0,28.053520278203134,46.166666666666664,37.54153255617725,127.58333333333333,188.34226983356848,1.2173912778827984,0.4166666608796297,0.5531914775916708,0,0,2,1,4,4.634728988229636
1254,COK,2022-07-31,Inverter,3 Star,1.0,358.5,2022-07-01,7,30,3,212,-0.4999999999999998,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,102.0,46.0,71.0,4.0,357.0,168.83333333333334,166.62557826856286,105.25,127.96552270045188,127.70833333333333,188.50879631433358,2.5147058576989623,0.004201680660499494,1.377934252892945,0,0,2,1,1,5.884714177161102
