Date,Min Temp,Max Temp,Avg Temp,Min Humidity,Max Humidity,Avg Humidity,Min Wind Speed,Max Wind Speed,Avg Wind Speed,Branch
2023-01-01,10.0,29.0,19.97043010752688,13.0,100.0,68.90456989247312,0.0,25.9,10.853225806451611,BLR
2023-02-01,12.0,31.0,22.241964285714285,12.0,100.0,51.32738095238095,3.6,27.7,11.425446428571428,BLR
2023-03-01,14.0,33.0,24.370967741935484,13.0,100.0,53.111559139784944,1.8,33.5,11.836424731182795,BLR
2023-04-01,19.0,35.0,26.615277777777777,10.0,100.0,53.25833333333333,0.0,27.7,10.940138888888889,BLR
2023-05-01,20.0,34.0,26.012634408602153,25.0,100.0,68.59408602150538,0.0,46.4,12.218951612903226,BLR
2023-06-01,20.0,33.0,25.147222222222226,38.0,100.0,72.24583333333334,3.6,44.6,17.779305555555556,BLR
2023-07-01,20.0,30.0,23.15483870967742,48.0,100.0,79.70967741935483,3.6,44.6,21.125672043010752,BLR
2023-08-01,19.0,32.0,24.649193548387096,38.0,100.0,69.42069892473118,1.8,37.1,15.520698924731182,BLR
2023-09-01,19.0,30.0,23.63305555555555,48.0,100.0,78.5375,3.6,33.5,16.320416666666667,BLR
2023-10-01,16.0,30.0,24.041129032258063,22.0,100.0,68.67069892473118,0.0,29.5,10.454032258064515,BLR
2023-11-01,16.0,30.0,22.469444444444445,34.0,100.0,79.10833333333333,0.0,27.7,11.598194444444443,BLR
2023-12-01,13.0,29.0,21.308736559139785,19.0,100.0,76.9247311827957,3.6,25.9,12.026881720430108,BLR
2024-01-01,15.0,30.0,21.848118279569892,25.0,100.0,66.74327956989248,3.6,31.7,11.909543010752689,BLR
2024-02-01,15.0,32.0,23.902298850574713,12.0,100.0,55.979885057471265,1.8,25.9,12.298419540229888,BLR
2024-03-01,16.0,35.0,26.820564516129032,14.0,98.0,45.53360215053763,3.6,31.7,11.629032258064516,BLR
2024-04-01,20.0,37.0,28.94,11.0,94.0,42.49305555555556,1.8,27.7,11.95736111111111,BLR
2024-05-01,20.0,37.0,26.668010752688172,18.0,100.0,67.38306451612904,1.8,44.6,12.499731182795696,BLR
2024-06-01,20.0,33.0,24.35972222222222,46.0,100.0,76.31388888888888,3.6,37.1,17.525694444444444,BLR
2024-07-01,20.0,31.0,23.513440860215052,51.0,94.0,78.37231182795699,7.6,41.0,22.12889784946237,BLR
2024-08-01,20.0,31.0,23.981182795698924,49.0,100.0,79.16801075268818,1.8,38.9,15.098118279569892,BLR
2024-09-01,19.0,30.0,23.947916666666668,37.0,95.0,74.14305555555555,3.6,40.7,17.75986111111111,BLR
2024-10-01,18.0,31.0,23.466397849462364,37.0,100.0,79.66129032258064,1.8,27.7,9.784139784946236,BLR
2024-11-01,16.0,28.0,21.89263888888889,36.0,100.0,77.91666666666667,3.6,27.7,11.589583333333334,BLR
2024-12-01,14.0,28.0,21.342741935483872,35.0,100.0,80.01747311827957,3.6,25.9,11.776478494623657,BLR
2025-01-01,12.0,31.0,20.59758064516129,13.0,100.0,68.73118279569893,1.8,25.9,12.004166666666666,BLR
2025-02-01,12.0,32.0,23.154761904761905,8.0,100.0,50.30654761904762,0.0,37.1,12.213392857142855,BLR
2025-03-01,16.0,35.0,25.79462365591398,11.0,98.0,50.34139784946237,0.0,33.5,11.4627688172043,BLR
2025-04-01,19.0,35.0,26.504166666666663,20.0,94.0,58.675,3.6,37.1,11.186527777777778,BLR
2025-05-01,19.0,33.0,24.93938172043011,24.0,100.0,71.41666666666667,1.8,46.4,16.083602150537637,BLR
2025-06-01,20.0,31.0,24.302916666666665,43.0,100.0,72.8625,5.4,44.6,21.48444444444444,BLR
2025-07-01,19.0,30.0,23.30228494623656,46.0,94.0,76.35618279569893,7.6,44.6,22.486693548387095,BLR
2025-08-01,19.0,29.0,22.738978494623655,52.0,100.0,81.21505376344086,3.6,42.5,16.835752688172043,BLR
2025-09-01,18.0,29.0,23.043888888888887,51.0,100.0,79.27638888888889,2.0,37.0,16.521527777777777,BLR
2025-10-01,20.0,20.0,20.0,88.0,88.0,88.0,15.0,15.0,15.0,BLR
2019-04-01,24.2,41.0,32.32444061962134,24.0,95.0,63.55938037865749,0.0,46.4,4.860585197934595,VJW
2019-05-01,25.4,46.0,34.56490939044481,17.0,95.0,61.42833607907743,0.0,64.8,5.624422442244224,VJW
2019-06-01,26.0,43.6,33.739108061749576,27.0,100.0,60.871355060034304,0.0,37.1,7.515951972555746,VJW
2019-07-01,24.0,38.6,30.20334448160535,35.0,100.0,73.09197324414716,0.0,74.2,6.953010033444816,VJW
2019-08-01,24.6,36.6,29.63830845771145,44.0,100.0,76.51741293532338,0.0,46.4,7.303814262023217,VJW
2019-09-01,24.6,35.0,28.86131907308378,42.0,100.0,81.7843137254902,0.0,18.4,4.679500891265596,VJW
2019-10-01,24.0,34.8,28.302907915993536,51.0,100.0,82.51857835218094,0.0,27.7,4.224592833876222,VJW
2019-11-01,21.0,34.0,27.786172006745364,40.0,100.0,73.87858347386172,0.0,20.5,4.305432937181664,VJW
2019-12-01,20.0,31.0,25.98319738988581,42.0,100.0,73.90701468189233,0.0,22.3,5.47688524590164,VJW
2020-01-01,19.6,33.0,25.95751633986928,38.0,100.0,75.58496732026144,0.0,20.5,4.689162561576355,VJW
2020-02-01,20.0,35.0,26.99496527777778,26.0,100.0,71.85416666666667,0.0,14.8,4.899652777777778,VJW
2020-03-01,21.0,38.4,29.752816901408448,28.0,100.0,65.00880281690141,0.0,14.8,3.936619718309859,VJW
2020-04-01,22.4,39.2,32.099425287356325,30.0,95.0,62.89080459770115,0.0,16.6,3.420689655172414,VJW
2020-05-01,27.6,46.0,34.60690476190476,8.0,90.0,58.90238095238095,0.0,37.1,4.100238095238096,VJW
2020-06-01,25.2,42.0,32.17445652173913,30.0,98.0,67.39855072463769,0.0,37.1,6.931159420289855,VJW
2020-07-01,25.0,36.0,29.7171875,53.0,100.0,80.75173611111111,0.0,55.4,7.903124999999999,VJW
2020-08-01,24.0,36.4,29.214507772020728,48.0,100.0,80.49568221070811,0.0,37.1,9.00552677029361,VJW
2020-09-01,24.4,38.0,29.660649819494584,40.0,100.0,80.67689530685921,0.0,37.1,7.292057761732852,VJW
2020-10-01,22.0,34.0,28.462996389891696,38.0,100.0,82.60108303249098,0.0,27.7,5.214259927797833,VJW
2020-11-01,18.6,34.0,26.974165202108964,36.0,100.0,74.8945518453427,0.0,37.1,8.354833040421791,VJW
2020-12-01,17.0,31.0,25.09794168096055,34.0,100.0,70.41852487135506,0.0,27.7,6.74459691252144,VJW
2021-01-01,18.5,32.8,24.973387096774193,40.0,100.0,76.74193548387096,0.0,27.7,5.695161290322581,VJW
2021-02-01,17.9,36.0,25.45907738095238,25.0,100.0,71.22321428571429,0.0,37.0,6.152678571428572,VJW
2021-03-01,19.0,43.0,28.559274193548383,17.0,100.0,69.86962365591398,0.0,20.5,5.676075268817204,VJW
2021-04-01,23.0,43.0,30.895000000000003,17.0,100.0,69.14305555555555,0.0,27.7,6.067916666666666,VJW
2021-05-01,25.0,41.0,31.864650537634407,24.0,100.0,66.63306451612904,0.0,64.8,7.411155913978494,VJW
2021-06-01,24.0,40.0,30.856388888888887,34.0,98.0,69.1763888888889,0.0,46.4,8.8,VJW
2021-07-01,24.0,38.0,28.804435483870968,49.0,100.0,79.89784946236558,0.0,37.1,8.912096774193548,VJW
2021-08-01,24.3,39.0,29.101747311827957,40.0,100.0,79.14784946236558,0.0,46.4,7.584005376344086,VJW
2021-09-01,24.3,36.0,28.7425,42.0,100.0,80.84027777777777,0.0,27.7,7.141527777777777,VJW
2021-10-01,22.5,35.0,28.594220430107526,40.0,100.0,81.11021505376344,0.0,27.7,5.067876344086022,VJW
2021-11-01,20.9,32.0,26.295555555555556,43.0,100.0,82.6986111111111,0.0,27.7,8.757083333333334,VJW
2021-12-01,13.9,32.0,24.461693548387096,28.0,100.0,74.34811827956989,0.0,22.3,6.294086021505376,VJW
2022-01-01,15.2,32.0,24.131854838709675,24.0,100.0,78.0725806451613,0.0,18.4,5.611021505376344,VJW
2022-02-01,18.4,35.0,25.438988095238095,25.0,100.0,72.42559523809524,0.0,18.4,5.3255952380952385,VJW
2022-03-01,20.5,39.0,29.00900537634409,16.0,100.0,67.40188172043011,0.0,22.3,5.689650537634409,VJW
2022-04-01,24.2,42.0,31.26194444444444,28.0,99.0,69.78888888888889,0.0,37.1,6.989722222222222,VJW
2022-05-01,25.0,44.0,32.844790257104194,23.0,100.0,64.17050067658998,0.0,46.4,9.09891745602165,VJW
2022-06-01,24.3,44.0,32.305,22.0,100.0,65.6763888888889,0.0,37.1,8.629861111111111,VJW
2022-07-01,24.0,35.5,28.495026881720428,48.0,100.0,80.62231182795699,0.0,46.4,9.898387096774194,VJW
2022-08-01,23.6,36.0,29.063440860215056,49.0,100.0,78.90188172043011,0.0,37.1,7.950403225806452,VJW
2022-09-01,23.4,35.0,28.339861111111112,45.0,100.0,82.425,0.0,22.3,6.445138888888889,VJW
2022-10-01,20.0,34.0,27.061424731182797,30.0,100.0,80.80510752688173,0.0,18.4,6.008870967741936,VJW
2022-11-01,17.6,32.0,25.746944444444445,31.0,100.0,76.49027777777778,0.0,167.0,5.671666666666667,VJW
2022-12-01,17.4,32.2,25.312365591397853,36.0,100.0,78.39112903225806,0.0,27.7,5.92741935483871,VJW
2023-01-01,16.0,31.2,24.075,32.0,100.0,75.09677419354838,0.0,22.3,4.747177419354839,VJW
2023-02-01,19.2,35.0,26.378124999999997,17.0,100.0,70.44494047619048,0.0,18.4,4.296726190476191,VJW
2023-03-01,19.7,36.8,27.738172043010753,11.0,100.0,70.0,0.0,46.4,5.860752688172043,VJW
2023-04-01,22.3,41.3,30.4875,18.0,100.0,66.89583333333333,0.0,46.4,6.770416666666667,VJW
2023-05-01,23.3,43.4,31.609139784946237,13.0,98.0,68.54569892473118,0.0,37.1,6.879704301075269,VJW
2023-06-01,25.0,42.8,33.531388888888884,27.0,100.0,58.105555555555554,0.0,25.9,9.568888888888887,VJW
2023-07-01,24.7,39.2,28.71693548387097,33.0,100.0,79.19489247311827,0.0,29.5,10.646908602150535,VJW
2023-08-01,24.6,37.2,30.101344086021506,41.0,96.0,72.93817204301075,0.0,37.1,8.594086021505376,VJW
2023-09-01,23.6,37.0,28.905277777777776,48.0,100.0,81.81805555555556,0.0,27.7,7.325277777777777,VJW
2023-10-01,21.1,35.4,28.559139784946236,32.0,100.0,75.4758064516129,0.0,22.3,5.582930107526882,VJW
2023-11-01,21.8,33.4,26.9925,41.0,100.0,77.7125,0.0,22.3,7.710694444444444,VJW
2023-12-01,18.4,32.0,24.499059139784944,40.0,100.0,77.20967741935483,0.0,29.5,7.470295698924731,VJW
2024-01-01,17.9,31.0,24.631586021505377,35.0,100.0,77.22043010752688,0.0,25.9,6.061021505376344,VJW
2024-02-01,18.9,35.4,26.330028735632187,30.0,100.0,76.17241379310344,0.0,22.3,6.301293103448276,VJW
2024-03-01,21.9,39.0,28.868413978494623,25.0,100.0,70.67338709677419,0.0,19.0,7.619220430107527,VJW
2024-04-01,24.5,42.5,32.12444444444444,22.0,99.0,64.56805555555556,0.0,27.7,8.581111111111111,VJW
2024-05-01,24.8,42.0,32.0731182795699,30.0,98.0,70.40860215053763,0.0,37.1,8.843548387096774,VJW
2024-06-01,25.0,40.0,30.7375,40.0,100.0,74.3638888888889,0.0,37.1,8.235,VJW
2024-07-01,24.6,37.0,28.76989247311828,47.0,100.0,81.00403225806451,0.0,35.0,9.868548387096777,VJW
2024-08-01,24.0,37.4,29.650280898876403,45.0,100.0,79.03651685393258,0.0,28.0,7.852668539325843,VJW
2024-09-01,24.0,37.0,28.72701149425287,37.0,100.0,80.0,0.0,26.0,8.577298850574714,VJW
2024-10-01,22.7,36.2,28.396370967741937,42.0,100.0,81.15860215053763,0.0,37.1,6.129704301075269,VJW
2024-11-01,19.0,33.0,26.633333333333333,34.0,98.0,74.19444444444444,0.0,24.1,6.764444444444444,VJW
2024-12-01,18.1,33.0,25.387771739130436,40.0,100.0,78.10054347826087,0.0,27.7,7.813451086956522,VJW
2025-01-01,17.5,32.4,24.004032258064516,35.0,100.0,75.45295698924731,0.0,24.1,5.716129032258065,VJW
2025-02-01,19.0,35.7,26.76517857142857,24.0,100.0,71.29613095238095,0.0,19.8,5.219047619047619,VJW
2025-03-01,21.4,39.6,29.227118644067797,8.0,100.0,67.99858757062147,0.0,21.2,6.53093220338983,VJW
2025-04-01,23.0,40.0,30.937083333333337,23.0,98.0,67.77777777777777,0.0,27.7,8.381666666666668,VJW
2025-05-01,23.0,40.8,30.41760752688172,26.0,100.0,73.17338709677419,0.0,33.5,8.249462365591398,VJW
2025-06-01,24.4,39.4,30.748055555555553,34.0,100.0,68.425,0.0,25.9,10.305,VJW
2025-07-01,24.7,39.0,29.696908602150536,34.0,100.0,71.83870967741936,0.0,28.0,11.18481182795699,VJW
2025-08-01,24.0,36.0,28.710752688172043,48.0,100.0,78.88844086021506,0.0,27.7,10.110349462365592,VJW
2025-09-01,23.6,36.0,28.190833333333337,50.0,100.0,81.16666666666667,0.0,28.0,10.640833333333331,VJW
2025-10-01,26.0,26.0,26.0,89.0,89.0,89.0,0.0,0.0,0.0,VJW
2020-01-01,17.0,34.0,26.44043321299639,28.0,94.0,66.32129963898917,0.0,22.0,9.31407942238267,SCY
2020-02-01,18.0,34.0,27.670281995661604,24.0,94.0,62.19305856832972,0.0,24.0,10.383947939262471,SCY
2020-03-01,22.0,39.0,30.768577494692146,24.0,94.0,54.26963906581741,0.0,130.0,11.182590233545648,SCY
2020-04-01,23.0,40.0,32.68503937007874,21.0,100.0,54.17060367454068,0.0,37.0,11.74869109947644,SCY
2020-05-01,25.0,43.0,34.981818181818184,25.0,89.0,49.615584415584415,0.0,28.0,11.423376623376624,SCY
2020-06-01,24.0,41.0,33.172494172494176,26.0,94.0,52.98368298368298,0.0,43.0,9.883449883449885,SCY
2020-07-01,23.0,38.0,29.863839285714285,37.0,100.0,70.671875,0.0,33.0,8.861607142857142,SCY
2020-08-01,24.0,36.0,30.052995391705068,42.0,94.0,68.12442396313364,0.0,37.0,8.283410138248849,SCY
2020-09-01,23.0,36.0,29.29951690821256,42.0,100.0,72.01690821256038,0.0,28.0,7.367149758454106,SCY
2020-10-01,23.0,36.0,29.44152744630071,39.0,100.0,70.60143198090692,0.0,28.0,7.467780429594272,SCY
2020-11-01,19.0,35.0,26.792122538293217,41.0,100.0,78.35010940919037,0.0,33.0,8.446389496717725,SCY
2020-12-01,18.0,31.0,25.44676409185804,51.0,100.0,76.40501043841336,0.0,26.0,9.663883089770357,SCY
2021-01-01,16.9,32.0,24.237057220708447,40.0,100.0,80.19209809264305,0.0,22.0,7.420572207084469,SCY
2021-02-01,14.8,37.0,24.21919642857143,21.0,100.0,71.74702380952381,0.0,33.0,7.865625,SCY
2021-03-01,17.6,42.0,27.951075268817203,13.0,97.0,61.03360215053763,0.0,24.0,8.185752688172043,SCY
2021-04-01,23.0,41.9,31.02472222222222,12.0,98.0,60.84027777777778,0.7,26.0,9.405833333333334,SCY
2021-05-01,25.0,39.5,31.372580645161293,23.0,100.0,61.288978494623656,0.4,32.0,8.770967741935484,SCY
2021-06-01,24.0,39.0,31.10875,29.0,100.0,57.706944444444446,0.4,46.0,9.629027777777775,SCY
2021-07-01,23.8,38.0,29.82916666666667,38.0,100.0,68.55779569892474,0.7,82.0,9.469354838709677,SCY
2021-08-01,23.4,37.0,29.431317204301077,35.0,100.0,68.03897849462365,1.1,28.0,8.244086021505376,SCY
2021-09-01,23.6,37.0,29.253055555555555,37.0,100.0,70.58055555555555,0.4,28.0,7.833194444444444,SCY
2021-10-01,21.5,35.0,27.659408602150535,50.0,100.0,81.71639784946237,0.4,28.0,7.267607526881721,SCY
2021-11-01,21.2,32.0,25.306805555555556,63.0,100.0,90.63333333333334,0.4,41.0,8.803611111111111,SCY
2021-12-01,14.8,32.0,24.38279569892473,43.0,99.0,81.22177419354838,0.7,26.0,8.519489247311828,SCY
2022-01-01,16.8,33.0,24.52204301075269,46.0,100.0,80.65591397849462,0.7,28.0,8.876344086021506,SCY
2022-02-01,17.5,37.0,24.976488095238096,20.0,100.0,73.34970238095238,1.1,26.0,9.216220238095238,SCY
2022-03-01,17.9,39.0,28.438709677419357,18.0,99.0,60.395161290322584,0.4,26.0,9.6247311827957,SCY
2022-04-01,23.2,41.0,31.27583333333333,22.0,96.0,62.59166666666667,1.1,26.0,9.634166666666667,SCY
2022-05-01,23.0,42.0,30.392204301075267,29.0,100.0,64.96505376344086,0.4,56.0,11.284408602150538,SCY
2022-06-01,24.0,40.0,30.408333333333335,30.0,95.0,62.7125,1.1,46.0,10.561388888888889,SCY
2022-07-01,23.0,37.0,28.708467741935483,37.0,100.0,69.65591397849462,1.1,46.0,10.760752688172044,SCY
2022-08-01,23.0,36.0,28.581586021505377,37.0,100.0,70.06989247311827,0.4,26.0,9.866666666666667,SCY
2022-09-01,23.0,36.0,28.213055555555556,30.0,100.0,70.7875,0.4,28.0,8.273888888888889,SCY
2022-10-01,18.3,34.0,26.388709677419357,28.0,100.0,76.91532258064517,0.0,30.0,8.641532258064517,SCY
2022-11-01,15.7,31.0,24.408055555555556,40.0,100.0,83.7611111111111,1.4,28.0,8.706944444444444,SCY
2022-12-01,17.8,31.0,24.053360215053765,31.0,100.0,84.38844086021506,0.4,37.0,9.333064516129031,SCY
2023-01-01,13.8,32.0,22.856182795698924,35.0,100.0,78.6747311827957,2.0,24.0,8.426612903225806,SCY
2023-02-01,16.8,34.0,24.57514880952381,21.0,100.0,66.38244047619048,2.0,26.0,8.953125,SCY
2023-03-01,17.0,36.0,26.883602150537637,19.0,100.0,69.34139784946237,2.0,28.0,10.172177419354838,SCY
2023-04-01,20.2,39.9,29.91611111111111,13.0,96.0,59.8,2.0,23.0,10.448472222222222,SCY
2023-05-01,23.4,41.0,30.75,17.0,100.0,62.880376344086024,1.8,37.0,10.041801075268818,SCY
2023-06-01,25.0,41.0,31.603472222222223,28.0,100.0,57.702777777777776,2.0,37.0,12.21,SCY
2023-07-01,24.2,37.0,29.488306451612903,33.0,100.0,65.35483870967742,2.0,37.0,13.307930107526882,SCY
2023-08-01,24.2,37.1,30.10322580645161,33.0,100.0,64.34543010752688,2.0,28.0,10.743682795698923,SCY
2023-09-01,23.0,36.0,28.70625,35.0,100.0,73.03194444444445,2.0,26.0,9.772916666666667,SCY
2023-10-01,20.5,36.0,27.96895161290323,22.0,100.0,71.75403225806451,2.0,24.0,8.214381720430108,SCY
2023-11-01,20.2,32.0,25.440277777777776,46.0,100.0,87.10972222222222,1.8,56.0,9.395972222222223,SCY
2023-12-01,16.8,30.0,23.72284946236559,51.0,100.0,86.27016129032258,2.0,41.0,11.180645161290322,SCY
2024-01-01,15.8,31.0,23.719489247311827,43.0,100.0,80.5739247311828,2.0,22.0,8.85510752688172,SCY
2024-02-01,16.6,36.0,25.73491379310345,28.0,100.0,73.10632183908046,2.0,148.0,9.88103448275862,SCY
2024-03-01,20.4,40.0,29.52594086021505,18.0,100.0,61.668010752688176,2.0,28.0,10.952688172043011,SCY
2024-04-01,23.3,43.0,32.817499999999995,13.0,96.0,53.93055555555556,2.0,26.0,12.040972222222225,SCY
2024-05-01,24.7,45.0,33.35174731182796,19.0,99.0,56.965053763440864,2.0,30.0,11.416129032258064,SCY
2024-06-01,24.9,42.0,30.88180555555556,29.0,94.0,64.58055555555555,2.0,37.0,11.391527777777778,SCY
2024-07-01,24.5,39.0,30.123924731182797,33.0,94.0,66.09408602150538,2.0,32.0,12.562096774193549,SCY
2024-08-01,23.6,38.0,30.101506024096388,35.0,97.0,69.8539156626506,2.0,28.0,10.355572289156626,SCY
2024-09-01,23.4,38.0,30.190895295902884,26.0,97.0,64.89377845220031,2.0,28.0,9.837177541729892,SCY
2024-10-01,20.6,37.0,28.026881720430108,37.0,99.0,78.40322580645162,2.0,26.0,7.972983870967742,SCY
2024-11-01,18.2,34.0,25.78013888888889,40.0,100.0,82.41805555555555,2.0,46.0,10.645833333333334,SCY
2024-12-01,17.5,32.0,24.867302052785924,51.0,100.0,85.52199413489735,1.4,30.0,10.3866568914956,SCY
2025-01-01,14.9,34.0,23.618951612903224,43.0,100.0,80.76344086021506,1.8,22.0,8.93225806451613,SCY
2025-02-01,15.2,35.0,25.62261904761905,23.0,100.0,70.11904761904762,1.1,24.0,8.071875,SCY
2025-03-01,18.2,40.0,28.596557377049184,16.0,100.0,63.85737704918033,1.4,28.0,9.608196721311476,SCY
2025-04-01,23.6,41.0,31.284027777777776,28.0,96.0,61.69027777777778,1.0,28.0,9.915972222222225,SCY
2025-05-01,24.7,40.1,31.010618279569893,25.0,100.0,62.608870967741936,0.0,37.0,11.91989247311828,SCY
2025-06-01,24.8,39.0,31.341944444444444,25.0,95.0,57.19444444444444,0.0,28.0,12.94263888888889,SCY
2025-07-01,23.8,38.0,30.31599462365591,31.0,100.0,61.178763440860216,0.0,37.0,12.283333333333331,SCY
2025-08-01,23.0,36.0,28.580241935483873,39.0,100.0,73.1760752688172,0.0,28.0,9.477150537634408,SCY
2025-09-01,23.0,36.0,28.724305555555556,39.0,100.0,71.77916666666667,0.0,24.0,9.385972222222222,SCY
2025-10-01,27.0,27.0,27.0,84.0,84.0,84.0,6.0,6.0,6.0,SCY
