Date,Branch,Segment,Star rating,Tonnage,Qty,Year,Month,Week,F_Year,F_Month,F_Year_Label,Region
2019-11-05,MAA,Non Inv,3 Star,1.5,4.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.5,8.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.0,10.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,2 Star,1.8,2.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,VJW,Inv,3 Star,2.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,VJW,Inv,3 Star,2.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.5,5.0,2019,11,45,2019,8,2019-20,South
2019-11-05,SBD,Inv,5 Star,1.5,10.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-05,COK,Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.0,8.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,2 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.0,4.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Non Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,2.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-05,MAA,Inv,3 Star,1.5,5.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,0.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,BLR,Inv,3 Star,2.0,5.0,2019,11,45,2019,8,2019-20,South
2019-11-06,COK,Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,BLR,Inv,4 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,BLR,Inv,3 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,4 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,BLR,Non Inv,3 Star,1.5,10.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,2 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,COK,Non Inv,3 Star,0.8,4.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,0.8,4.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,2.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,COK,Inv,5 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.0,5.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Inv,3 Star,2.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Inv,3 Star,1.8,6.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Non Inv,3 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Inv,5 Star,1.8,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Non Inv,2 Star,1.8,5.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,2 Star,1.8,5.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,2 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,SBD,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,5 Star,1.5,7.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,0.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Non Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-06,MAA,Inv,3 Star,1.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,5 Star,1.5,4.0,2019,11,45,2019,8,2019-20,South
2019-11-07,VJW,Inv,5 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,5 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,3 Star,2.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,3 Star,1.5,50.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,3 Star,1.5,50.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Non Inv,3 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Non Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,BLR,Inv,3 Star,1.8,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,VJW,Inv,5 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Non Inv,2 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Non Inv,3 Star,0.8,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,VJW,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Non Inv,3 Star,1.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Non Inv,3 Star,1.5,4.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Non Inv,3 Star,0.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Non Inv,3 Star,0.8,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,VJW,Inv,5 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,3 Star,2.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,BLR,Inv,3 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,5 Star,1.5,10.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Inv,5 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Inv,5 Star,1.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Inv,3 Star,1.0,0.5,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,3 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,5 Star,1.5,6.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,3 Star,1.0,0.5,2019,11,45,2019,8,2019-20,South
2019-11-07,BLR,Non Inv,3 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Non Inv,2 Star,1.8,5.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Inv,3 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Non Inv,3 Star,1.5,5.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Non Inv,2 Star,1.8,15.0,2019,11,45,2019,8,2019-20,South
2019-11-07,BLR,Inv,5 Star,1.5,5.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-07,VJW,Inv,3 Star,2.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Inv,3 Star,1.8,8.0,2019,11,45,2019,8,2019-20,South
2019-11-07,MAA,Inv,5 Star,1.5,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,SBD,Inv,5 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-07,COK,Inv,5 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,3 Star,1.5,5.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Non Inv,2 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Inv,3 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Non Inv,3 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Non Inv,3 Star,1.0,7.0,2019,11,45,2019,8,2019-20,South
2019-11-08,BLR,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,BLR,Inv,3 Star,1.0,0.5,2019,11,45,2019,8,2019-20,South
2019-11-08,VJW,Non Inv,3 Star,1.0,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,BLR,Inv,3 Star,1.8,0.5,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Non Inv,3 Star,1.5,15.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,3 Star,1.5,50.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Inv,3 Star,2.0,3.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Inv,5 Star,1.5,3.0,2019,11,45,2019,8,2019-20,South
2019-11-08,MAA,Non Inv,2 Star,1.8,5.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Non Inv,3 Star,0.8,5.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,5 Star,1.8,2.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,5 Star,1.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-08,SBD,Inv,5 Star,1.5,20.0,2019,11,45,2019,8,2019-20,South
2019-11-08,VJW,Non Inv,3 Star,1.5,15.0,2019,11,45,2019,8,2019-20,South
2019-11-08,COK,Non Inv,3 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Non Inv,3 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Non Inv,3 Star,0.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Non Inv,2 Star,1.8,2.0,2019,11,45,2019,8,2019-20,South
2019-11-09,SBD,Non Inv,3 Star,1.5,4.0,2019,11,45,2019,8,2019-20,South
2019-11-09,SBD,Inv,5 Star,1.5,1.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Inv,3 Star,1.0,2.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Non Inv,3 Star,0.8,10.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Non Inv,3 Star,1.5,40.0,2019,11,45,2019,8,2019-20,South
2019-11-09,COK,Non Inv,3 Star,0.8,1.0,2019,11,45,2019,8,2019-20,South
2019-11-09,MAA,Non Inv,3 Star,1.5,5.0,2019,11,45,2019,8,2019-20,South
2019-11-11,SBD,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,COK,Inv,3 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,COK,Non Inv,3 Star,1.5,1.5,2019,11,46,2019,8,2019-20,South
2019-11-11,COK,Non Inv,3 Star,1.0,1.5,2019,11,46,2019,8,2019-20,South
2019-11-11,COK,Non Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,BLR,Non Inv,3 Star,1.5,5.0,2019,11,46,2019,8,2019-20,South
2019-11-11,BLR,Inv,3 Star,2.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,SBD,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,BLR,Inv,3 Star,1.0,5.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,0.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,1.5,12.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,2 Star,1.8,7.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,BLR,Non Inv,3 Star,1.0,7.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,0.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,COK,Inv,3 Star,2.0,5.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,0.8,3.0,2019,11,46,2019,8,2019-20,South
2019-11-11,SBD,Inv,3 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,SBD,Inv,3 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,SBD,Non Inv,3 Star,1.5,7.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-11,VJW,Inv,5 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,VJW,Inv,5 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-11,VJW,Non Inv,3 Star,1.0,4.0,2019,11,46,2019,8,2019-20,South
2019-11-11,COK,Inv,5 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,SBD,Non Inv,3 Star,1.0,3.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,0.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Non Inv,3 Star,1.0,3.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,5 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-11,MAA,Inv,3 Star,2.0,5.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Inv,5 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-12,SBD,Inv,5 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,SBD,Non Inv,3 Star,1.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Non Inv,3 Star,1.0,4.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Inv,5 Star,1.0,3.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Non Inv,3 Star,0.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Inv,3 Star,1.5,10.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Inv,3 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Inv,3 Star,1.8,7.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Inv,3 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,COK,Non Inv,3 Star,0.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Non Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-12,COK,Non Inv,3 Star,0.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,BLR,Inv,3 Star,2.0,5.0,2019,11,46,2019,8,2019-20,South
2019-11-12,COK,Non Inv,2 Star,1.8,4.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Inv,5 Star,1.5,5.0,2019,11,46,2019,8,2019-20,South
2019-11-12,SBD,Non Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-12,SBD,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Inv,3 Star,1.5,8.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Non Inv,3 Star,1.5,7.0,2019,11,46,2019,8,2019-20,South
2019-11-12,MAA,Non Inv,3 Star,0.8,6.0,2019,11,46,2019,8,2019-20,South
2019-11-12,COK,Non Inv,3 Star,1.0,3.0,2019,11,46,2019,8,2019-20,South
2019-11-12,COK,Non Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-12,SBD,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,SBD,Non Inv,3 Star,1.0,5.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Non Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Inv,3 Star,1.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Inv,5 Star,1.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,2.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.0,8.0,2019,11,46,2019,8,2019-20,South
2019-11-13,BLR,Non Inv,2 Star,1.8,5.0,2019,11,46,2019,8,2019-20,South
2019-11-13,SBD,Inv,5 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,0.8,3.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,VJW,Inv,5 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Inv,3 Star,1.0,11.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,2 Star,2.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Non Inv,2 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,0.8,5.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,2 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,5 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.5,4.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Inv,3 Star,1.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,SBD,Inv,5 Star,1.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-13,SBD,Non Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,SBD,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,1.5,4.0,2019,11,46,2019,8,2019-20,South
2019-11-13,MAA,Non Inv,3 Star,0.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-13,COK,Inv,5 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-14,VJW,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,3 Star,2.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,5 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,BLR,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Non Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-14,BLR,Non Inv,3 Star,0.8,4.0,2019,11,46,2019,8,2019-20,South
2019-11-14,VJW,Non Inv,3 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,BLR,Inv,3 Star,1.8,10.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,COK,Non Inv,3 Star,0.8,3.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Non Inv,3 Star,0.8,2.0,2019,11,46,2019,8,2019-20,South
2019-11-14,BLR,Non Inv,2 Star,1.8,5.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,3 Star,2.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,5 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-14,COK,Inv,3 Star,2.0,5.0,2019,11,46,2019,8,2019-20,South
2019-11-14,VJW,Non Inv,3 Star,0.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,VJW,Non Inv,3 Star,1.0,2.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,5 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,3 Star,2.0,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-14,MAA,Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-15,BLR,Non Inv,3 Star,1.5,3.0,2019,11,46,2019,8,2019-20,South
2019-11-15,SBD,Non Inv,3 Star,1.5,2.0,2019,11,46,2019,8,2019-20,South
2019-11-15,COK,Non Inv,2 Star,1.8,1.0,2019,11,46,2019,8,2019-20,South
2019-11-15,VJW,Inv,3 Star,1.5,5.0,2019,11,46,2019,8,2019-20,South
2019-11-15,MAA,Non Inv,3 Star,1.5,1.0,2019,11,46,2019,8,2019-20,South
2019-11-15,MAA,Inv,5 Star,1.0,1.0,2019,11,46,2019,8,2019-20,South
