Unnamed: 0,Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
76987,2024-04-03,RE60UV16U2,SBD,1 Star,Non Inv,10.0,1.8,South
76988,2024-04-03,RKJ60UV16U,SBD1,5 Star,Inv,1.0,1.8,South
76989,2024-04-03,RKL35UV16W,COK,3 Star,Inv,4.0,1.0,South
76990,2024-04-03,RKL35UV16W,MAA,3 Star,Inv,3.0,1.0,South
76991,2024-04-03,RKL35UV16W,SBD,3 Star,Inv,25.0,1.0,South
76992,2024-04-03,RKL35UV16W3,BLR,3 Star,Inv,10.0,1.0,South
76993,2024-04-03,RKL35UV16W3,COK,3 Star,Inv,24.0,1.0,South
76994,2024-04-03,RKL50UV16VA,BLR,3 Star,Inv,10.0,1.5,South
76995,2024-04-03,RKL50UV16VA,COK,3 Star,Inv,23.0,1.5,South
76996,2024-04-03,RKL50UV16VA,MAA,3 Star,Inv,185.0,1.5,South
76997,2024-04-03,RKL50UV16VA,SBD,3 Star,Inv,43.0,1.5,South
76998,2024-04-03,RKL60UV16U,BLR,3 Star,Inv,3.0,1.8,South
76999,2024-04-03,RKL60UV16U,MAA,3 Star,Inv,2.0,1.8,South
77000,2024-04-03,RKL60UV16U,SBD,3 Star,Inv,10.0,1.8,South
77001,2024-04-03,RKL71UV16T,COK,3 Star,Inv,9.0,2.2,South
77002,2024-04-03,RKL71UV16T,SBD,3 Star,Inv,14.0,2.2,South
77003,2024-04-03,RKM35UV16W,BLR,5 Star,Non Inv,5.0,1.0,South
77004,2024-04-03,RKM35UV16W,COK,5 Star,Non Inv,25.0,1.0,South
77005,2024-04-03,RKM50UV16VA,COK,5 Star,Inv,8.0,1.5,South
77006,2024-04-03,RKM50UV16VA,MAA,5 Star,Inv,17.0,1.5,South
77007,2024-04-03,RKM60UV16U,MAA,5 Star,Inv,20.0,1.8,South
77008,2024-04-03,RKM60UV16U,SBD,5 Star,Inv,18.0,1.8,South
77009,2024-04-03,RL28UV16W1,MAA,3 Star,Non Inv,50.0,0.8,South
77010,2024-04-03,RL28UV16W1,SBD,3 Star,Non Inv,3.0,0.8,South
77011,2024-04-03,RL35UV16W1,BLR,3 Star,Non Inv,25.0,1.0,South
77012,2024-04-03,RL35UV16W1,COK,3 Star,Non Inv,2.0,1.0,South
77013,2024-04-03,RL35UV16W1,SBD,3 Star,Non Inv,11.0,1.0,South
77014,2024-04-03,RL50UV16U2,BLR,3 Star,Non Inv,1.0,1.5,South
77015,2024-04-03,RL50UV16V2,BLR,3 Star,Non Inv,1.0,1.5,South
77016,2024-04-03,RL50UV16V3,MAA,3 Star,Non Inv,34.0,1.5,South
77017,2024-04-04,RE60UV16U2,MAA,1 Star,Non Inv,5.0,1.8,South
77018,2024-04-04,RKC48UV16W,SBD,3 Star,Inv,1.0,1.5,South
77019,2024-04-04,RKL35UV16W,SBD,3 Star,Inv,1.0,1.0,South
77020,2024-04-04,RKL35UV16W,SBD1,3 Star,Inv,5.0,1.0,South
77021,2024-04-04,RKL35UV16W3,COK,3 Star,Inv,51.0,1.0,South
77022,2024-04-04,RKL35UV16W3,SBD,3 Star,Inv,30.0,1.0,South
77023,2024-04-04,RKL50UV16V,SBD,3 Star,Inv,120.0,1.5,South
77024,2024-04-04,RKL50UV16V3,SBD,3 Star,Inv,65.0,1.5,South
77025,2024-04-04,RKL50UV16VA,COK,3 Star,Inv,78.0,1.5,South
77026,2024-04-04,RKL50UV16VA,MAA,3 Star,Inv,211.0,1.5,South
77027,2024-04-04,RKL50UV16VA,SBD,3 Star,Inv,512.0,1.5,South
77028,2024-04-04,RKL50UV16VA,SBD1,3 Star,Inv,94.0,1.5,South
77029,2024-04-04,RKL60UV16U,BLR,3 Star,Inv,1.0,1.8,South
77030,2024-04-04,RKL60UV16U,MAA,3 Star,Inv,10.0,1.8,South
77031,2024-04-04,RKL60UV16U,SBD,3 Star,Inv,10.0,1.8,South
77032,2024-04-04,RKL71UV16T,COK,3 Star,Inv,23.0,2.2,South
77033,2024-04-04,RKL71UV16T,SBD,3 Star,Inv,45.0,2.2,South
77034,2024-04-04,RKM35UV16W,MAA,5 Star,Non Inv,20.0,1.0,South
77035,2024-04-04,RKM35UV16W,SBD,5 Star,Non Inv,16.0,1.0,South
77036,2024-04-04,RKM50UV16VA,COK,5 Star,Inv,17.0,1.5,South
77037,2024-04-04,RKM50UV16VA,MAA,5 Star,Inv,116.0,1.5,South
77038,2024-04-04,RKM50UV16VA,SBD,5 Star,Inv,891.0,1.5,South
77039,2024-04-04,RKM50UV16VA,SBD1,5 Star,Inv,185.0,1.5,South
77040,2024-04-04,RKY50UV16V3,MAA,3 Star,Inv,91.0,1.5,South
77041,2024-04-04,RL28UV16W1,COK,3 Star,Non Inv,5.0,0.8,South
77042,2024-04-04,RL28UV16W1,SBD,3 Star,Non Inv,20.0,0.8,South
77043,2024-04-04,RL35UV16W1,COK,3 Star,Non Inv,16.0,1.0,South
77044,2024-04-04,RL35UV16W1,SBD,3 Star,Non Inv,2.0,1.0,South
77045,2024-04-04,RL50UV16U3,MAA,3 Star,Non Inv,100.0,1.5,South
77046,2024-04-04,RL50UV16U3,SBD,3 Star,Non Inv,20.0,1.5,South
77047,2024-04-04,RL50UV16V2,COK,3 Star,Non Inv,1.0,1.5,South
77048,2024-04-04,RL50UV16V3,MAA,3 Star,Non Inv,86.0,1.5,South
77049,2024-04-05,RE60UV16U2,MAA,1 Star,Non Inv,8.0,1.8,South
77050,2024-04-05,RHT35UV16W,BLR,5 Star,Inv,1.0,1.0,South
77051,2024-04-05,RHT50UV16V,BLR,5 Star,Inv,2.0,1.5,South
77052,2024-04-05,RKC48UV16W,SBD,3 Star,Inv,5.0,1.5,South
77053,2024-04-05,RKC48UV16W,SBD1,3 Star,Inv,33.0,1.5,South
77054,2024-04-05,RKL35UV16W,MAA,3 Star,Inv,8.0,1.0,South
77055,2024-04-05,RKL35UV16W,SBD,3 Star,Inv,15.0,1.0,South
77056,2024-04-05,RKL35UV16W,SBD1,3 Star,Inv,14.0,1.0,South
77057,2024-04-05,RKL35UV16W3,BLR,3 Star,Inv,2.0,1.0,South
77058,2024-04-05,RKL35UV16W3,COK,3 Star,Inv,27.0,1.0,South
77059,2024-04-05,RKL50UV16VA,BLR,3 Star,Inv,18.0,1.5,South
77060,2024-04-05,RKL50UV16VA,COK,3 Star,Inv,73.0,1.5,South
77061,2024-04-05,RKL50UV16VA,MAA,3 Star,Inv,275.0,1.5,South
77062,2024-04-05,RKL50UV16VA,SBD,3 Star,Inv,905.0,1.5,South
77063,2024-04-05,RKL50UV16VA,SBD1,3 Star,Inv,590.0,1.5,South
77064,2024-04-05,RKL60UV16U,BLR,3 Star,Inv,25.0,1.8,South
77065,2024-04-05,RKL60UV16U,COK,3 Star,Inv,16.0,1.8,South
77066,2024-04-05,RKL60UV16U,MAA,3 Star,Inv,31.0,1.8,South
77067,2024-04-05,RKL60UV16U,SBD,3 Star,Inv,24.0,1.8,South
77068,2024-04-05,RKL60UV16U,SBD1,3 Star,Inv,32.0,1.8,South
77069,2024-04-05,RKL71UV16T,COK,3 Star,Inv,13.0,2.2,South
77070,2024-04-05,RKL71UV16T,MAA,3 Star,Inv,12.0,2.2,South
77071,2024-04-05,RKL71UV16T,SBD,3 Star,Inv,306.0,2.2,South
77072,2024-04-05,RKL71UV16T,SBD1,3 Star,Inv,54.0,2.2,South
77073,2024-04-05,RKM35UV16W,BLR,5 Star,Non Inv,2.0,1.0,South
77074,2024-04-05,RKM35UV16W,COK,5 Star,Non Inv,1.0,1.0,South
77075,2024-04-05,RKM35UV16W,MAA,5 Star,Non Inv,80.0,1.0,South
77076,2024-04-05,RKM35UV16W,SBD,5 Star,Non Inv,4.0,1.0,South
77077,2024-04-05,RKM50UV16VA,BLR,5 Star,Inv,4.0,1.5,South
77078,2024-04-05,RKM50UV16VA,COK,5 Star,Inv,10.0,1.5,South
77079,2024-04-05,RKM50UV16VA,MAA,5 Star,Inv,118.0,1.5,South
77080,2024-04-05,RKM50UV16VA,SBD,5 Star,Inv,219.0,1.5,South
77081,2024-04-05,RKM50UV16VA,SBD1,5 Star,Inv,728.0,1.5,South
77082,2024-04-05,RKM60UV16U,SBD,5 Star,Inv,105.0,1.8,South
77083,2024-04-05,RKM60UV16U,SBD1,5 Star,Inv,6.0,1.8,South
77084,2024-04-05,RKY35UV16W3,COK,3 Star,Inv,50.0,1.0,South
77085,2024-04-05,RKY35UV16W3,SBD1,3 Star,Inv,20.0,1.0,South
77086,2024-04-05,RKY50UV16V2,MAA,3 Star,Inv,90.0,1.5,South
77087,2024-04-05,RKY50UV16V3F,COK,1 Star,Inv,54.0,1.5,South
77088,2024-04-05,RKY50UV16V3F,MAA,5 Star,Inv,10.0,1.0,South
77089,2024-04-05,RL28UV16W1,COK,3 Star,Non Inv,15.0,0.8,South
77090,2024-04-05,RL28UV16W1,MAA,3 Star,Non Inv,56.0,0.8,South
77091,2024-04-05,RL35UV16W1,BLR,3 Star,Non Inv,34.0,1.0,South
77092,2024-04-05,RL35UV16W1,COK,3 Star,Non Inv,16.0,1.0,South
77093,2024-04-05,RL35UV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
77094,2024-04-05,RL35UV16W1,SBD,3 Star,Non Inv,4.0,1.0,South
77095,2024-04-05,RL50UV16U3,MAA,3 Star,Non Inv,360.0,1.5,South
77096,2024-04-05,RL50UV16U3,SBD1,3 Star,Non Inv,69.0,1.5,South
77097,2024-04-05,RL50UV16V3,BLR,3 Star,Non Inv,35.0,1.5,South
77098,2024-04-05,RL50UV16V3,MAA,3 Star,Non Inv,25.0,1.5,South
77099,2024-04-06,RE60UV16U2,MAA,1 Star,Non Inv,1.0,1.8,South
77100,2024-04-06,RE60UV16U2,SBD,1 Star,Non Inv,32.0,1.8,South
77101,2024-04-06,RHT35UV16W,BLR,5 Star,Inv,2.0,1.0,South
77102,2024-04-06,RKJ60UV16U,SBD,5 Star,Inv,2.0,1.8,South
77103,2024-04-06,RKL35UV16W,MAA,3 Star,Inv,3.0,1.0,South
77104,2024-04-06,RKL35UV16W,SBD,3 Star,Inv,209.0,1.0,South
77105,2024-04-06,RKL35UV16W3,COK,3 Star,Inv,170.0,1.0,South
77106,2024-04-06,RKL50UV16VA,BLR,3 Star,Inv,8.0,1.5,South
77107,2024-04-06,RKL50UV16VA,MAA,3 Star,Inv,543.0,1.5,South
77108,2024-04-06,RKL50UV16VA,SBD,3 Star,Inv,346.0,1.5,South
77109,2024-04-06,RKL50UV16VA,SBD1,3 Star,Inv,240.0,1.5,South
77110,2024-04-06,RKL60UV16U,SBD,3 Star,Inv,29.0,1.8,South
77111,2024-04-06,RKL60UV16U,SBD1,3 Star,Inv,10.0,1.8,South
77112,2024-04-06,RKL71UV16T,MAA,3 Star,Inv,7.0,2.2,South
77113,2024-04-06,RKL71UV16T,SBD,3 Star,Inv,139.0,2.2,South
77114,2024-04-06,RKL71UV16T,SBD1,3 Star,Inv,13.0,2.2,South
77115,2024-04-06,RKM35UV16W,BLR,5 Star,Non Inv,4.0,1.0,South
77116,2024-04-06,RKM35UV16W,SBD,5 Star,Non Inv,20.0,1.0,South
77117,2024-04-06,RKM50UV16VA,COK,5 Star,Inv,21.0,1.5,South
77118,2024-04-06,RKM50UV16VA,MAA,5 Star,Inv,218.0,1.5,South
77119,2024-04-06,RKM50UV16VA,SBD,5 Star,Inv,471.0,1.5,South
77120,2024-04-06,RKM50UV16VA,SBD1,5 Star,Inv,1580.0,1.5,South
77121,2024-04-06,RKY50UV16V3,MAA,3 Star,Inv,382.0,1.5,South
77122,2024-04-06,RL28UV16W1,MAA,3 Star,Non Inv,10.0,0.8,South
77123,2024-04-06,RL35UV16W1,COK,3 Star,Non Inv,20.0,1.0,South
77124,2024-04-06,RL50UV16U3,MAA,3 Star,Non Inv,255.0,1.5,South
77125,2024-04-06,RL50UV16U3,SBD,3 Star,Non Inv,30.0,1.5,South
77126,2024-04-06,RL50UV16U3,SBD1,3 Star,Non Inv,136.0,1.5,South
77127,2024-04-06,RL50UV16V3,MAA,3 Star,Non Inv,142.0,1.5,South
77128,2024-04-07,RKC48UV16W,SBD1,3 Star,Inv,55.0,1.5,South
77129,2024-04-07,RKL35UV16W,COK,3 Star,Inv,60.0,1.0,South
77130,2024-04-07,RKL35UV16W,SBD,3 Star,Inv,14.0,1.0,South
77131,2024-04-07,RKL35UV16W3,COK,3 Star,Inv,110.0,1.0,South
77132,2024-04-07,RKL35UV16W3,MAA,3 Star,Inv,18.0,1.0,South
77133,2024-04-07,RKL50UV16VA,MAA,3 Star,Inv,450.0,1.5,South
77134,2024-04-07,RKL50UV16VA,SBD,3 Star,Inv,175.0,1.5,South
77135,2024-04-07,RKL50UV16VA,SBD1,3 Star,Inv,134.0,1.5,South
77136,2024-04-07,RKL60UV16U,MAA,3 Star,Inv,4.0,1.8,South
77137,2024-04-07,RKL60UV16U,SBD,3 Star,Inv,133.0,1.8,South
77138,2024-04-07,RKL60UV16U,SBD1,3 Star,Inv,9.0,1.8,South
77139,2024-04-07,RKL71UV16T,SBD,3 Star,Inv,13.0,2.2,South
77140,2024-04-07,RKL71UV16T,SBD1,3 Star,Inv,10.0,2.2,South
77141,2024-04-07,RKM35UV16W,MAA,5 Star,Non Inv,8.0,1.0,South
77142,2024-04-07,RKM35UV16W,SBD,5 Star,Non Inv,117.0,1.0,South
77143,2024-04-07,RKM35UV16W,SBD1,5 Star,Non Inv,5.0,1.0,South
77144,2024-04-07,RKM50UV16VA,MAA,5 Star,Inv,374.0,1.5,South
77145,2024-04-07,RKM50UV16VA,SBD,5 Star,Inv,106.0,1.5,South
77146,2024-04-07,RKM50UV16VA,SBD1,5 Star,Inv,630.0,1.5,South
77147,2024-04-07,RKY50UV16V3,MAA,3 Star,Inv,100.0,1.5,South
77148,2024-04-07,RKY50UV16V3,SBD,3 Star,Inv,211.0,1.5,South
77149,2024-04-07,RKY50UV16V3F,BLR,3 Star,Inv,60.0,0.8,South
77150,2024-04-07,RL35UV16W1,SBD1,3 Star,Non Inv,47.0,1.0,South
77151,2024-04-07,RL50UV16U3,MAA,3 Star,Non Inv,520.0,1.5,South
77152,2024-04-07,RL50UV16U3,SBD,3 Star,Non Inv,30.0,1.5,South
77153,2024-04-07,RL50UV16U3,SBD1,3 Star,Non Inv,51.0,1.5,South
77154,2024-04-07,RL50UV16V3,MAA,3 Star,Non Inv,122.0,1.5,South
77155,2024-04-08,RE60UV16U2,BLR,1 Star,Non Inv,5.0,1.8,South
77156,2024-04-08,RE60UV16U2,COK,1 Star,Non Inv,6.0,1.8,South
77157,2024-04-08,RE60UV16U2,MAA,1 Star,Non Inv,2.0,1.8,South
77158,2024-04-08,RE60UV16U2,SBD,1 Star,Non Inv,2.0,1.8,South
77159,2024-04-08,RE60UV16U2,SBD1,1 Star,Non Inv,3.0,1.8,South
77160,2024-04-08,RHT35UV16W,BLR,5 Star,Inv,1.0,1.0,South
77161,2024-04-08,RHT50UV16V,BLR,5 Star,Inv,2.0,1.5,South
77162,2024-04-08,RKC48UV16W,SBD,3 Star,Inv,142.0,1.5,South
77163,2024-04-08,RKJ35UV16W,MAA,5 Star,Inv,5.0,1.0,South
77164,2024-04-08,RKL35UV16W,BLR,3 Star,Inv,12.0,1.0,South
77165,2024-04-08,RKL35UV16W,MAA,3 Star,Inv,18.0,1.0,South
77166,2024-04-08,RKL35UV16W,SBD,3 Star,Inv,4.0,1.0,South
77167,2024-04-08,RKL35UV16W3,SBD,3 Star,Inv,4.0,1.0,South
77168,2024-04-08,RKL50UV16V,MAA,3 Star,Inv,1.0,1.5,South
77169,2024-04-08,RKL50UV16VA,BLR,3 Star,Inv,78.0,1.5,South
77170,2024-04-08,RKL50UV16VA,COK,3 Star,Inv,350.0,1.5,South
77171,2024-04-08,RKL50UV16VA,MAA,3 Star,Inv,116.0,1.5,South
77172,2024-04-08,RKL50UV16VA,SBD,3 Star,Inv,190.0,1.5,South
77173,2024-04-08,RKL50UV16VA,SBD1,3 Star,Inv,114.0,1.5,South
77174,2024-04-08,RKL60UV16U,BLR,3 Star,Inv,21.0,1.8,South
77175,2024-04-08,RKL60UV16U,COK,3 Star,Inv,12.0,1.8,South
77176,2024-04-08,RKL60UV16U,MAA,3 Star,Inv,7.0,1.8,South
77177,2024-04-08,RKL60UV16U,SBD,3 Star,Inv,11.0,1.8,South
77178,2024-04-08,RKL60UV16U,SBD1,3 Star,Inv,19.0,1.8,South
77179,2024-04-08,RKL71UV16T,BLR,3 Star,Inv,2.0,2.2,South
77180,2024-04-08,RKL71UV16T,COK,3 Star,Inv,16.0,2.2,South
77181,2024-04-08,RKL71UV16T,MAA,3 Star,Inv,3.0,2.2,South
77182,2024-04-08,RKL71UV16T,SBD,3 Star,Inv,158.0,2.2,South
77183,2024-04-08,RKL71UV16T,SBD1,3 Star,Inv,13.0,2.2,South
77184,2024-04-08,RKM35UV16W,BLR,5 Star,Non Inv,34.0,1.0,South
77185,2024-04-08,RKM35UV16W,COK,5 Star,Non Inv,151.0,1.0,South
77186,2024-04-08,RKM35UV16W,MAA,5 Star,Non Inv,4.0,1.0,South
77187,2024-04-08,RKM35UV16W,SBD,5 Star,Non Inv,10.0,1.0,South
77188,2024-04-08,RKM50UV16VA,BLR,5 Star,Inv,21.0,1.5,South
77189,2024-04-08,RKM50UV16VA,COK,5 Star,Inv,23.0,1.5,South
77190,2024-04-08,RKM50UV16VA,MAA,5 Star,Inv,272.0,1.5,South
77191,2024-04-08,RKM50UV16VA,SBD,5 Star,Inv,534.0,1.5,South
77192,2024-04-08,RKM50UV16VA,SBD1,5 Star,Inv,657.0,1.5,South
77193,2024-04-08,RKY35UV16W3,MAA,3 Star,Inv,3.0,1.0,South
77194,2024-04-08,RKY50UV16U2,BLR,3 Star,Inv,1.0,1.5,South
77195,2024-04-08,RKY50UV16V3,BLR,3 Star,Inv,20.0,1.5,South
77196,2024-04-08,RKY50UV16V3,MAA,3 Star,Inv,139.0,1.5,South
77197,2024-04-08,RKY50UV16V3,SBD,3 Star,Inv,49.0,1.5,South
77198,2024-04-08,RKY50UV16V3F,MAA,5 Star,Inv,9.0,0.8,South
77199,2024-04-08,RL28UV16W1,COK,3 Star,Non Inv,29.0,0.8,South
77200,2024-04-08,RL28UV16W1,MAA,3 Star,Non Inv,2.0,0.8,South
77201,2024-04-08,RL35UV16W1,BLR,3 Star,Non Inv,10.0,1.0,South
77202,2024-04-08,RL35UV16W1,COK,3 Star,Non Inv,13.0,1.0,South
77203,2024-04-08,RL35UV16W1,SBD,3 Star,Non Inv,12.0,1.0,South
77204,2024-04-08,RL35UV16W1,SBD1,3 Star,Non Inv,2.0,1.0,South
77205,2024-04-08,RL50UV16U3,MAA,3 Star,Non Inv,130.0,1.5,South
77206,2024-04-08,RL50UV16U3,SBD,3 Star,Non Inv,5.0,1.5,South
77207,2024-04-08,RL50UV16U3,SBD1,3 Star,Non Inv,10.0,1.5,South
77208,2024-04-08,RL50UV16V3,BLR,3 Star,Non Inv,12.0,1.5,South
77209,2024-04-08,RL50UV16V3,MAA,3 Star,Non Inv,55.0,1.5,South
77210,2024-04-09,RE60UV16U2,COK,1 Star,Non Inv,4.0,1.8,South
77211,2024-04-09,RE60UV16U2,SBD,1 Star,Non Inv,1.0,1.8,South
77212,2024-04-09,RKC48UV16W,SBD,3 Star,Inv,7.0,1.5,South
77213,2024-04-09,RKL35UV16W,COK,3 Star,Inv,290.0,1.0,South
77214,2024-04-09,RKL35UV16W,SBD,3 Star,Inv,7.0,1.0,South
77215,2024-04-09,RKL50UV16VA,COK,3 Star,Inv,257.0,1.5,South
77216,2024-04-09,RKL50UV16VA,MAA,3 Star,Inv,115.0,1.5,South
77217,2024-04-09,RKL50UV16VA,SBD,3 Star,Inv,18.0,1.5,South
77218,2024-04-09,RKL60UV16U,COK,3 Star,Inv,3.0,1.8,South
77219,2024-04-09,RKL60UV16U,SBD,3 Star,Inv,125.0,1.8,South
77220,2024-04-09,RKL71UV16T,COK,3 Star,Inv,21.0,2.2,South
77221,2024-04-09,RKL71UV16T,SBD,3 Star,Inv,3.0,2.2,South
77222,2024-04-09,RKM35UV16W,COK,5 Star,Non Inv,10.0,1.0,South
77223,2024-04-09,RKM35UV16W,SBD,5 Star,Non Inv,6.0,1.0,South
77224,2024-04-09,RKM50UV16VA,COK,5 Star,Inv,2.0,1.5,South
77225,2024-04-09,RKM50UV16VA,SBD,5 Star,Inv,7.0,1.5,South
77226,2024-04-09,RL28UV16W1,COK,3 Star,Non Inv,6.0,0.8,South
77227,2024-04-09,RL35UV16W1,BLR,3 Star,Non Inv,2.0,1.0,South
77228,2024-04-09,RL35UV16W1,COK,3 Star,Non Inv,16.0,1.0,South
77229,2024-04-09,RL50UV16U3,SBD,3 Star,Non Inv,1.0,1.5,South
77230,2024-04-10,RE60UV16U2,MAA,1 Star,Non Inv,7.0,1.8,South
77231,2024-04-10,RE60UV16U2,SBD,1 Star,Non Inv,25.0,1.8,South
77232,2024-04-10,RE60UV16U2,SBD1,1 Star,Non Inv,10.0,1.8,South
77233,2024-04-10,RHT50UV16V,SBD,5 Star,Inv,4.0,1.5,South
77234,2024-04-10,RKC48UV16W,SBD,3 Star,Inv,53.0,1.5,South
77235,2024-04-10,RKC48UV16W,SBD1,3 Star,Inv,40.0,1.5,South
77236,2024-04-10,RKL35UV16W,COK,3 Star,Inv,520.0,1.0,South
77237,2024-04-10,RKL35UV16W,SBD,3 Star,Inv,20.0,1.0,South
77238,2024-04-10,RKL35UV16W3,MAA,3 Star,Inv,2.0,1.0,South
77239,2024-04-10,RKL50UV16VA,BLR,3 Star,Inv,114.0,1.5,South
77240,2024-04-10,RKL50UV16VA,COK,3 Star,Inv,80.0,1.5,South
77241,2024-04-10,RKL50UV16VA,MAA,3 Star,Inv,490.0,1.5,South
77242,2024-04-10,RKL50UV16VA,SBD,3 Star,Inv,25.0,1.5,South
77243,2024-04-10,RKL50UV16VA,SBD1,3 Star,Inv,38.0,1.5,South
77244,2024-04-10,RKL60UV16U,COK,3 Star,Inv,7.0,1.8,South
77245,2024-04-10,RKL60UV16U,MAA,3 Star,Inv,32.0,1.8,South
77246,2024-04-10,RKL60UV16U,SBD,3 Star,Inv,10.0,1.8,South
77247,2024-04-10,RKL71UV16T,COK,3 Star,Inv,7.0,2.2,South
77248,2024-04-10,RKL71UV16T,SBD,3 Star,Inv,33.0,2.2,South
77249,2024-04-10,RKL71UV16T,SBD1,3 Star,Inv,8.0,2.2,South
77250,2024-04-10,RKM35UV16W,MAA,5 Star,Non Inv,49.0,1.0,South
77251,2024-04-10,RKM50UV16VA,MAA,5 Star,Inv,434.0,1.5,South
77252,2024-04-10,RKM50UV16VA,SBD,5 Star,Inv,260.0,1.5,South
77253,2024-04-10,RKM50UV16VA,SBD1,5 Star,Inv,476.0,1.5,South
77254,2024-04-10,RKM60UV16U,MAA,5 Star,Inv,5.0,1.8,South
77255,2024-04-10,RKM60UV16U,SBD,5 Star,Inv,95.0,1.8,South
77256,2024-04-10,RKM60UV16U,SBD1,5 Star,Inv,5.0,1.8,South
77257,2024-04-10,RKY50UV16U2,COK,3 Star,Inv,40.0,1.5,South
77258,2024-04-10,RKY50UV16U2,MAA,3 Star,Inv,1.0,1.5,South
77259,2024-04-10,RKY50UV16V3,MAA,3 Star,Inv,106.0,1.5,South
77260,2024-04-10,RKY50UV16V3F,MAA,3 Star,Inv,47.0,1.0,South
77261,2024-04-10,RL35UV16W1,COK,3 Star,Non Inv,36.0,1.0,South
77262,2024-04-10,RL35UV16W1,SBD1,3 Star,Non Inv,12.0,1.0,South
77263,2024-04-10,RL50UV16U3,MAA,3 Star,Non Inv,30.0,1.5,South
77264,2024-04-10,RL50UV16U3,SBD,3 Star,Non Inv,33.0,1.5,South
77265,2024-04-10,RL50UV16U3,SBD1,3 Star,Non Inv,48.0,1.5,South
77266,2024-04-10,RL50UV16V3,MAA,3 Star,Non Inv,322.0,1.5,South
77267,2024-04-11,RE60UV16U2,MAA,1 Star,Non Inv,13.0,1.8,South
77268,2024-04-11,RKC48UV16W,COK,3 Star,Inv,120.0,1.5,South
77269,2024-04-11,RKC48UV16W,SBD,3 Star,Inv,44.0,1.5,South
77270,2024-04-11,RKC48UV16W,SBD1,3 Star,Inv,173.0,1.5,South
77271,2024-04-11,RKL35UV16W,BLR,3 Star,Inv,8.0,1.0,South
77272,2024-04-11,RKL35UV16W,COK,3 Star,Inv,215.0,1.0,South
77273,2024-04-11,RKL35UV16W,MAA,3 Star,Inv,74.0,1.0,South
77274,2024-04-11,RKL35UV16W3,MAA,3 Star,Inv,170.0,1.0,South
77275,2024-04-11,RKL35UV16W3,SBD,3 Star,Inv,7.0,1.0,South
77276,2024-04-11,RKL35UV16W3,SBD1,3 Star,Inv,3.0,1.0,South
77277,2024-04-11,RKL50UV16VA,BLR,3 Star,Inv,74.0,1.5,South
77278,2024-04-11,RKL50UV16VA,MAA,3 Star,Inv,102.0,1.5,South
77279,2024-04-11,RKL50UV16VA,SBD,3 Star,Inv,31.0,1.5,South
77280,2024-04-11,RKL50UV16VA,SBD1,3 Star,Inv,67.0,1.5,South
77281,2024-04-11,RKL50UV16VAF,MAA,3 Star,Inv,260.0,1.5,South
77282,2024-04-11,RKL60UV16U,BLR,3 Star,Inv,1.0,1.8,South
77283,2024-04-11,RKL60UV16U,MAA,3 Star,Inv,15.0,1.8,South
77284,2024-04-11,RKL60UV16U,SBD,3 Star,Inv,10.0,1.8,South
77285,2024-04-11,RKL71UV16T,MAA,3 Star,Inv,1.0,2.2,South
77286,2024-04-11,RKL71UV16T,SBD,3 Star,Inv,2.0,2.2,South
77287,2024-04-11,RKL71UV16T,SBD1,3 Star,Inv,11.0,2.2,South
77288,2024-04-11,RKM35UV16W,BLR,5 Star,Non Inv,9.0,1.0,South
77289,2024-04-11,RKM35UV16W,COK,5 Star,Non Inv,85.0,1.0,South
77290,2024-04-11,RKM35UV16W,MAA,5 Star,Non Inv,47.0,1.0,South
77291,2024-04-11,RKM35UV16W,SBD,5 Star,Non Inv,19.0,1.0,South
77292,2024-04-11,RKM35UV16W,SBD1,5 Star,Non Inv,13.0,1.0,South
77293,2024-04-11,RKM50UV16VA,BLR,5 Star,Inv,71.0,1.5,South
77294,2024-04-11,RKM50UV16VA,COK,5 Star,Inv,107.0,1.5,South
77295,2024-04-11,RKM50UV16VA,MAA,5 Star,Inv,645.0,1.5,South
77296,2024-04-11,RKM50UV16VA,SBD,5 Star,Inv,972.0,1.5,South
77297,2024-04-11,RKM50UV16VA,SBD1,5 Star,Inv,400.0,1.5,South
77298,2024-04-11,RKY35UV16W3,BLR,3 Star,Inv,1.0,1.0,South
77299,2024-04-11,RKY50UV16V3,BLR,3 Star,Inv,24.0,1.5,South
77300,2024-04-11,RKY50UV16V3,MAA,3 Star,Inv,195.0,1.5,South
77301,2024-04-11,RKY50UV16V3F,SBD1,3 Star,Inv,30.0,1.5,South
77302,2024-04-11,RL35UV16W1,BLR,3 Star,Non Inv,31.0,1.0,South
77303,2024-04-11,RL35UV16W1,SBD1,3 Star,Non Inv,1.0,1.0,South
77304,2024-04-11,RL50UV16U3,MAA,3 Star,Non Inv,260.0,1.5,South
77305,2024-04-11,RL50UV16U3,SBD,3 Star,Non Inv,51.0,1.5,South
77306,2024-04-11,RL50UV16U3,SBD1,3 Star,Non Inv,96.0,1.5,South
77307,2024-04-11,RL50UV16V3,MAA,3 Star,Non Inv,30.0,1.5,South
77308,2024-04-12,RE60UV16U2,MAA,1 Star,Non Inv,6.0,1.8,South
77309,2024-04-12,RHT50UV16V,SBD,5 Star,Inv,16.0,1.5,South
77310,2024-04-12,RKC48UV16W,COK,3 Star,Inv,60.0,1.5,South
