Unnamed: 0,Date,Item Code,Branch,Star Rating,Segment,Quantity,Tonnage,Region
11098,2019-11-29,RKL50TV16V,COK,3 Star,Inv,2.0,1.5,South
11099,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,1.0,1.0,South
11100,2019-11-29,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
11101,2019-11-29,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
11102,2019-11-29,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
11103,2019-11-29,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11104,2019-11-29,RKG35TV16W,MAA,5 Star,Inv,1.0,1.0,South
11105,2019-11-29,RQ60TV16U2,COK,2 Star,Non Inv,1.0,1.8,South
11106,2019-11-29,RLG28TV16X2,BLR,3 Star,Non Inv,4.0,0.8,South
11107,2019-11-29,RL50TV16V3,BLR,3 Star,Non Inv,4.0,1.5,South
11108,2019-11-29,RKJ35TV16U,BLR,5 Star,Inv,2.0,1.0,South
11109,2019-11-29,RKL50TV16V,COK,3 Star,Inv,2.0,1.5,South
11110,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
11111,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,5.0,1.5,South
11112,2019-11-29,RKT35TV16W,COK,3 Star,Inv,3.0,1.0,South
11113,2019-11-29,RKG35TV16W,COK,5 Star,Inv,2.0,1.0,South
11114,2019-11-29,RKT35TV16W,COK,3 Star,Inv,3.0,1.0,South
11115,2019-11-29,RKL50TV16V,COK,3 Star,Inv,1.0,1.5,South
11116,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,3.0,0.8,South
11117,2019-11-29,RKL35TV16X,BLR,3 Star,Inv,26.0,1.0,South
11118,2019-11-29,RL35TV16W1,BLR,3 Star,Non Inv,8.0,1.0,South
11119,2019-11-29,RKT35TV16W,COK,3 Star,Inv,5.0,1.0,South
11120,2019-11-29,RKT50TV16V,COK,3 Star,Inv,3.0,1.5,South
11121,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,3.0,1.0,South
11122,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,3.0,1.5,South
11123,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,25.0,1.0,South
11124,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,2.0,1.5,South
11125,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,4.0,1.0,South
11126,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,2.0,1.5,South
11127,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,4.0,1.0,South
11128,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,5.0,1.5,South
11129,2019-11-29,RKT35TV16W,COK,3 Star,Inv,5.0,1.0,South
11130,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,5.0,0.8,South
11131,2019-11-29,RL28TV16X2,BLR,3 Star,Non Inv,5.0,0.8,South
11132,2019-11-29,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
11133,2019-11-29,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11134,2019-11-29,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
11135,2019-11-29,RQ60TV16U2,MAA,2 Star,Non Inv,1.0,1.8,South
11136,2019-11-29,RL35TV16W1,MAA,3 Star,Non Inv,6.0,1.0,South
11137,2019-11-29,RKL60TV16U,MAA,3 Star,Inv,1.0,1.8,South
11138,2019-11-29,RKL50TV16V,MAA,3 Star,Inv,1.0,1.5,South
11139,2019-11-29,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
11140,2019-11-29,RKG50TV16U,MAA,5 Star,Inv,1.0,1.5,South
11141,2019-11-29,RQ60TV16U2,MAA,2 Star,Non Inv,1.0,1.8,South
11142,2019-11-29,RL35TV16W1,MAA,3 Star,Non Inv,2.0,1.0,South
11143,2019-11-29,RKL50TV16V,BLR,3 Star,Inv,20.0,1.5,South
11144,2019-11-29,RKL71TV16T,BLR,3 Star,Inv,5.0,2.2,South
11145,2019-11-29,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
11146,2019-11-29,RQ60TV16U2,MAA,2 Star,Non Inv,7.0,1.8,South
11147,2019-11-29,RL50TV16U3B,MAA,3 Star,Non Inv,3.0,1.5,South
11148,2019-11-29,RKG60TV16U,SBD1,5 Star,Inv,1.0,1.8,South
11149,2019-11-29,RKG60TV16U,SBD1,5 Star,Inv,9.0,1.8,South
11150,2019-11-29,RL28TV16X2,SBD,3 Star,Non Inv,3.0,0.8,South
11151,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,9.0,1.5,South
11152,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,50.0,1.5,South
11153,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,20.0,1.5,South
11154,2019-11-29,RL35TV16W1,MAA,3 Star,Non Inv,3.0,1.0,South
11155,2019-11-29,RL35TV16W1,SBD,3 Star,Non Inv,15.0,1.0,South
11156,2019-11-29,RQ60TV16U2,SBD,2 Star,Non Inv,10.0,1.8,South
11157,2019-11-29,RL50TV16V3,SBD,3 Star,Non Inv,40.0,1.5,South
11158,2019-11-29,RL50TV16V3,SBD,3 Star,Non Inv,40.0,1.5,South
11159,2019-11-29,RQ90ARV16,SBD,2 Star,Non Inv,2.0,2.2,South
11160,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,30.0,1.5,South
11161,2019-11-29,RKJ50TV16U,SBD,5 Star,Inv,10.0,1.5,South
11162,2019-11-29,RKT35TV16W,SBD,3 Star,Inv,10.0,1.0,South
11163,2019-11-29,RKT50TV16V,SBD,3 Star,Inv,10.0,1.5,South
11164,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
11165,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,0.5,1.5,South
11166,2019-11-29,RKG60TV16U,BLR,5 Star,Inv,5.0,1.8,South
11167,2019-11-29,RKG50TV16U,BLR,5 Star,Inv,15.0,1.5,South
11168,2019-11-29,RKL60TV16U,BLR,3 Star,Inv,5.0,1.8,South
11169,2019-11-29,RKL35TV16X,BLR,3 Star,Inv,5.0,1.0,South
11170,2019-11-29,RKL50TV16V,MAA,3 Star,Inv,23.0,1.5,South
11171,2019-11-29,RKG50TV16U,MAA,5 Star,Inv,10.0,1.5,South
11172,2019-11-29,RKG50TV16U,MAA,5 Star,Inv,5.0,1.5,South
11173,2019-11-29,RKG50TV16U,MAA,5 Star,Inv,14.0,1.5,South
11174,2019-11-29,RKL50TV16U,SBD,3 Star,Inv,50.0,1.5,South
11175,2019-11-29,RKL35TV16W,SBD,3 Star,Inv,5.0,1.0,South
11176,2019-11-29,RKG50TV16U,SBD,5 Star,Inv,2.0,1.5,South
11177,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,50.0,1.5,South
11178,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,20.0,1.5,South
11179,2019-11-29,RKL71TV16T,SBD1,3 Star,Inv,2.0,2.2,South
11180,2019-11-29,RL28TV16X2,SBD1,3 Star,Non Inv,5.0,0.8,South
11181,2019-11-29,RL50TV16U3B,MAA,3 Star,Non Inv,2.0,1.5,South
11182,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,10.0,1.0,South
11183,2019-11-29,RKL35TV16X,COK,3 Star,Inv,15.0,1.0,South
11184,2019-11-29,RKL50TV16V,COK,3 Star,Inv,10.0,1.5,South
11185,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,15.0,0.8,South
11186,2019-11-29,RL28TV16X2,SBD1,3 Star,Non Inv,3.0,0.8,South
11187,2019-11-29,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
11188,2019-11-29,RL50TV16V2,SBD1,3 Star,Non Inv,30.0,1.5,South
11189,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,10.0,1.5,South
11190,2019-11-29,RL50TV16V2,SBD1,3 Star,Non Inv,10.0,1.5,South
11191,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
11192,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
11193,2019-11-29,RQ60TV16U2,SBD1,2 Star,Non Inv,3.0,1.8,South
11194,2019-11-29,RL35TV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
11195,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,26.0,1.5,South
11196,2019-11-29,RL28TV16X2,SBD1,3 Star,Non Inv,2.0,0.8,South
11197,2019-11-29,RL50TV16V2,SBD1,3 Star,Non Inv,30.0,1.5,South
11198,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,26.0,1.5,South
11199,2019-11-29,RKL35TV16X,SBD,3 Star,Inv,2.0,1.0,South
11200,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,8.0,1.5,South
11201,2019-11-29,RL35TV16W1,SBD,3 Star,Non Inv,9.0,1.0,South
11202,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,9.0,1.5,South
11203,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,45.0,1.5,South
11204,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,45.0,1.5,South
11205,2019-11-29,RKL35TV16X,SBD,3 Star,Inv,10.0,1.0,South
11206,2019-11-29,RL50TV16V3,SBD,3 Star,Non Inv,38.0,1.5,South
11207,2019-11-29,RKJ35TV16U,SBD,5 Star,Inv,2.0,1.0,South
11208,2019-11-29,RKL35TV16X,SBD,3 Star,Inv,10.0,1.0,South
11209,2019-11-29,RL35TV16W1,SBD,3 Star,Non Inv,15.0,1.0,South
11210,2019-11-29,RKG50TV16U,SBD,5 Star,Inv,20.0,1.5,South
11211,2019-11-29,RL28TV16X2,SBD,3 Star,Non Inv,10.0,0.8,South
11212,2019-11-29,RQ60TV16U2,SBD1,2 Star,Non Inv,6.0,1.8,South
11213,2019-11-29,RL50TV16V3,SBD,3 Star,Non Inv,40.0,1.5,South
11214,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,30.0,1.5,South
11215,2019-11-29,RQ60TV16U2,SBD,2 Star,Non Inv,15.0,1.8,South
11216,2019-11-29,RKL71TV16T,SBD,3 Star,Inv,17.0,2.2,South
11217,2019-11-29,RKJ50TV16U,SBD,5 Star,Inv,20.0,1.5,South
11218,2019-11-29,RKJ60TV16U,SBD,5 Star,Inv,5.0,1.8,South
11219,2019-11-29,RL35TV16W1,SBD,3 Star,Non Inv,6.0,1.0,South
11220,2019-11-29,RKL35TV16X,SBD,3 Star,Inv,5.0,1.0,South
11221,2019-11-29,RKL60TV16U,SBD,3 Star,Inv,8.0,1.8,South
11222,2019-11-29,RKG35TV16W,SBD,5 Star,Inv,3.0,1.0,South
11223,2019-11-29,RKG50TV16U,SBD,5 Star,Inv,2.0,1.5,South
11224,2019-11-29,RKJ35TV16U,SBD,5 Star,Inv,5.0,1.0,South
11225,2019-11-29,RKF50TV16U,SBD,5 Star,Inv,1.0,1.5,South
11226,2019-11-29,RKG60TV16U,SBD,5 Star,Inv,3.0,1.8,South
11227,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,10.0,1.5,South
11228,2019-11-29,RKL60TV16U,SBD,3 Star,Inv,10.0,1.8,South
11229,2019-11-29,RKG50TV16U,SBD,5 Star,Inv,5.0,1.5,South
11230,2019-11-29,RKG60TV16U,SBD,5 Star,Inv,5.0,1.8,South
11231,2019-11-29,RL35TV16W1,SBD,3 Star,Non Inv,10.0,1.0,South
11232,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
11233,2019-11-29,RKJ50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
11234,2019-11-29,RL50TV16V2,SBD1,3 Star,Non Inv,15.0,1.5,South
11235,2019-11-29,RL35TV16W1,SBD1,3 Star,Non Inv,5.0,1.0,South
11236,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,5.0,1.5,South
11237,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,2.0,1.5,South
11238,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,3.0,1.5,South
11239,2019-11-29,RKL60TV16U,SBD1,3 Star,Inv,1.0,1.8,South
11240,2019-11-29,RL35TV16W1,COK,3 Star,Non Inv,5.0,1.0,South
11241,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,5.0,1.5,South
11242,2019-11-29,RKL35TV16X,COK,3 Star,Inv,5.0,1.0,South
11243,2019-11-29,RKL50TV16V,COK,3 Star,Inv,5.0,1.5,South
11244,2019-11-29,RKL60TV16U,COK,3 Star,Inv,1.0,1.8,South
11245,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,15.0,0.8,South
11246,2019-11-29,RKL35TV16X,SBD,3 Star,Inv,2.0,1.0,South
11247,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,2.5,1.5,South
11248,2019-11-29,RKL50TV16V,SBD,3 Star,Inv,10.0,1.5,South
11249,2019-11-29,RKL60TV16U,SBD,3 Star,Inv,5.0,1.8,South
11250,2019-11-29,RKG50TV16U,SBD,5 Star,Inv,5.0,1.5,South
11251,2019-11-29,RKL71TV16T,SBD,3 Star,Inv,5.0,2.2,South
11252,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,10.0,1.5,South
11253,2019-11-29,RL35TV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
11254,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
11255,2019-11-29,RL35TV16W1,SBD1,3 Star,Non Inv,2.0,1.0,South
11256,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,5.0,1.5,South
11257,2019-11-29,RL35TV16W1,SBD1,3 Star,Non Inv,3.0,1.0,South
11258,2019-11-29,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
11259,2019-11-29,RKG50TV16U,COK,5 Star,Inv,2.0,1.5,South
11260,2019-11-29,RL50TV16U3B,MAA,3 Star,Non Inv,32.0,1.5,South
11261,2019-11-29,RKL35TV16X,MAA,3 Star,Inv,2.0,1.0,South
11262,2019-11-29,RKL50TV16V,MAA,3 Star,Inv,2.5,1.5,South
11263,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,2.0,1.5,South
11264,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,1.0,1.5,South
11265,2019-11-29,RQ60TV16U2,COK,2 Star,Non Inv,1.0,1.8,South
11266,2019-11-29,RKL35TV16X,COK,3 Star,Inv,2.0,1.0,South
11267,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,2.0,1.5,South
11268,2019-11-29,RL50TV16V3,BLR,3 Star,Non Inv,0.5,1.5,South
11269,2019-11-29,RL50TV16V3,BLR,3 Star,Non Inv,0.5,1.5,South
11270,2019-11-29,RL50TV16U2,COK,3 Star,Non Inv,3.0,1.5,South
11271,2019-11-29,RKL71TV16T,COK,3 Star,Inv,1.0,2.2,South
11272,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,5.0,1.5,South
11273,2019-11-29,RL50TV16U2,SBD1,3 Star,Non Inv,35.0,1.5,South
11274,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
11275,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
11276,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
11277,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,3.0,1.5,South
11278,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
11279,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,5.0,1.5,South
11280,2019-11-29,RKG50TV16U,SBD1,5 Star,Inv,32.0,1.5,South
11281,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,3.0,1.5,South
11282,2019-11-29,RKL60TV16U,SBD1,3 Star,Inv,5.0,1.8,South
11283,2019-11-29,RKL50TV16V,SBD1,3 Star,Inv,42.0,1.5,South
11284,2019-11-29,RLG28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
11285,2019-11-29,RQ60TV16U2,COK,2 Star,Non Inv,1.0,1.8,South
11286,2019-11-29,RQ50TV16U3B,COK,2 Star,Non Inv,2.0,1.5,South
11287,2019-11-28,RKL50TV16V,BLR,3 Star,Inv,30.0,1.5,South
11288,2019-11-28,RKL60TV16U,BLR,3 Star,Inv,15.0,1.8,South
11289,2019-11-28,RKL71TV16T,BLR,3 Star,Inv,17.0,2.2,South
11290,2019-11-28,RL50TV16U3B,MAA,3 Star,Non Inv,3.0,1.5,South
11291,2019-11-28,RQ60TV16U2,MAA,2 Star,Non Inv,2.0,1.8,South
11292,2019-11-28,RL35TV16W1,BLR,3 Star,Non Inv,24.0,1.0,South
11293,2019-11-28,RL35TV16W1,COK,3 Star,Non Inv,3.0,1.0,South
11294,2019-11-28,RKL60TV16U,MAA,3 Star,Inv,3.0,1.8,South
11295,2019-11-28,RKL60TV16U,MAA,3 Star,Inv,2.0,1.8,South
11296,2019-11-28,RKL50TV16V,BLR,3 Star,Inv,5.0,1.5,South
11297,2019-11-28,RKL60TV16U,BLR,3 Star,Inv,2.0,1.8,South
11298,2019-11-28,RL50TV16V3,BLR,3 Star,Non Inv,2.0,1.5,South
11299,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,0.5,1.0,South
11300,2019-11-28,RKL50TV16V,MAA,3 Star,Inv,0.5,1.5,South
11301,2019-11-28,RKL60TV16U,MAA,3 Star,Inv,1.5,1.8,South
11302,2019-11-28,RL35TV16W1,BLR,3 Star,Non Inv,28.0,1.0,South
11303,2019-11-28,RL28TV16X2,BLR,3 Star,Non Inv,2.0,0.8,South
11304,2019-11-28,RKG50TV16U,SBD1,5 Star,Inv,4.0,1.5,South
11305,2019-11-28,RKL71TV16T,BLR,3 Star,Inv,1.0,2.2,South
11306,2019-11-28,RKL35TV16X,BLR,3 Star,Inv,65.0,1.0,South
11307,2019-11-28,RKL35TV16X,BLR,3 Star,Inv,15.0,1.0,South
11308,2019-11-28,RKL60TV16U,BLR,3 Star,Inv,5.0,1.8,South
11309,2019-11-28,RL50TV16V2,SBD1,3 Star,Non Inv,5.0,1.5,South
11310,2019-11-28,RQ60TV16U2,SBD1,2 Star,Non Inv,2.0,1.8,South
11311,2019-11-28,RKJ50TV16U,SBD1,5 Star,Inv,2.0,1.5,South
11312,2019-11-28,RKG50TV16U,SBD1,5 Star,Inv,1.0,1.5,South
11313,2019-11-28,RL50TV16U2,COK,3 Star,Non Inv,5.0,1.5,South
11314,2019-11-28,RL28TV16X2,COK,3 Star,Non Inv,1.0,0.8,South
11315,2019-11-28,RKL60TV16U,COK,3 Star,Inv,2.0,1.8,South
11316,2019-11-28,RL50TV16U2,SBD,3 Star,Non Inv,8.0,1.5,South
11317,2019-11-28,RL35TV16W1,SBD,3 Star,Non Inv,2.0,1.0,South
11318,2019-11-28,RL50TV16V2,SBD1,3 Star,Non Inv,7.0,1.5,South
11319,2019-11-28,RL50TV16U2,COK,3 Star,Non Inv,1.0,1.5,South
11320,2019-11-28,RQ60TV16U2,COK,2 Star,Non Inv,8.0,1.8,South
11321,2019-11-28,RL50TV16V3,COK,3 Star,Non Inv,3.5,1.5,South
11322,2019-11-28,RL35TV16W1,COK,3 Star,Non Inv,2.0,1.0,South
11323,2019-11-28,RL50TV16V3,MAA,3 Star,Non Inv,45.0,1.5,South
11324,2019-11-28,RKL71TV16T,SBD,3 Star,Inv,2.0,2.2,South
11325,2019-11-28,RKG35TV16W,BLR,5 Star,Inv,3.0,1.0,South
11326,2019-11-28,RL35TV16W1,MAA,3 Star,Non Inv,5.0,1.0,South
11327,2019-11-28,RKL35TV16X,BLR,3 Star,Inv,1.0,1.0,South
11328,2019-11-28,RKL35TV16X,BLR,3 Star,Inv,8.0,1.0,South
11329,2019-11-28,RKJ50TV16U,BLR,5 Star,Inv,2.0,1.5,South
11330,2019-11-28,RL50TV16V3,BLR,3 Star,Non Inv,10.0,1.5,South
11331,2019-11-28,RKT35TV16W,COK,3 Star,Inv,10.0,1.0,South
11332,2019-11-28,RKT50TV16V,COK,3 Star,Inv,1.0,1.5,South
11333,2019-11-28,RKF35TV16U,COK,5 Star,Inv,4.0,1.0,South
11334,2019-11-28,RKF50TV16U,COK,5 Star,Inv,2.0,1.5,South
11335,2019-11-28,RL35TV16W1,COK,3 Star,Non Inv,10.0,1.0,South
11336,2019-11-28,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
11337,2019-11-28,RKT35TV16W,COK,3 Star,Inv,4.0,1.0,South
11338,2019-11-28,RKF35TV16U,COK,5 Star,Inv,3.0,1.0,South
11339,2019-11-28,RL35TV16W1,COK,3 Star,Non Inv,5.0,1.0,South
11340,2019-11-28,RL28TV16X2,COK,3 Star,Non Inv,15.0,0.8,South
11341,2019-11-28,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
11342,2019-11-28,RL28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
11343,2019-11-28,RKT35TV16W,COK,3 Star,Inv,30.0,1.0,South
11344,2019-11-28,RKT50TV16V,COK,3 Star,Inv,9.0,1.5,South
11345,2019-11-28,RKF35TV16U,COK,5 Star,Inv,3.0,1.0,South
11346,2019-11-28,RL50TV16U2,COK,3 Star,Non Inv,5.0,1.5,South
11347,2019-11-28,RL35TV16W1,BLR,3 Star,Non Inv,30.0,1.0,South
11348,2019-11-28,RKL50TV16V,MAA,3 Star,Inv,4.0,1.5,South
11349,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11350,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,2.0,1.5,South
11351,2019-11-28,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
11352,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11353,2019-11-28,RKG50TV16U,SBD1,5 Star,Inv,5.0,1.5,South
11354,2019-11-28,RKL35TV16X,SBD1,3 Star,Inv,2.0,1.0,South
11355,2019-11-28,RKL50TV16V,SBD1,3 Star,Inv,10.0,1.5,South
11356,2019-11-28,RKL71TV16T,SBD1,3 Star,Inv,2.0,2.2,South
11357,2019-11-28,RQ60TV16U2,SBD1,2 Star,Non Inv,3.0,1.8,South
11358,2019-11-28,RKG35TV16W,SBD1,5 Star,Inv,5.0,1.0,South
11359,2019-11-28,RL28TV16X2,SBD1,3 Star,Non Inv,10.0,0.8,South
11360,2019-11-28,RKL35TV16X,SBD1,3 Star,Inv,8.0,1.0,South
11361,2019-11-28,RKL50TV16V,SBD1,3 Star,Inv,30.0,1.5,South
11362,2019-11-28,RKL60TV16U,SBD1,3 Star,Inv,10.0,1.8,South
11363,2019-11-28,RKL71TV16T,SBD1,3 Star,Inv,8.0,2.2,South
11364,2019-11-28,RKG50TV16U,SBD1,5 Star,Inv,45.0,1.5,South
11365,2019-11-28,RKJ50TV16U,SBD1,5 Star,Inv,7.0,1.5,South
11366,2019-11-28,RL35TV16W1,SBD1,3 Star,Non Inv,15.0,1.0,South
11367,2019-11-28,RQ60TV16U2,SBD1,2 Star,Non Inv,7.0,1.8,South
11368,2019-11-28,RL50TV16U2,SBD1,3 Star,Non Inv,55.0,1.5,South
11369,2019-11-28,RL50TV16U2,SBD1,3 Star,Non Inv,50.0,1.5,South
11370,2019-11-28,RL50TV16U2,SBD1,3 Star,Non Inv,12.0,1.5,South
11371,2019-11-28,RL50TV16U2,SBD1,3 Star,Non Inv,3.0,1.5,South
11372,2019-11-28,RKJ60TV16U,SBD1,5 Star,Inv,3.0,1.8,South
11373,2019-11-28,RL50TV16U3B,MAA,3 Star,Non Inv,5.0,1.5,South
11374,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,4.0,1.0,South
11375,2019-11-28,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
11376,2019-11-28,RKP50TV16U,MAA,4 Star,Inv,1.0,1.5,South
11377,2019-11-28,RQ60TV16U2,BLR,2 Star,Non Inv,15.0,1.8,South
11378,2019-11-28,RL50TV16V3,BLR,3 Star,Non Inv,1.0,1.5,South
11379,2019-11-28,RQ60TV16U2,BLR,2 Star,Non Inv,8.0,1.8,South
11380,2019-11-28,RL50TV16V3,BLR,3 Star,Non Inv,1.5,1.5,South
11381,2019-11-28,RL50TV16V3,BLR,3 Star,Non Inv,5.5,1.5,South
11382,2019-11-28,RKL35TV16X,BLR,3 Star,Inv,40.0,1.0,South
11383,2019-11-28,RKL60TV16U,BLR,3 Star,Inv,6.0,1.8,South
11384,2019-11-28,RKG50TV16U,SBD1,5 Star,Inv,50.0,1.5,South
11385,2019-11-28,RQ60TV16U2,SBD1,2 Star,Non Inv,25.0,1.8,South
11386,2019-11-28,RKJ50TV16U,SBD1,5 Star,Inv,25.0,1.5,South
11387,2019-11-28,RKL71TV16T,SBD1,3 Star,Inv,10.0,2.2,South
11388,2019-11-28,RL35TV16W1,SBD1,3 Star,Non Inv,15.0,1.0,South
11389,2019-11-28,RKP50TV16U,SBD,4 Star,Inv,7.0,1.5,South
11390,2019-11-28,RKP60TV16U,SBD,4 Star,Inv,2.0,1.8,South
11391,2019-11-28,RLG28TV16X2,COK,3 Star,Non Inv,4.0,0.8,South
11392,2019-11-28,RQ60TV16U2,COK,2 Star,Non Inv,1.0,1.8,South
11393,2019-11-28,RL35TV16W1,COK,3 Star,Non Inv,7.0,1.0,South
11394,2019-11-28,RKL50TV16U,BLR,3 Star,Inv,20.0,1.5,South
11395,2019-11-28,RL50TV16U2,COK,3 Star,Non Inv,5.0,1.5,South
11396,2019-11-28,RKL35TV16W,COK,3 Star,Inv,1.0,1.0,South
11397,2019-11-28,RKL50TV16U,COK,3 Star,Inv,10.0,1.5,South
11398,2019-11-28,RKL35TV16X,COK,3 Star,Inv,9.0,1.0,South
11399,2019-11-28,RKL35TV16W,MAA,3 Star,Inv,12.0,1.0,South
11400,2019-11-28,RKL71TV16T,MAA,3 Star,Inv,5.0,2.2,South
11401,2019-11-28,RKL50TV16V,MAA,3 Star,Inv,2.0,1.5,South
11402,2019-11-28,RKG50TV16U,SBD,5 Star,Inv,25.0,1.5,South
11403,2019-11-28,RKL60TV16U,SBD,3 Star,Inv,25.0,1.8,South
11404,2019-11-28,RKL60TV16U,SBD1,3 Star,Inv,15.0,1.8,South
11405,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11406,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
11407,2019-11-28,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
11408,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11409,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
11410,2019-11-28,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
11411,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11412,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
11413,2019-11-28,RL35TV16W1,MAA,3 Star,Non Inv,1.0,1.0,South
11414,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11415,2019-11-28,RL35TV16W1,MAA,3 Star,Non Inv,11.0,1.0,South
11416,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,28.0,1.5,South
11417,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,4.0,1.0,South
11418,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
11419,2019-11-28,RKL35TV16X,MAA,3 Star,Inv,1.0,1.0,South
11420,2019-11-28,RL50TV16U2,MAA,3 Star,Non Inv,1.0,1.5,South
