rmse,mae,mape,nrmse,r2,forecast_date,n_periods
3188.9511848336515,2338.975008877841,42.48333253181664,64.4090614247919,-0.412477237589451,2024-04-01,11
3464.041909844253,2452.9676025390627,44.55736960379791,71.65698377899659,-0.5444736230512659,2024-05-01,10
3431.7058006924435,2515.144287109375,40.115170788681574,66.11583723558675,-0.5993147063691964,2024-06-01,9
3626.949059965596,2657.969207763672,38.78660469452665,65.92654839526666,-0.7745112706741772,2024-07-01,8
4063.957996385294,2951.6532854352677,43.29426223552083,72.72280273709559,-0.9633695560335442,2024-08-01,7
4121.183533469578,2972.7682291666665,40.68547473339771,72.47736084889488,-0.7425239133552504,2024-09-01,6
4306.411150953782,3358.390625,42.48072624229399,67.30660421608863,-1.1428870967276437,2024-10-01,5
5099.258629473517,4304.8936767578125,51.58858636658423,70.36371780700314,-2.6036611385351143,2024-11-01,4
5544.363806756755,4559.871826171875,51.84884791042922,74.34780717088444,-2.255046523527485,2024-12-01,3
6553.26113135972,6355.2449951171875,66.95121810904226,69.89772418921359,-12.731083857171622,2025-01-01,2
8293.466552734375,8293.466552734375,74.4209130719165,74.4209130719165,,2025-02-01,1
