rmse,mae,mape,nrmse,r2,forecast_date,n_periods
5427.907920130207,4866.345436789773,135.39205784297056,80.60995439580968,-0.17318453571118209,2024-04-01,11
5466.368408372876,4693.12216796875,141.5915706622632,84.83539083375302,-0.11919109809750106,2024-05-01,10
5508.7159698011765,4905.786566840277,122.18876489841679,81.72226041869648,-0.05434824275276329,2024-06-01,9
5441.447828128196,4821.609130859375,79.42513051405618,73.03099069744421,-0.0635052019071991,2024-07-01,8
5803.194140847464,5070.598911830357,77.31402565130054,71.38376471423946,-0.19704131138162717,2024-08-01,7
5798.12877118839,4789.651204427083,70.37266155505499,65.38259778065392,-0.15902872268114776,2024-09-01,6
6264.7353947337615,5492.95380859375,71.32539818028697,65.22097356418016,-0.24419018135933768,2024-10-01,5
7349.823911360094,6801.124755859375,74.91899521559849,65.04700676027252,-1.1535144650160811,2024-11-01,4
5696.601242850432,4750.946614583333,40.99851751291905,51.33306418524358,0.02498879296489187,2024-12-01,3
8264.266902689034,8234.47607421875,56.02693900728899,55.42767875713638,-9.814929487853991,2025-01-01,2
12559.3974609375,12559.3974609375,72.08516019593354,72.08516019593354,,2025-02-01,1
