rmse,mae,mape,nrmse,r2,forecast_date,n_periods
7942.144515671296,6046.538707386364,91.0429158834305,76.56823431615022,-0.018200840783382022,2024-04-01,11
8427.728158787133,6296.644921875,96.71893602744497,82.20168894208372,-0.044718307775806654,2024-05-01,10
8249.304123940703,6369.358289930556,92.28046744057116,76.00009941289841,0.053774231053423494,2024-06-01,9
8597.85963862008,6291.855712890625,59.62539350863041,71.9162689469806,-0.056082754769170906,2024-07-01,8
9109.39505752918,6534.713169642857,55.546111104201835,70.19646341626863,-0.15818618691671316,2024-08-01,7
9737.316479688534,7233.921875,59.769347876853985,70.18138657024421,-0.21635872800078304,2024-09-01,6
10361.32397988353,7773.424609375,55.15706639352127,67.05316960396786,-0.36583853049897375,2024-10-01,5
11690.378074604476,8773.7939453125,39.05757595303302,63.76772756190139,-1.4073500804663692,2024-11-01,4
12220.342333112254,8800.374348958334,37.7911530822242,66.54389305236012,-0.9730270453952476,2024-12-01,3
14859.257802977221,12596.9365234375,50.95716507157212,67.42867814574225,-2.0217964612308426,2025-01-01,2
21811.646484375,21811.646484375,71.31484873099558,71.31484873099558,,2025-02-01,1
