forecast_date,date,forecast
2024-04-01,2024-05-01,25900.488
2024-04-01,2024-06-01,30616.266
2024-04-01,2024-07-01,31873.36
2024-04-01,2024-08-01,29232.4
2024-04-01,2024-09-01,28768.479
2024-04-01,2024-10-01,28774.646
2024-04-01,2024-11-01,28779.527
2024-04-01,2024-12-01,28760.77
2024-04-01,2025-01-01,29879.969
2024-04-01,2025-02-01,28831.082
2024-04-01,2025-03-01,29884.422
2024-05-01,2024-06-01,25900.488
2024-05-01,2024-07-01,30616.266
2024-05-01,2024-08-01,31873.36
2024-05-01,2024-09-01,29232.4
2024-05-01,2024-10-01,28768.479
2024-05-01,2024-11-01,28774.646
2024-05-01,2024-12-01,28779.527
2024-05-01,2025-01-01,28760.77
2024-05-01,2025-02-01,29879.969
2024-05-01,2025-03-01,28831.082
2024-06-01,2024-07-01,25900.488
2024-06-01,2024-08-01,30616.266
2024-06-01,2024-09-01,31873.36
2024-06-01,2024-10-01,29232.4
2024-06-01,2024-11-01,28768.479
2024-06-01,2024-12-01,28774.646
2024-06-01,2025-01-01,28779.527
2024-06-01,2025-02-01,28760.77
2024-06-01,2025-03-01,29879.969
2024-07-01,2024-08-01,25900.488
2024-07-01,2024-09-01,30616.266
2024-07-01,2024-10-01,31873.36
2024-07-01,2024-11-01,29232.4
2024-07-01,2024-12-01,28768.479
2024-07-01,2025-01-01,28774.646
2024-07-01,2025-02-01,28779.527
2024-07-01,2025-03-01,28760.77
2024-08-01,2024-09-01,25900.488
2024-08-01,2024-10-01,30616.266
2024-08-01,2024-11-01,31873.36
2024-08-01,2024-12-01,29232.4
2024-08-01,2025-01-01,28768.479
2024-08-01,2025-02-01,28774.646
2024-08-01,2025-03-01,28779.527
2024-09-01,2024-10-01,25900.488
2024-09-01,2024-11-01,30616.266
2024-09-01,2024-12-01,31873.36
2024-09-01,2025-01-01,29232.4
2024-09-01,2025-02-01,28768.479
2024-09-01,2025-03-01,28774.646
2024-10-01,2024-11-01,25900.488
2024-10-01,2024-12-01,30616.266
2024-10-01,2025-01-01,31873.36
2024-10-01,2025-02-01,29232.4
2024-10-01,2025-03-01,28768.479
2024-11-01,2024-12-01,25900.488
2024-11-01,2025-01-01,30616.266
2024-11-01,2025-02-01,31873.36
2024-11-01,2025-03-01,29232.4
2024-12-01,2025-01-01,25900.488
2024-12-01,2025-02-01,30616.266
2024-12-01,2025-03-01,31873.36
2025-01-01,2025-02-01,25900.488
2025-01-01,2025-03-01,30616.266
2025-02-01,2025-03-01,25900.488
