forecast_date,date,forecast
2024-04-01,2024-05-01,11945.903
2024-04-01,2024-06-01,12474.886
2024-04-01,2024-07-01,11108.701
2024-04-01,2024-08-01,8741.869
2024-04-01,2024-09-01,8822.07
2024-04-01,2024-10-01,9041.085
2024-04-01,2024-11-01,8633.233
2024-04-01,2024-12-01,8641.739
2024-04-01,2025-01-01,10293.608
2024-04-01,2025-02-01,10044.938
2024-04-01,2025-03-01,9817.361
2024-05-01,2024-06-01,11945.903
2024-05-01,2024-07-01,12474.886
2024-05-01,2024-08-01,11108.701
2024-05-01,2024-09-01,8741.869
2024-05-01,2024-10-01,8822.07
2024-05-01,2024-11-01,9041.085
2024-05-01,2024-12-01,8633.233
2024-05-01,2025-01-01,8641.739
2024-05-01,2025-02-01,10293.608
2024-05-01,2025-03-01,10044.938
2024-06-01,2024-07-01,11945.903
2024-06-01,2024-08-01,12474.886
2024-06-01,2024-09-01,11108.701
2024-06-01,2024-10-01,8741.869
2024-06-01,2024-11-01,8822.07
2024-06-01,2024-12-01,9041.085
2024-06-01,2025-01-01,8633.233
2024-06-01,2025-02-01,8641.739
2024-06-01,2025-03-01,10293.608
2024-07-01,2024-08-01,11945.903
2024-07-01,2024-09-01,12474.886
2024-07-01,2024-10-01,11108.701
2024-07-01,2024-11-01,8741.869
2024-07-01,2024-12-01,8822.07
2024-07-01,2025-01-01,9041.085
2024-07-01,2025-02-01,8633.233
2024-07-01,2025-03-01,8641.739
2024-08-01,2024-09-01,11945.903
2024-08-01,2024-10-01,12474.886
2024-08-01,2024-11-01,11108.701
2024-08-01,2024-12-01,8741.869
2024-08-01,2025-01-01,8822.07
2024-08-01,2025-02-01,9041.085
2024-08-01,2025-03-01,8633.233
2024-09-01,2024-10-01,11945.903
2024-09-01,2024-11-01,12474.886
2024-09-01,2024-12-01,11108.701
2024-09-01,2025-01-01,8741.869
2024-09-01,2025-02-01,8822.07
2024-09-01,2025-03-01,9041.085
2024-10-01,2024-11-01,11945.903
2024-10-01,2024-12-01,12474.886
2024-10-01,2025-01-01,11108.701
2024-10-01,2025-02-01,8741.869
2024-10-01,2025-03-01,8822.07
2024-11-01,2024-12-01,11945.903
2024-11-01,2025-01-01,12474.886
2024-11-01,2025-02-01,11108.701
2024-11-01,2025-03-01,8741.869
2024-12-01,2025-01-01,11945.903
2024-12-01,2025-02-01,12474.886
2024-12-01,2025-03-01,11108.701
2025-01-01,2025-02-01,11945.903
2025-01-01,2025-03-01,12474.886
2025-02-01,2025-03-01,11945.903
