forecast_date,date,forecast
2024-04-01,2024-05-01,2850.5334
2024-04-01,2024-06-01,3189.9766
2024-04-01,2024-07-01,2651.8745
2024-04-01,2024-08-01,3076.0408
2024-04-01,2024-09-01,3430.6216
2024-04-01,2024-10-01,2904.3638
2024-04-01,2024-11-01,2480.9695
2024-04-01,2024-12-01,3361.6968
2024-04-01,2025-01-01,3184.016
2024-04-01,2025-02-01,2712.4941
2024-04-01,2025-03-01,3571.3684
2024-05-01,2024-06-01,2850.5334
2024-05-01,2024-07-01,3189.9766
2024-05-01,2024-08-01,2651.8745
2024-05-01,2024-09-01,3076.0408
2024-05-01,2024-10-01,3430.6216
2024-05-01,2024-11-01,2904.3638
2024-05-01,2024-12-01,2480.9695
2024-05-01,2025-01-01,3361.6968
2024-05-01,2025-02-01,3184.016
2024-05-01,2025-03-01,2712.4941
2024-06-01,2024-07-01,2850.5334
2024-06-01,2024-08-01,3189.9766
2024-06-01,2024-09-01,2651.8745
2024-06-01,2024-10-01,3076.0408
2024-06-01,2024-11-01,3430.6216
2024-06-01,2024-12-01,2904.3638
2024-06-01,2025-01-01,2480.9695
2024-06-01,2025-02-01,3361.6968
2024-06-01,2025-03-01,3184.016
2024-07-01,2024-08-01,2850.5334
2024-07-01,2024-09-01,3189.9766
2024-07-01,2024-10-01,2651.8745
2024-07-01,2024-11-01,3076.0408
2024-07-01,2024-12-01,3430.6216
2024-07-01,2025-01-01,2904.3638
2024-07-01,2025-02-01,2480.9695
2024-07-01,2025-03-01,3361.6968
2024-08-01,2024-09-01,2850.5334
2024-08-01,2024-10-01,3189.9766
2024-08-01,2024-11-01,2651.8745
2024-08-01,2024-12-01,3076.0408
2024-08-01,2025-01-01,3430.6216
2024-08-01,2025-02-01,2904.3638
2024-08-01,2025-03-01,2480.9695
2024-09-01,2024-10-01,2850.5334
2024-09-01,2024-11-01,3189.9766
2024-09-01,2024-12-01,2651.8745
2024-09-01,2025-01-01,3076.0408
2024-09-01,2025-02-01,3430.6216
2024-09-01,2025-03-01,2904.3638
2024-10-01,2024-11-01,2850.5334
2024-10-01,2024-12-01,3189.9766
2024-10-01,2025-01-01,2651.8745
2024-10-01,2025-02-01,3076.0408
2024-10-01,2025-03-01,3430.6216
2024-11-01,2024-12-01,2850.5334
2024-11-01,2025-01-01,3189.9766
2024-11-01,2025-02-01,2651.8745
2024-11-01,2025-03-01,3076.0408
2024-12-01,2025-01-01,2850.5334
2024-12-01,2025-02-01,3189.9766
2024-12-01,2025-03-01,2651.8745
2025-01-01,2025-02-01,2850.5334
2025-01-01,2025-03-01,3189.9766
2025-02-01,2025-03-01,2850.5334
