rmse,mae,mape,nrmse,r2,forecast_date,n_periods
2235.2424871092508,1716.1060680042613,42.68662261936434,54.72682371394622,-0.30088564934593176,2024-04-01,11
2303.698242412828,1783.3802490234375,44.20208849902984,57.30450094308173,-0.26982387931505447,2024-05-01,10
2302.5856225091175,1778.4469672309028,40.03018163746111,55.15615512238384,-0.20366364118616032,2024-06-01,9
2521.1941929930044,1929.1444702148438,41.2118041490144,56.794845673257775,-0.46936676131497057,2024-07-01,8
2716.2926307257985,2135.3877999441966,44.77333817260885,57.47203607508339,-0.7221739287120685,2024-08-01,7
2576.8009794993227,1880.6057942708333,34.83069386463347,52.66121420006109,-0.38234502349354016,2024-09-01,6
2910.7771570365303,2168.625244140625,36.04215734644446,54.53344493848415,-0.8503589095564983,2024-10-01,5
3133.2441716391077,2352.1692504882812,33.79963474408687,51.61001765177249,-2.2354600883776135,2024-11-01,4
2752.5832867474774,2447.3697102864585,36.41097760459517,43.50534671641342,-1.0025503723631686,2024-12-01,3
4181.659439116704,3782.5384521484375,49.58072282264299,58.24443817977162,-4.003182923739737,2025-01-01,2
5738.653564453125,5738.653564453125,63.41754408722649,63.41754408722649,,2025-02-01,1
