model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
LightGBM,BLR,weekly,1544.3212871854175,1068.1755748978778,127.52928045053204,105.76985792850971,-0.43922534181467254,13,0.9230769230769231,0.7547502758932844,1.0,success
LightGBM,COK,weekly,1682.662192476479,1342.121148463588,95.52466636616597,97.77672314587086,-0.9750768097783391,13,1.0,0.7128196759654384,0.9285060372624142,success
LightGBM,MAA,weekly,4018.9885889872794,2561.273305893609,189.82314654825362,108.75924073530805,-0.23500534879706314,13,1.0,0.14273527840895212,0.4,success
LightGBM,SBD,weekly,4354.118871518958,2990.731452685151,208.02658714661345,102.74180990279429,-0.3230094461464992,13,1.0,0.18831506390917216,0.4,success
LightGBM,SBD1,weekly,2700.311723348138,2058.2393829967555,1303.649763048036,97.3319136134136,-0.6887276339284996,12,1.0,0.24176330204992494,0.4,success
