model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
XGBoost,BLR,weekly,1565.257805839032,1082.5365694486177,122.04991787352111,107.203790505808,-0.4785133089457827,13,0.9230769230769231,0.7547502758932844,1.0,success
XGBoost,COK,weekly,1620.808404890522,1293.7533146784856,102.47525980625853,94.1825016251421,-0.8325400570010824,13,1.0,0.7128196759654384,0.9285060372624142,success
XGBoost,MAA,weekly,3940.9349631328982,2539.051006610577,206.94688434758902,106.64700456031073,-0.18750057315077906,13,1.0,0.14273527840895212,0.4,success
XGBoost,SBD,weekly,4573.433782504135,3086.5023381159854,171.2398410819149,107.91686633974145,-0.4596447610951635,13,1.0,0.18831506390917216,0.4,success
XGBoost,SBD1,weekly,2900.750064801757,2207.9899393717446,946.0102282855981,104.55665258206501,-0.9487333946770418,12,1.0,0.24176330204992494,0.4,success
