model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
Random Forest,BLR,monthly,4130.095008443225,3643.370981948034,53.91404591313981,65.27730375285641,-3.5084016134042395,3,1.0,0.32240744008241834,0.4,success
Random Forest,COK,monthly,6060.105345870116,5223.1301516256835,62.95996028520302,81.26370479890197,-2.8887865694220127,3,1.0,0.3113513929151289,0.4,success
Random Forest,MAA,monthly,8346.949330519528,7782.803765969805,46.909210872650206,52.12608087503609,-6.656612301413021,3,1.0,0.21126240216393702,0.3226738267478087,success
Random Forest,SBD,monthly,14967.304832959277,12179.123548399142,59.263675868081535,81.50203201654989,-1.9597395907050301,3,1.0,0.24305873252964064,0.4,success
Random Forest,SBD1,monthly,9631.138689732106,7712.059748988319,51.92025617908362,86.78786516038784,-1.7869760760967819,3,1.0,0.2674505971158672,0.4,success
