model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
Holt-Winters,BLR,monthly,4283.164925614261,3816.014820902239,56.87885810659208,67.69661649461453,-3.848775838950216,3,1.0,0.32240744008241834,0.4,success
Holt-Winters,COK,monthly,5862.561031246435,4992.577853460779,59.13771781850008,78.61471077122879,-2.6393893039886205,3,1.0,0.3113513929151289,0.4,success
Holt-Winters,MAA,monthly,7528.77368253745,6898.036278260781,47.79295185074459,47.01663450032755,-5.229161447725005,3,1.0,0.21126240216393702,0.3226738267478087,success
Holt-Winters,SBD,monthly,10042.929883676641,6569.255046725336,26.180145763076982,54.68714655406299,-0.33256117402346685,3,1.0,0.24305873252964064,0.4,success
Holt-Winters,SBD1,monthly,8623.519066422466,7220.066579529583,56.765827872461706,77.70802955444971,-1.2343284881185785,3,1.0,0.2674505971158672,0.4,success
