model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
Holt-Winters,BLR,weekly,1780.9012229105442,1270.7864615559554,85.03603954219894,121.97310941381947,-0.9139612726562174,13,0.9230769230769231,0.7547502758932844,1.0,success
Holt-Winters,COK,weekly,1864.3461318458483,1475.0031708107595,76.42914687409893,108.33407703377449,-1.424617348764837,13,1.0,0.7128196759654384,0.9285060372624142,success
Holt-Winters,MAA,weekly,3912.844285028318,2533.5047650072997,213.69381208836998,105.88683300103693,-0.17063208324829748,13,1.0,0.14273527840895212,0.4,success
Holt-Winters,SBD,weekly,4133.260193512719,2944.3562990247065,254.76079715356602,97.5303260226623,-0.19219658356940061,13,1.0,0.18831506390917216,0.4,success
Holt-Winters,SBD1,weekly,2893.523433846427,2202.804533329276,958.3941969964649,104.2961708703506,-0.9390357409207166,12,1.0,0.24176330204992494,0.4,success
