model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
Quantile Regression,BLR,monthly,5887.493237819565,5556.891573416241,86.77493001055487,93.05347301753699,-8.161431836112362,3,1.0,0.32240744008241834,0.4,success
Quantile Regression,COK,monthly,8065.705714112477,7457.333333333333,100.0,108.15804193785728,-5.8887195620909845,3,1.0,0.3113513929151289,0.4,success
Quantile Regression,MAA,monthly,16294.652425463597,16013.0,100.0,101.7588985540723,-28.179060519837915,3,1.0,0.21126240216393702,0.3226738267478087,success
Quantile Regression,SBD,monthly,16851.707182882525,14432.285731028851,74.10319597893599,91.76323951980756,-2.7519246037006897,3,1.0,0.24305873252964064,0.4,success
Quantile Regression,SBD1,monthly,12507.348799805657,11097.333333333334,100.0,112.70589450744014,-3.7001150625253763,3,1.0,0.2674505971158672,0.4,success
