model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
SARIMAX,BLR,weekly,1468.36154253139,1024.6118825415592,150.98434896391782,100.56740979352018,-0.30112638750133414,13,0.9230769230769231,0.7547502758932844,1.0,success
SARIMAX,COK,weekly,1647.099611634616,1314.5591125768499,99.48540826503026,95.71024026126412,-0.8924736701593807,13,1.0,0.7128196759654384,0.9285060372624142,success
SARIMAX,MAA,weekly,4002.7014348997004,2552.581133282084,193.05702653753465,108.31848842335623,-0.22501578848530768,13,1.0,0.14273527840895212,0.4,success
SARIMAX,SBD,weekly,4078.989051254733,2933.571557699769,268.1954213868712,96.24971895941685,-0.16109421480525343,13,1.0,0.18831506390917216,0.4,success
SARIMAX,SBD1,weekly,2822.5000627553413,2151.072015002667,1081.943613000557,101.73615509150575,-0.8450142586386298,12,1.0,0.24176330204992494,0.4,success
