model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
Auto-ARIMA,BLR,monthly,3152.547640496829,2480.9320746315198,33.95148560729823,49.82689490274741,-1.626792868252965,3,1.0,0.32240744008241834,0.4,success
Auto-ARIMA,COK,monthly,6655.798316854843,5903.8854166070605,74.24595354553615,89.25172068015613,-3.6908772403860173,3,1.0,0.3113513929151289,0.4,success
Auto-ARIMA,MAA,monthly,9279.125207544941,8775.11458333333,53.31034188525029,57.94745024383276,-8.462266428447533,3,1.0,0.21126240216393702,0.3226738267478087,success
Auto-ARIMA,SBD,monthly,14352.096568784238,11414.618362615229,54.228578897808354,78.1520151495702,-1.721428884182579,3,1.0,0.24305873252964064,0.4,success
Auto-ARIMA,SBD1,monthly,9563.011394387471,7626.809296179873,50.70947665727423,86.17395825772681,-1.7476873451361237,3,1.0,0.2674505971158672,0.4,success
