model,branch,aggregation,rmse,mae,mape,nrmse,r2,n_samples,anomaly_rate,mean_anomaly_severity,max_anomaly_severity,status
SARIMAX,BLR,monthly,3099.647027409906,2413.354310470056,32.79097284063475,48.99078595558568,-1.5393759063260988,3,1.0,0.32240744008241834,0.4,success
SARIMAX,COK,monthly,6415.188364015678,5631.239075335013,69.72584929024993,86.02523284483746,-3.3578530963836073,3,1.0,0.3113513929151289,0.4,success
SARIMAX,MAA,monthly,7740.005203105212,7127.983717533949,42.685142318352185,48.33575971463943,-5.583602595104643,3,1.0,0.21126240216393702,0.3226738267478087,success
SARIMAX,SBD,monthly,10569.122422599083,6897.366199386204,26.707679887603614,57.552442720122784,-0.475856563032232,3,1.0,0.24305873252964064,0.4,success
SARIMAX,SBD1,monthly,9032.851334711411,7400.388555486204,54.06174910549457,81.39659378870068,-1.4514762613376386,3,1.0,0.2674505971158672,0.4,success
