Location,QTY,temp_min,temp_max,temp_mean,dwpt_min,dwpt_max,dwpt_mean,rhum_min,rhum_max,rhum_mean,prcp_min,prcp_max,prcp_mean,wspd_min,wspd_max,wspd_mean,date
Bangalore,3392.0,19.4,30.8,23.694694463784373,15.180000000000001,22.8,19.9061583808082,42.2,100.0,81.33179635824982,0.0,7.166666666666667,0.1754480286738351,0.72,40.82000000000001,17.527513067815352,2023-09-01
Chennai,12199.0,23.32,37.480000000000004,30.300430107526882,19.96,29.339999999999996,24.620698924731183,40.6,99.8,73.18252688172042,0.0,10.05,0.2100806451612903,0.0,31.46,10.861478494623656,2023-09-01
Cochin,7642.0,23.25,32.5,26.927369645872208,21.15,26.450000000000003,24.07962626632898,55.25,100.0,85.47669510352794,0.0,17.7,0.5832437275985664,0.45,29.25,8.794864702745935,2023-09-01
Secunderabad,9678.0,21.4,32.8,25.675114217496258,19.68,26.74,22.616669248695267,54.6,100.0,84.11334218259533,0.0,7.866666666666667,0.11993727598566305,1.8,31.179999999999996,13.971512319794678,2023-09-01
Sricity,202.0,24.2,37.1,30.10322580645161,17.2,27.0,21.9497311827957,33.0,100.0,64.34543010752688,0.0,18.8,0.1485215053763441,2.0,28.0,10.743682795698923,2023-09-01
Vijaywada,4181.0,24.166666666666668,37.4,29.422177419354842,20.233333333333334,28.46666666666667,24.636514336917557,43.333333333333336,98.66666666666667,76.99596774193549,0.0,10.833333333333334,0.17020609318996407,0.0,40.199999999999996,8.042831541218638,2023-09-01
Bangalore,4389.0,17.8,30.2,23.512979225023344,14.6,23.6,20.191057587354187,44.8,100.0,83.29817654291762,0.0,9.299999999999999,0.15620370370370365,0.72,37.82,15.263774470351517,2023-10-01
Chennai,14054.0,23.96,36.64,29.613416666666666,19.26,28.04,24.580694444444443,39.4,99.4,75.75472222222223,0.0,11.55,0.23006944444444438,0.0,31.02,10.074305555555556,2023-10-01
Cochin,5062.0,22.725,32.5,26.536087405571294,22.099999999999998,26.275,24.185583490714514,58.0,100.0,87.76331641485677,0.0,8.466666666666667,0.5616666666666666,0.9,60.75,7.775451782341831,2023-10-01
Secunderabad,10004.0,21.22,33.0,25.32381133887524,19.0,27.0,22.6324694092827,53.6,100.0,85.78997612150219,0.0,7.766666666666667,0.25490740740740736,1.7200000000000002,28.580000000000002,12.891618710246235,2023-10-01
Sricity,330.0,23.0,36.0,28.70625,18.1,27.0,22.87472222222222,35.0,100.0,73.03194444444445,0.0,15.0,0.3725,2.0,26.0,9.772916666666667,2023-10-01
Vijaywada,5054.0,23.924999999999997,36.5,28.912072177095865,20.799999999999997,28.0,25.17256204873646,43.75,100.0,81.44005716004813,0.0,10.766666666666666,0.30893518518518515,0.0,28.7,7.051000551544324,2023-10-01
Bangalore,3546.0,17.2,29.8,23.214058912986985,11.32,23.02,19.47612969207913,37.4,100.0,82.07596260230804,0.0,9.933333333333334,0.22486559139784945,0.36,28.860000000000003,9.626660366611762,2023-11-01
Chennai,10435.0,23.520000000000003,35.8,28.82040322580645,18.5,27.68,24.532768817204303,40.4,99.6,78.93252688172042,0.0,5.9,0.21216397849462365,0.0,28.5,7.842096774193547,2023-11-01
Cochin,2275.0,22.725,32.75,26.969432828294448,21.049999999999997,26.475,24.151978452441213,52.5,100.0,85.65554536146519,0.0,13.533333333333333,0.6203853046594981,0.875,25.0,6.952944190710659,2023-11-01
Secunderabad,11981.0,17.4,32.2,24.990426232894215,12.74,26.380000000000003,20.434470502056598,40.2,100.0,78.15025166775551,0.0,3.766666666666667,0.08705197132616482,1.44,25.54,9.96121721454536,2023-11-01
Sricity,800.0,20.5,36.0,27.96895161290323,9.3,26.9,21.709408602150532,22.0,100.0,71.75403225806451,0.0,4.7,0.0381720430107526,2.0,24.0,8.214381720430108,2023-11-01
Vijaywada,11461.0,21.4,34.6,28.169445334032066,15.225,27.975,24.075410868172817,35.0,100.0,79.99805301618727,0.0,5.766666666666667,0.1354838709677419,0.0,24.025,5.468484336788168,2023-11-01
Bangalore,4549.0,15.0,29.0,21.90534254765479,7.32,22.84,18.691627956844577,31.0,100.0,84.47368764947,0.0,8.8,0.2619907407407407,0.36,25.18,9.904254467754468,2023-12-01
Chennai,12378.0,22.119999999999997,32.96,27.032222222222224,19.14,27.96,24.18594444444444,50.4,99.6,85.30472222222222,0.0,8.65,0.4354166666666667,0.0,37.78,7.9728611111111105,2023-12-01
Cochin,4642.0,21.725,34.0,27.234607924142274,18.799999999999997,26.525,23.940552604658485,44.75,100.0,83.80853792886371,0.0,14.533333333333333,0.47087962962962965,0.7250000000000001,25.0,6.047187450887946,2023-12-01
Secunderabad,9973.0,15.6,31.0,23.678103178123575,11.7,25.380000000000003,18.75832849268575,37.0,100.0,76.11732231200197,0.0,4.066666666666667,0.04416666666666663,1.44,24.479999999999997,10.265298380622262,2023-12-01
Sricity,1600.0,20.2,32.0,25.440277777777776,17.1,27.9,22.91819444444444,46.0,100.0,87.10972222222222,0.0,9.0,0.1822222222222222,1.8,56.0,9.395972222222223,2023-12-01
Vijaywada,5074.0,19.725,32.85,26.50229130052724,14.575,25.95,21.998952353056044,37.75,100.0,77.9489851835579,0.0,4.466666666666667,0.12671296296296294,0.0,63.525000000000006,7.6235693712165595,2023-12-01
Bangalore,5231.0,13.2,28.8,20.83178727114211,4.66,21.82,16.80064385353095,24.6,100.0,81.14321127579191,0.0,4.033333333333333,0.05631720430107523,0.72,38.5,10.452854219983369,2024-01-01
Chennai,18742.0,20.52,32.12,26.44370967741936,17.72,27.0,22.738306451612907,47.2,100.0,81.1258064516129,0.0,17.1,0.3387768817204301,0.0,41.1,8.56239247311828,2024-01-01
Cochin,11245.0,20.25,34.75,27.383131720430107,15.775,26.725,22.7213373655914,35.25,100.0,78.02788978494624,0.0,9.766666666666667,0.1383064516129032,0.925,20.0,6.005712365591397,2024-01-01
Secunderabad,14834.0,13.38,30.0,21.910521430948968,5.880000000000001,22.859999999999996,16.308986301546323,28.2,100.0,73.45575728342628,0.0,3.5333333333333337,0.02473118279569887,1.44,21.82,9.94611623448694,2024-01-01
Sricity,34178.0,16.8,30.0,23.72284946236559,16.2,26.0,21.074596774193548,51.0,100.0,86.27016129032258,0.0,12.7,0.2147849462365591,2.0,41.0,11.180645161290322,2024-01-01
Vijaywada,8814.0,16.674999999999997,31.8,24.84276499013261,11.225,24.275,19.701654689776646,34.5,100.0,75.09186240063445,0.0,5.433333333333334,0.09175627240143365,0.0,26.8,6.6090994969475645,2024-01-01
Bangalore,6137.0,12.8,30.2,21.293069191210844,-0.41999999999999993,21.02,14.514178354371202,16.2,100.0,70.95264142122487,0.0,1.7,0.017352916984461626,0.72,24.900000000000002,10.129830429961629,2024-02-01
Chennai,8596.0,20.36,31.96,26.278817204301077,15.960000000000003,26.18,21.870725806451613,42.2,98.8,77.95887096774193,0.0,3.1999999999999997,0.030443548387096703,0.0,26.26,7.680564516129033,2024-02-01
Cochin,4878.0,20.56,35.0,27.37657450076805,14.220000000000002,25.24,21.579399385560674,31.6,98.8,73.41586021505375,0.0,10.375,0.10842909245218116,0.6799999999999999,21.8,6.895295698924731,2024-02-01
Secunderabad,7714.0,12.9,31.8,22.5819677476984,7.5600000000000005,22.02,16.098205410501567,25.0,98.8,70.343686640381,0.0,1.55,0.009903848310825926,2.52,23.259999999999998,10.39984103952838,2024-02-01
Sricity,11676.0,15.8,31.0,23.719489247311827,15.1,24.0,19.767741935483876,43.0,100.0,80.5739247311828,0.0,1.3,0.021505376344086,2.0,22.0,8.85510752688172,2024-02-01
Vijaywada,2950.0,16.9,31.75,24.452956989247312,11.25,23.549999999999997,19.661055107526877,32.75,100.0,76.78293010752688,0.0,3.25,0.0213475802753989,0.0,23.574999999999996,5.5285954301075275,2024-02-01
Bangalore,7000.0,13.2,31.4,22.609998781762766,-3.54,20.78,11.828715263257374,11.2,100.0,57.60861190358058,0.0,0.25,0.00390625,1.08,26.32,10.681599958949096,2024-03-01
Chennai,18464.0,20.72,34.04,26.87053776683087,14.26,25.46,21.19361761083744,35.0,97.6,72.71125821018063,0.0,0.3,0.00202175697865345,0.0,26.68,8.6911473727422,2024-03-01
Cochin,9905.0,20.2,36.62,28.18788118273854,10.16,25.639999999999997,21.5858595069757,23.4,98.8,70.63202531570802,0.0,1.4000000000000001,0.020507491789819324,1.1199999999999999,23.2,7.012686264781278,2024-03-01
Secunderabad,19107.0,14.4,33.6,24.342900685289067,2.66,22.04,13.829469506060345,15.8,98.8,56.947383479503024,0.0,0.07500000000000001,0.000221931444991775,2.16,22.9,10.775776354442513,2024-03-01
Sricity,14852.0,16.6,36.0,25.73491379310345,13.7,25.0,19.822557471264368,28.0,100.0,73.10632183908046,0.0,0.4,0.0010057471264367,2.0,148.0,9.88103448275862,2024-03-01
Vijaywada,9610.0,18.6,35.35,25.901554802955662,9.475,24.1,19.86404069170772,24.25,100.0,72.56654094827586,0.0,0.2,0.001413690476190425,0.0,24.025,5.51907327586207,2024-03-01
Bangalore,12393.0,15.0,34.4,25.490456989247313,-2.24,21.82,12.241344086021504,11.2,99.6,49.99516129032258,0.0,1.875,0.009845430107526875,1.08,34.48,10.858306451612904,2023-04-01
Chennai,23825.0,22.64,36.4,28.85567204301075,12.48,27.82,23.058655913978495,28.2,94.8,72.64462365591399,0.0,3.65,0.02775537634408595,0.0,25.880000000000003,9.400752688172044,2023-04-01
Cochin,15967.0,22.18,37.4,29.140807539941665,12.919999999999998,26.439999999999998,23.280703279218052,19.4,98.8,73.24869835880023,0.0,3.9250000000000003,0.08128360215053759,1.06,26.0,7.655884158286535,2023-04-01
Secunderabad,41295.0,18.2,38.0,27.69625788678574,4.640000000000001,23.5,15.317659290855772,15.6,96.4,51.662232293610586,0.0,2.325,0.018716397849462326,2.52,25.68,10.332960766017951,2023-04-01
Sricity,54718.0,20.4,40.0,29.52594086021505,8.4,27.0,19.99314516129032,18.0,100.0,61.668010752688176,0.0,0.1,0.0001344086021505,2.0,28.0,10.952688172043011,2023-04-01
