date,forecast
2025-04-01,3240.0263585702023
2025-05-01,3189.9179404219576
2025-06-01,2926.8549816454283
2025-07-01,2331.7037352491852
2025-08-01,2305.5923036765853
2025-09-01,2365.5169672867028
2025-10-01,2364.2357405937337
2025-11-01,2433.215285353953
2025-12-01,2788.1382630037815
2026-01-01,2866.8443161676564
2026-02-01,3119.5057944887913
2026-03-01,3220.6213786808567
2026-04-01,2830.5871272465624
2026-05-01,2689.956164982879
2026-06-01,2615.4943956686857
