date,forecast
2025-04-28,2538.0000000000123
2025-05-05,2156.000000000029
2025-05-12,7345.000000000047
2025-05-19,2538.000000000009
2025-05-26,2156.0000000000373
2025-06-02,7345.000000000072
2025-06-09,2538.000000000014
2025-06-16,2156.0000000000477
2025-06-23,7345.0000000000855
2025-06-30,2538.0000000000095
2025-07-07,2156.000000000055
2025-07-14,7345.000000000095
2025-07-21,2538.000000000001
2025-07-28,2156.0000000000614
2025-08-04,7345.000000000105
2025-08-11,2537.999999999993
2025-08-18,2156.00000000007
2025-08-25,7345.000000000114
2025-09-01,2537.9999999999877
2025-09-08,2156.000000000077
2025-09-15,7345.000000000124
2025-09-22,2537.99999999998
2025-09-29,2156.000000000083
2025-10-06,7345.000000000134
2025-10-13,2537.9999999999704
2025-10-20,2156.000000000091
2025-10-27,7345.000000000142
2025-11-03,2537.9999999999595
2025-11-10,2156.000000000098
2025-11-17,7345.00000000015
2025-11-24,2537.999999999948
2025-12-01,2156.000000000108
2025-12-08,7345.000000000159
2025-12-15,2537.999999999938
2025-12-22,2156.0000000001173
2025-12-29,7345.000000000168
2026-01-05,2537.9999999999213
2026-01-12,2156.0000000001173
2026-01-19,7345.000000000169
2026-01-26,2537.9999999999027
2026-02-02,2156.00000000012
2026-02-09,7345.000000000173
2026-02-16,2537.99999999989
2026-02-23,2156.0000000001205
2026-03-02,7345.00000000018
2026-03-09,2537.999999999879
2026-03-16,2156.0000000001255
2026-03-23,7345.000000000186
2026-03-30,2537.999999999868
2026-04-06,2156.000000000134
2026-04-13,7345.000000000194
2026-04-20,2537.999999999857
2026-04-27,2156.000000000141
2026-05-04,7345.000000000206
2026-05-11,2537.999999999849
2026-05-18,2156.0000000001487
2026-05-25,7345.000000000216
2026-06-01,2537.999999999846
2026-06-08,2156.0000000001605
2026-06-15,7345.00000000023
2026-06-22,2537.9999999998404
2026-06-29,2156.0000000001733
2026-07-06,7345.00000000024
2026-07-13,2537.9999999998327
