date,forecast
2025-04-01,64590.91014511419
2025-05-01,54778.06734045083
2025-06-01,50737.2985269295
2025-07-01,49073.375754563574
2025-08-01,48388.19946258334
2025-09-01,48106.05502722337
2025-10-01,47989.87254493909
2025-11-01,47942.030491373465
2025-12-01,47922.32991307307
2026-01-01,47914.21753585586
2026-02-01,47910.87699107028
2026-03-01,47909.501409145814
2026-04-01,47908.93496691786
2026-05-01,47908.70171523587
2026-06-01,47908.605665992945
