date,forecast
2025-04-28,1921.0000000000132
2025-05-05,4731.000000000031
2025-05-12,10560.999999999975
2025-05-19,1921.0000000000173
2025-05-26,4731.000000000042
2025-06-02,10560.999999999989
2025-06-09,1920.9999999999895
2025-06-16,4730.999999999993
2025-06-23,10560.999999999949
2025-06-30,1920.9999999999625
2025-07-07,4730.999999999959
2025-07-14,10560.999999999902
2025-07-21,1920.9999999999422
2025-07-28,4730.999999999922
2025-08-04,10560.999999999858
2025-08-11,1920.9999999999222
2025-08-18,4730.999999999887
2025-08-25,10560.99999999981
2025-09-01,1920.999999999904
2025-09-08,4730.999999999856
2025-09-15,10560.999999999767
2025-09-22,1920.9999999998827
2025-09-29,4730.999999999822
2025-10-06,10560.99999999972
2025-10-13,1920.9999999998572
2025-10-20,4730.999999999784
2025-10-27,10560.999999999673
2025-11-03,1920.999999999831
2025-11-10,4730.999999999748
2025-11-17,10560.999999999622
2025-11-24,1920.999999999801
2025-12-01,4730.999999999707
2025-12-08,10560.99999999957
2025-12-15,1920.9999999997708
2025-12-22,4730.999999999662
2025-12-29,10560.999999999516
2026-01-05,1920.9999999997501
2026-01-12,4730.999999999626
2026-01-19,10560.999999999472
2026-01-26,1920.9999999997312
2026-02-02,4730.999999999587
2026-02-09,10560.999999999429
2026-02-16,1920.9999999997076
2026-02-23,4730.999999999551
2026-03-02,10560.999999999374
2026-03-09,1920.9999999996767
2026-03-16,4730.999999999511
2026-03-23,10560.99999999932
2026-03-30,1920.999999999647
2026-04-06,4730.999999999476
2026-04-13,10560.999999999276
2026-04-20,1920.9999999996244
2026-04-27,4730.999999999442
2026-05-04,10560.999999999232
2026-05-11,1920.9999999996019
2026-05-18,4730.999999999404
2026-05-25,10560.999999999189
2026-06-01,1920.9999999995803
2026-06-08,4730.999999999369
2026-06-15,10560.999999999145
2026-06-22,1920.9999999995573
2026-06-29,4730.999999999333
2026-07-06,10560.999999999101
2026-07-13,1920.9999999995352
