date,forecast
2025-04-28,1962.3744972471927
2025-05-05,1913.4315300665285
2025-05-12,1912.4439851904835
2025-05-19,1912.4240590409593
2025-05-26,1912.4236569818281
2025-06-02,1912.4236488692952
2025-06-09,1912.4236487056048
2025-06-16,1912.423648702302
2025-06-23,1912.4236487022354
2025-06-30,1912.423648702234
2025-07-07,1912.423648702234
2025-07-14,1912.423648702234
2025-07-21,1912.423648702234
2025-07-28,1912.423648702234
2025-08-04,1912.423648702234
2025-08-11,1912.423648702234
2025-08-18,1912.423648702234
2025-08-25,1912.423648702234
2025-09-01,1912.423648702234
2025-09-08,1912.423648702234
2025-09-15,1912.423648702234
2025-09-22,1912.423648702234
2025-09-29,1912.423648702234
2025-10-06,1912.423648702234
2025-10-13,1912.423648702234
2025-10-20,1912.423648702234
2025-10-27,1912.423648702234
2025-11-03,1912.423648702234
2025-11-10,1912.423648702234
2025-11-17,1912.423648702234
2025-11-24,1912.423648702234
2025-12-01,1912.423648702234
2025-12-08,1912.423648702234
2025-12-15,1912.423648702234
2025-12-22,1912.423648702234
2025-12-29,1912.423648702234
2026-01-05,1912.423648702234
2026-01-12,1912.423648702234
2026-01-19,1912.423648702234
2026-01-26,1912.423648702234
2026-02-02,1912.423648702234
2026-02-09,1912.423648702234
2026-02-16,1912.423648702234
2026-02-23,1912.423648702234
2026-03-02,1912.423648702234
2026-03-09,1912.423648702234
2026-03-16,1912.423648702234
2026-03-23,1912.423648702234
2026-03-30,1912.423648702234
2026-04-06,1912.423648702234
2026-04-13,1912.423648702234
2026-04-20,1912.423648702234
2026-04-27,1912.423648702234
2026-05-04,1912.423648702234
2026-05-11,1912.423648702234
2026-05-18,1912.423648702234
2026-05-25,1912.423648702234
2026-06-01,1912.423648702234
2026-06-08,1912.423648702234
2026-06-15,1912.423648702234
2026-06-22,1912.423648702234
2026-06-29,1912.423648702234
2026-07-06,1912.423648702234
2026-07-13,1912.423648702234
